reset_seed,static_candidate_path_status,ik_status,goal_x_m,goal_y_m,goal_z_m,obstacle_x_m,obstacle_y_m,obstacle_z_m,obstacle_goal_distance_m,obstacle_goal_y_opposite_side,actor_count,success_count,timeout_count,collision_count,failure_mode_counts,mean_final_goal_error_m,mean_best_goal_error_m,mean_tail_qdot_norm_radps,mean_tail_goal_progress_m,mean_min_distance_m
9072,candidate_path_found,reachable,0.484658420085907,0.4065490663051605,0.6273398399353027,0.404403954744339,-0.5344907641410828,0.6012901663780212,0.9448149698147231,1,3,2,1,0,"{""near_goal_regression"": 1, ""success"": 2}",0.07549077644944191,0.050238547225793205,1.060608643507867,0.1797189104060332,0.49964408079783124
9073,candidate_path_found,reachable,0.2659327983856201,0.3329489529132843,0.20371608436107635,0.5629316568374634,-0.43177056312561035,0.37669703364372253,0.8384072214307225,1,3,3,0,0,"{""success"": 3}",0.048843433459599815,0.048843433459599815,1.4997840578302795,0.31529440482457477,0.4097626507282257
9074,candidate_path_found,reachable,0.26069822907447815,0.3858238458633423,0.6638026833534241,0.2993921935558319,0.6163496971130371,0.3569994270801544,0.38570406925719913,0,3,3,0,0,"{""success"": 3}",0.05259151756763458,0.05259151756763458,1.0903415153423945,0.23154535392920175,0.28664645552635193
9075,candidate_path_found,reachable,0.5016101002693176,0.3816014230251312,0.31070077419281006,0.671245813369751,-0.4423958957195282,0.2351405918598175,0.8446639554353409,1,3,3,0,0,"{""success"": 3}",0.04724894712368647,0.04724894712368647,1.1254403349125024,0.23239768793185553,0.4300302465756734
9076,candidate_path_found,reachable,0.2505757510662079,-0.0536082461476326,0.4637458324432373,0.5482402443885803,-0.5331319570541382,0.3281044065952301,0.5804702716870961,0,3,2,1,0,"{""near_goal_regression"": 1, ""success"": 2}",0.08132967849572499,0.05723899354537328,0.9155279749388286,0.23574334879716238,0.3121163894732793
9077,candidate_path_found,reachable,0.5836329460144043,0.28988751769065857,0.4175099730491638,0.714276909828186,-0.5673704147338867,0.5768818855285645,0.8816793149854003,1,3,3,0,0,"{""success"": 3}",0.05292437970638275,0.05292437970638275,1.5168214906654465,0.17761530975500742,0.5632239977518717
9078,candidate_path_found,reachable,0.6214704513549805,-0.23893271386623383,0.1957949548959732,0.7002844214439392,-0.5646069645881653,0.4791533052921295,0.43882492431914766,0,3,3,0,0,"{""success"": 3}",0.0527793417374293,0.0527793417374293,1.0645086086545772,0.20414580404758453,0.23281929890314737
9079,candidate_path_found,reachable,0.3822247087955475,0.05401287600398064,0.5236977934837341,0.6266616582870483,-0.5106149911880493,0.24287253618240356,0.6763260129736913,1,3,3,0,0,"{""success"": 3}",0.04890915503104528,0.04890915503104528,1.3142585202499673,0.23267830659945807,0.5089015165964762
9080,candidate_path_found,reachable,0.6892859935760498,-0.1376163363456726,0.36405542492866516,0.48581546545028687,0.4210793673992157,0.2983397841453552,0.5982137499609432,1,3,3,0,0,"{""success"": 3}",0.046561443557341896,0.046561443557341896,1.28670645562888,0.23852964863181114,0.20529098312060037
9081,candidate_path_found,reachable,0.34532245993614197,-0.20781388878822327,0.46996915340423584,0.6571240425109863,0.4727236032485962,0.5493919253349304,0.752767880335696,1,3,3,0,0,"{""success"": 3}",0.04847055301070213,0.04847055301070213,1.451317124840673,0.45892014478643733,0.21492222448190054
9082,candidate_path_found,reachable,0.7641600966453552,0.04137800261378288,0.21854405105113983,0.584675669670105,0.49708250164985657,0.4184064269065857,0.5289860293532678,0,3,3,0,0,"{""success"": 3}",0.049360327422618866,0.049360327422618866,1.2902169547699116,0.11205207059780757,0.381257822116216
9083,candidate_path_found,reachable,0.6214098930358887,-0.1075906753540039,0.5167578458786011,0.43107888102531433,-0.4336356222629547,0.43096837401390076,0.3871576358805986,0,3,3,0,0,"{""success"": 3}",0.05038636550307274,0.05038636550307274,1.3284793453084098,0.3280329344173272,0.26024915277957916
9084,candidate_path_found,reachable,0.753842830657959,0.05326874554157257,0.6517744064331055,0.4597586989402771,-0.5297375321388245,0.34667298197746277,0.7207417537147112,1,3,3,0,0,"{""success"": 3}",0.05213275800148646,0.05213275800148646,1.4753653326428922,0.35170627385377884,0.4159028232097626
9085,candidate_path_found,reachable,0.6955426931381226,0.12145711481571198,0.3090396523475647,0.24010226130485535,0.5703426599502563,0.5616713762283325,0.6875660022791837,0,3,3,0,0,"{""success"": 3}",0.04564460491140684,0.04564460491140684,1.1972099549240536,0.10908257588744164,0.36242278416951496
