step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
58,2.95,-0.03961869078821856,0.10807733237743378,0.22937610745429993,0.3216589391231537,0.10807733982801437,0.35,5,0,0,0,0.6612885594367981,5.891046524047852,72.73511505126953,0.6577792763710022,1.0,0.1926892590467844,0,1,1,0,0.11309950979490108,0.0,filtered,0.011634784943307608,0,0,12,joint_5_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1926892590467844,0.399206501|0.41420645|0.359069653|0.244696797|0.231443323|0.192689259,0.519206501|0.53420645|0.479069653|0.364696797|0.351443323|0.312689259,0.519206501|0.53420645|0.479069653|0.364696797|0.351443323|0.312689259,0|0|0|0|0|0,0|0|-0.0438310742|-0.033437224|-0.0480566023|0.0142039452,1.596826|1.6568258|1.39244754|0.945349964|0.877716689|0.784960981,0.565207243|-0.213171259|0.365327537,0.0739046708|-0.259192854|-0.00900880247,0.0027432404458522797
59,3.0,-0.07657598016493823,0.10441935062408447,0.22211085259914398,0.326466828584671,0.10441933572292328,0.35,5,0,0,0,0.7620115280151367,6.5305094718933105,67.85438537597656,0.7621175050735474,1.0,0.20165894931605738,0,1,1,0,0.11309950979490108,0.0,filtered,0.018309015050541295,0,0,12,joint_5_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20165894931605738,0.406420412|0.421420412|0.365050874|0.250983762|0.235705846|0.201658949,0.526420412|0.541420412|0.485050874|0.370983762|0.355705846|0.321658949,0.526420412|0.541420412|0.485050874|0.370983762|0.355705846|0.321658949,0|0|0|0|0|0,0|0|-0.0748603505|-0.135317466|-0.174014839|-0.0874009672,1.62568165|1.68568165|1.38534315|0.868617584|0.768808544|0.71923483,0.568902254|-0.226130977|0.364876926,0.0739046708|-0.259192854|-0.00900880247,0.0027410145848989487
60,3.0500000000000003,-0.05918310971069452,0.09976594150066376,0.21462377905845642,0.3328753113746643,0.09976593405008316,0.35,5,0,0,0,0.8478049635887146,4.536252498626709,81.86913299560547,0.8478049039840698,1.0,0.20646682587170034,0,1,1,0,0.11309950979490108,0.0,filtered,2.990415189141768e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20646682587170034,0.413825519|0.428825519|0.36970235|0.252823072|0.234487822|0.206466826,0.533825519|0.548825519|0.48970235|0.372823072|0.354487822|0.326466826,0.533825519|0.548825519|0.48970235|0.372823072|0.354487822|0.326466826,0|0|0|0|0|0,0|0|-0.0598435435|-0.125123487|-0.171424202|-0.0653249071,1.65530208|1.71530208|1.41896585|0.886168801|0.766527084|0.760542396,0.572597265|-0.239090696|0.364426315,0.0739046708|-0.259192854|-0.00900880247,0.002797720953822136
61,3.1,-0.03339957445631171,0.0930076465010643,0.20650649070739746,0.342837929725647,0.0930076315999031,0.35,5,0,0,0,0.8562814593315125,3.4831836223602295,100.24876403808594,0.8562812805175781,1.0,0.21287532294181655,0,1,1,0,0.11309950979490108,0.0,filtered,4.930340734357299e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.21287532294181655,0.421415628|0.436415625|0.375212964|0.255456494|0.233862147|0.212875323,0.541415628|0.556415625|0.495212964|0.375456494|0.353862147|0.332875323,0.541415628|0.556415625|0.495212964|0.375456494|0.353862147|0.332875323,0|0|0|0|0|0,0|0|-0.0403546007|-0.087609035|-0.122910858|-0.00546240679,1.68566251|1.7456625|1.46049725|0.934216942|0.812537729|0.846038885,0.576292276|-0.2520504|0.363975704,0.0739046708|-0.259192854|-0.00900880247,0.002584756352007389
62,3.1500000000000004,-0.024395116315042244,0.08510253578424454,0.1986818015575409,0.35564857721328735,0.08510254323482513,0.35,5,0,0,0,0.8554643392562866,3.4468371868133545,40.424110412597656,0.8554642796516418,1.0,0.22283793458438222,0,1,1,0,0.11309950979490108,0.0,filtered,1.526920892330923e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.22283793458438222,0.429184681|0.444184681|0.381905756|0.260442433|0.236299447|0.222837935,0.549184681|0.564184681|0.501905756|0.380442433|0.356299447|0.342837935,0.549184681|0.564184681|0.501905756|0.380442433|0.356299447|0.342837935,0|0|0|0|0|0,0|0|-0.0344785809|-0.0613055804|-0.079991886|0.0417505627,1.71673872|1.77673872|1.49314444|0.980464151|0.865205901|0.933102301,0.579987288|-0.265010118|0.363525093,0.0739046708|-0.259192854|-0.00900880247,0.0028741592541337013
63,3.2,-0.05753871356473385,0.0784604474902153,0.1933424025774002,0.36758220195770264,0.0784604549407959,0.35,4,0,0,0,0.8388817310333252,2.06125807762146,67.4427261352539,0.8388817310333252,1.0,0.23564857587643034,0,1,1,0,0.11309950979490108,0.0,filtered,9.244462771074833e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.23564857587643034,0.437126733|0.452126733|0.38908094|0.267209677|0.241488311|0.235648576,0.557126733|0.572126733|0.50908094|0.387209677|0.361488311|0.355648576,0.557126733|0.572126733|0.50908094|0.387209677|0.361488311|0.355648576,0|0|0|0|0|0,0|0|-0.054906725|-0.0675412813|-0.0741435708|0.0479664051,1.74850693|1.80850693|1.50141703|1.00129743|0.891809672|0.990560709,0.583682299|-0.277969837|0.363074481,0.0739046708|-0.259192854|-0.00900880247,0.001783645711839199
64,3.25,-0.07952053627175305,0.07444624602794647,0.18961100280284882,0.3754153847694397,0.07444624602794647,0.35,4,0,0,0,0.8254410624504089,1.8298126459121704,53.30901336669922,0.8254408836364746,1.0,0.2475822260434526,0,1,1,0,0.11309950979490108,0.0,filtered,2.6367481088056906e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2475822260434526,0.44523598|0.46023598|0.395412902|0.274141647|0.247582226|0.248091857,0.56523598|0.58023598|0.515412902|0.394141647|0.367582226|0.368091857,0.56523598|0.58023598|0.515412902|0.394141647|0.367582226|0.368091857,0|0|0|0|0|0,0|0|-0.0607887531|-0.0478335594|-0.0497965427|0.0215997814,1.78094392|1.84094392|1.52086286|1.04873303|0.940532361|1.01396721,0.58737731|-0.290929556|0.36262387,0.0739046708|-0.259192854|-0.00900880247,0.0017642956227064133
65,3.3000000000000003,-0.09751955639003074,0.0698498785495758,0.18723462522029877,0.3850612938404083,0.0698498785495758,0.35,4,0,0,0,0.8207127451896667,1.8189682960510254,18.591190338134766,0.8207126259803772,1.0,0.25541538567741834,0,1,1,0,0.11309950979490108,0.0,filtered,1.9224296020141054e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.25541538567741834,0.453506762|0.468506762|0.401633864|0.282456278|0.255415386|0.258383684,0.573506762|0.588506762|0.521633864|0.402456278|0.375415386|0.378383684,0.573506762|0.588506762|0.521633864|0.402456278|0.375415386|0.378383684,0|0|0|0|0|0,0|0|-0.0574736579|-0.0234243799|-0.0225559713|-0.0146052433,1.81402705|1.87402705|1.5490618|1.10640073|0.999105571|1.01892949,0.591072321|-0.303889275|0.362173259,0.0739046708|-0.259192854|-0.00900880247,0.0018137674778699875
66,3.35,-0.10857774201185869,0.06482506543397903,0.1858145296573639,0.39657703042030334,0.06482506543397903,0.35,4,0,0,0,0.8062838315963745,1.6134368181228638,30.72968292236328,0.8062838315963745,1.0,0.2650612894077741,0,1,1,0,0.11309950979490108,0.0,passthrough,1.0142686039212456e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2650612894077741,0.461933565|0.476933565|0.408202966|0.292332342|0.265061289|0.268061289,0.581933565|0.596933565|0.528202966|0.412332342|0.385061289|0.388061289,0.581933565|0.596933565|0.528202966|0.412332342|0.385061289|0.388061289,0|0|0|0|0|0,0|0|-0.0448723101|0.00511968836|0.00791659795|0.00791659795,1.84773426|1.90773426|1.58793955|1.17444905|1.06816176|1.08016176,0.594767332|-0.316848993|0.361722648,0.0739046708|-0.259192854|-0.00900880247,0.002153908833861351
67,3.4000000000000004,-0.11642351542031584,0.05969263240695,0.18513086438179016,0.4096045196056366,0.059692636132240295,0.35,4,0,0,0,0.7887347340583801,2.2135584354400635,29.2269344329834,0.7887347340583801,1.0,0.2765770400239962,0,1,1,0,0.11309950979490108,0.0,passthrough,1.0946867860044923e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2765770400239962,0.470511026|0.485511026|0.415575654|0.303898075|0.27657704|0.27957704,0.590511026|0.605511026|0.535575654|0.423898075|0.39657704|0.39957704,0.590511026|0.605511026|0.535575654|0.423898075|0.39657704|0.39957704,0|0|0|0|0|0,0|0|-0.027864611|0.0287543225|0.0328090005|0.0328090005,1.8820441|1.9420441|1.634438|1.24434662|1.13911716|1.15111716,0.598462343|-0.329808712|0.361272037,0.0739046708|-0.259192854|-0.00900880247,0.0018140068277716637
68,3.45,-0.11988959829984597,0.054767899215221405,0.1849174052476883,0.423593133687973,0.054767906665802,0.35,4,0,0,0,0.7633656859397888,2.398061752319336,12.952363014221191,0.7633656859397888,1.0,0.2896045140851825,0,1,1,0,0.11309950979490108,0.0,passthrough,1.1893854103256041e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2896045140851825,0.479233936|0.494233936|0.423954502|0.316852452|0.289604514|0.292604514,0.599233936|0.614233936|0.543954502|0.436852452|0.409604514|0.412604514,0.599233936|0.614233936|0.543954502|0.436852452|0.409604514|0.412604514,0|0|0|0|0|0,0|0|-0.00965786979|0.0448007501|0.0482742863|0.0482742863,1.91693574|1.97693574|1.68616014|1.31221056|1.20669234|1.21869234,0.602157354|-0.342768431|0.360821426,0.0739046708|-0.259192854|-0.00900880247,0.0020009269937872887
69,3.5,-0.11667363331461388,0.0501854307949543,0.1847904920578003,0.43825945258140564,0.0501854307949543,0.35,4,0,0,0,0.7457539439201355,2.1853787899017334,14.8323392868042,0.7457539439201355,1.0,0.30359316792442503,0,1,1,0,0.11309950979490108,0.0,passthrough,1.2917583595387176e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.30359316792442503,0.488097241|0.503097241|0.43337855|0.33075954|0.303593168|0.306593168,0.608097241|0.623097241|0.55337855|0.45075954|0.423593168|0.426593168,0.608097241|0.623097241|0.55337855|0.45075954|0.423593168|0.426593168,0|0|0|0|0|0,0|0|0.00488379686|0.0551822548|0.0586801043|0.0586801043,1.95238897|2.01238897|1.738398|1.37822041|1.27305278|1.28505278,0.605852365|-0.355728149|0.360370815,0.0739046708|-0.259192854|-0.00900880247,0.0018148301169276237
70,3.5500000000000003,-0.07980137833869783,0.04582564905285835,0.18291816115379333,0.45410290360450745,0.04582564905285835,0.35,4,0,0,0,0.736490786075592,2.756044626235962,20.570459365844727,0.7364904284477234,1.0,0.31825944658207134,0,1,1,0,0.11309950979490108,0.0,filtered,4.543808470476501e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.31825944658207134,0.497096043|0.512096043|0.443650116|0.345312358|0.318259447|0.321259447,0.617096043|0.632096043|0.563650116|0.465312358|0.438259447|0.441259447,0.617096043|0.632096043|0.563650116|0.465312358|0.438259447|0.441259447,0|0|0|0|0|0,0|0|0.0248823326|0.077423963|0.0806234692|0.0806234692,1.98838417|2.04838417|1.7994828|1.45867339|1.35366126|1.36566126,0.609547377|-0.368687868|0.359920204,0.0739046708|-0.259192854|-0.00900880247,0.001840418204665184
71,3.6,-0.02031767707701919,0.04175352677702904,0.17813871800899506,0.47106680274009705,0.041753530502319336,0.35,4,0,0,0,0.7187708020210266,3.357560396194458,29.064468383789062,0.7187702655792236,1.0,0.3341028920464964,0,1,1,0,0.11309950979490108,0.0,filtered,8.243522281430704e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3341028920464964,0.506225599|0.521225599|0.455021246|0.361042851|0.334102892|0.337102892,0.626225599|0.641225599|0.575021246|0.481042851|0.454102892|0.457102892,0.626225599|0.641225599|0.575021246|0.481042851|0.454102892|0.457102892,0|0|0|0|0|0,0|0|0.0415485751|0.100419769|0.10236928|0.10236928,2.0249024|2.0849024|1.86163356|1.54459117|1.43878085|1.45078085,0.613242388|-0.381647587|0.359469593,0.0739046708|-0.259192854|-0.00900880247,0.0018386412411928177
72,3.6500000000000004,0.046172661090727,0.038111574947834015,0.17015112936496735,0.48858168721199036,0.03811158239841461,0.35,4,0,0,0,0.6914932131767273,3.986910820007324,34.7023811340332,0.6914923787117004,1.0,0.3510668312343664,0,1,1,0,0.11309950979490108,0.0,filtered,1.2326349057689689e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3510668312343664,0.51548132|0.53048132|0.467299949|0.377944257|0.351066831|0.354066831,0.63548132|0.65048132|0.587299949|0.497944257|0.471066831|0.474066831,0.63548132|0.65048132|0.587299949|0.497944257|0.471066831|0.474066831,0|0|0|0|0|0,0|0|0.0612804326|0.116829943|0.112517907|0.112517907,2.06192528|2.12192528|1.93048023|1.62860697|1.51678523|1.52878523,0.616937399|-0.394607306|0.359018981,0.0739046708|-0.259192854|-0.00900880247,0.001814420334994793
73,3.7,0.09766339427934212,0.03488418459892273,0.15986621379852295,0.5065770745277405,0.034884195774793625,0.35,4,0,0,0,0.6812355518341064,3.8294761180877686,35.684486389160156,0.6812344789505005,1.0,0.3685817238403086,0,1,1,0,0.11309950979490108,0.0,filtered,1.3794845560058242e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3685817238403086,0.524858771|0.539858771|0.4806247|0.39569323|0.368581724|0.371581724,0.644858771|0.659858771|0.6006247|0.51569323|0.488581724|0.491581724,0.644858771|0.659858771|0.6006247|0.51569323|0.488581724|0.491581724,0|0|0|0|0|0,0|0|0.0777418078|0.129779461|0.120105986|0.120105986,2.09943508|2.15943508|2.00024061|1.71255238|1.59443288|1.60643288,0.62063241|-0.407567024|0.35856837,0.0739046708|-0.259192854|-0.00900880247,0.0017981240525841713
74,3.75,0.14665462425197162,0.031984638422727585,0.14747701585292816,0.525425374507904,0.03198464214801788,0.35,4,0,0,0,0.7027220129966736,2.9450974464416504,22.267494201660156,0.7027220129966736,1.0,0.3865771120620153,0,1,1,0,0.11309950979490108,0.0,passthrough,5.4001247925326825e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3865771120620153,0.534353668|0.549353657|0.494850571|0.41416691|0.386577112|0.389577112,0.654353668|0.669353657|0.614850571|0.53416691|0.506577112|0.509577112,0.654353668|0.669353657|0.614850571|0.53416691|0.506577112|0.509577112,0|0|0|0|0|0,0|0|0.089180431|0.148058783|0.135951687|0.135951687,2.13741467|2.19741463|2.06858271|1.80472642|1.68226014|1.69426014,0.624327421|-0.420526743|0.358117759,0.0739046708|-0.259192854|-0.00900880247,0.002479058690369129
75,3.8000000000000003,0.18305664399535357,0.02934538573026657,0.1336754411458969,0.545608401298523,0.02934538945555687,0.35,4,0,0,0,0.7171386480331421,1.697256326675415,33.05916976928711,0.7171386480331421,1.0,0.40542537046923866,0,1,1,0,0.11309950979490108,0.0,passthrough,5.653477687427006e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.40542537046923866,0.543961875|0.558961875|0.509694276|0.433586014|0.40542537|0.40842537,0.663961875|0.678961875|0.629694276|0.553586014|0.52542537|0.52842537,0.663961875|0.678961875|0.629694276|0.553586014|0.52542537|0.52842537,0|0|0|0|0|0,0|0|0.0929970004|0.171095795|0.162423872|0.162423872,2.1758475|2.2358475|2.1317741|1.90543985|1.78412535|1.79612535,0.628022432|-0.433486462|0.357667148,0.0739046708|-0.259192854|-0.00900880247,0.001833837479352951
76,3.85,0.20595376131538132,0.027009354904294014,0.11913901567459106,0.566834032535553,0.02700936049222946,0.35,4,0,0,0,0.7312327027320862,1.7445118427276611,12.666383743286133,0.7312327027320862,1.0,0.42560839950346596,0,1,1,0,0.11309950979490108,0.0,passthrough,5.532574399485899e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.42560839950346596,0.553679403|0.568679402|0.524768742|0.454145349|0.4256084|0.4286084,0.673679403|0.688679402|0.644768742|0.574145349|0.5456084|0.5486084,0.673679403|0.688679402|0.644768742|0.574145349|0.5456084|0.5486084,0|0|0|0|0|0,0|0|0.0915464049|0.188423128|0.183390556|0.183390556,2.21471761|2.27471761|2.19062137|2.00500452|1.88582415|1.89782415,0.631717443|-0.44644618|0.357216537,0.0739046708|-0.259192854|-0.00900880247,0.002444288693368435
77,3.9000000000000004,0.21724732941640323,0.02500815875828266,0.1044418066740036,0.5885814428329468,0.025008156895637512,0.35,4,0,0,0,0.7507730722427368,2.1865310668945312,17.538894653320312,0.7507730722427368,1.0,0.44683401884282514,0,1,1,0,0.11309950979490108,0.0,passthrough,4.5268233623349975e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.44683401884282514,0.563502406|0.578502402|0.539814347|0.475544107|0.446834019|0.449834019,0.683502406|0.698502402|0.659814347|0.595544107|0.566834019|0.569834019,0.683502406|0.698502402|0.659814347|0.595544107|0.566834019|0.569834019,0|0|0|0|0|0,0|0|0.0897444583|0.198806335|0.19375126|0.19375126,2.25400962|2.31400961|2.24900185|2.10098276|1.98108734|1.99308734,0.635412455|-0.459405899|0.356765926,0.0739046708|-0.259192854|-0.00900880247,0.0028806328773498535
78,3.95,0.2214850207115836,0.023293301463127136,0.08990087360143661,0.6109784245491028,0.023293303325772285,0.35,4,0,0,0,0.7816096544265747,2.818047046661377,15.766192436218262,0.7816091179847717,1.0,0.4685814125324136,0,1,1,0,0.11309950979490108,0.0,filtered,7.38957643393842e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.4685814125324136,0.573427175|0.588427173|0.554813918|0.49744491|0.468581413|0.471581413,0.693427175|0.708427173|0.674813918|0.61744491|0.588581413|0.591581413,0.693427175|0.708427173|0.674813918|0.61744491|0.588581413|0.591581413,0|0|0|0|0|0,0|0|0.0892791203|0.212254382|0.206470321|0.206470321,2.2937087|2.35370869|2.30853479|2.20203402|2.08079597|2.09279597,0.639107466|-0.472365618|0.356315315,0.0739046708|-0.259192854|-0.00900880247,0.002811819314956665
79,4.0,0.19602686022200458,0.02182658202946186,0.07708996534347534,0.6341363787651062,0.02182658575475216,0.35,4,0,0,0,0.816169023513794,2.927764892578125,15.777530670166016,0.8161687850952148,1.0,0.49097839497781803,0,1,1,0,0.11309950979490108,0.0,filtered,5.432336203601991e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.49097839497781803,0.58345014|0.59845013|0.569828054|0.52000578|0.490978395|0.493978395,0.70345014|0.71845013|0.689828054|0.64000578|0.610978395|0.613978395,0.70345014|0.71845013|0.689828054|0.64000578|0.610978395|0.613978395,0|0|0|0|0|0,0|0|0.0840259931|0.22451111|0.222202931|0.222202931,2.33380056|2.39380052|2.36333821|2.30453423|2.18611651|2.19811651,0.642802477|-0.485325336|0.355864704,0.0739046708|-0.259192854|-0.00900880247,0.0028685079887509346
80,4.05,0.12468033503630815,0.020632684230804443,0.06845242530107498,0.6569693684577942,0.020632686093449593,0.35,4,0,0,0,0.8045118451118469,2.8128855228424072,45.29022979736328,0.804511547088623,1.0,0.5141363972315113,0,1,1,0,0.11309950979490108,0.0,filtered,6.037366999924567e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.5141363972315113,0.593567862|0.608567861|0.584621675|0.543126948|0.514136397|0.517136397,0.713567862|0.728567861|0.704621675|0.663126948|0.634136397|0.637136397,0.713567862|0.728567861|0.704621675|0.663126948|0.634136397|0.637136397,0|0|0|0|0|0,0|0|0.0624953435|0.209134316|0.217946639|0.217946639,2.37427145|2.43427145|2.40098204|2.38164211|2.27449223|2.28649223,0.646497488|-0.498285055|0.355414093,0.0739046708|-0.259192854|-0.00900880247,0.0027801580727100372
81,4.1000000000000005,0.05331044422505882,0.019700730219483376,0.0638960748910904,0.6784070730209351,0.019700732082128525,0.35,4,0,0,0,0.7481380105018616,2.8943324089050293,35.64457702636719,0.7481378316879272,1.0,0.5369693392223972,0,1,1,0,0.11309950979490108,0.0,filtered,2.701642587595455e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.5369693392223972,0.60377703|0.618777028|0.598421886|0.565354494|0.536969339|0.539969339,0.72377703|0.738777028|0.718421886|0.685354494|0.656969339|0.659969339,0.72377703|0.738777028|0.718421886|0.685354494|0.656969339|0.659969339,0|0|0|0|0|0,0|0|0.0372400638|0.169954185|0.19103897|0.19103897,2.41510812|2.47510811|2.43092761|2.43137216|2.33891633|2.35091633,0.650192499|-0.511244774|0.354963481,0.0739046708|-0.259192854|-0.00900880247,0.0028881821781396866
82,4.15,0.006125934474668859,0.01898125559091568,0.06202346459031105,0.6980512142181396,0.01898125559091568,0.35,4,0,0,0,0.6874950528144836,3.009942054748535,32.271366119384766,0.6874950528144836,1.0,0.5584070552077552,0,1,1,0,0.11309950979490108,0.0,passthrough,1.504878710800473e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.5584070552077552,0.614074459|0.629074459|0.611075009|0.585572307|0.558407055|0.561407055,0.734074459|0.749074459|0.731075009|0.705572307|0.678407055|0.681407055,0.734074459|0.749074459|0.731075009|0.705572307|0.678407055|0.681407055,0|0|0|0|0|0,0|0|0.0170150615|0.126337159|0.155748985|0.155748985,2.45629784|2.51629784|2.4613151|2.46862639|2.38937721|2.40137721,0.65388751|-0.524204493|0.35451287,0.0739046708|-0.259192854|-0.00900880247,0.0027719829231500626
83,4.2,-0.0073772984139708515,0.018447667360305786,0.06091685593128204,0.7150261998176575,0.018447667360305786,0.35,4,0,0,0,0.6734217405319214,3.7773804664611816,24.998926162719727,0.6734216809272766,1.0,0.5780511683846318,0,1,1,0,0.11309950979490108,0.0,filtered,1.1795307712622506e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.5780511683846318,0.624457082|0.639457079|0.622806854|0.603584378|0.578051168|0.581051168,0.744457082|0.759457079|0.742806854|0.723584378|0.698051168|0.701051168,0.744457082|0.759457079|0.742806854|0.723584378|0.698051168|0.701051168,0|0|0|0|0|0,0|0|-0.0103973512|0.0629345728|0.099534285|0.099534285,2.49782833|2.55782832|2.48083007|2.47727209|2.41173896|2.42373896,0.657582521|-0.537164211|0.354062259,0.0739046708|-0.259192854|-0.00900880247,0.0027358578518033028
84,4.25,0.0004497602427965576,0.018027013167738914,0.05943790078163147,0.7303378582000732,0.018027011305093765,0.35,4,0,0,0,0.7202181816101074,3.2843432426452637,33.43257141113281,0.7202180027961731,1.0,0.5950261492757364,0,1,1,0,0.11309950979490108,0.0,filtered,3.334893649164929e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.5950261492757364,0.634921951|0.649921951|0.633286724|0.618548749|0.595026149|0.598026149,0.754921951|0.769921951|0.753286724|0.738548749|0.715026149|0.718026149,0.754921951|0.769921951|0.753286724|0.738548749|0.715026149|0.718026149,0|0|0|0|0|0,0|0|-0.0327256673|0.0191439112|0.065375301|0.065375301,2.5396878|2.5996878|2.50042123|2.49333891|2.4454799|2.4574799,0.661277533|-0.55012393|0.353611648,0.0739046708|-0.259192854|-0.00900880247,0.002925996668636799
85,4.3,-0.0030662541340756994,0.017679691314697266,0.05820704624056816,0.7446417212486267,0.017679691314697266,0.35,4,0,0,0,0.7896438837051392,2.76735258102417,18.846113204956055,0.7896433472633362,1.0,0.6103378137827441,0,1,1,0,0.11309950979490108,0.0,filtered,9.094183433777485e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.6103378137827441,0.64546623|0.660466228|0.642692973|0.631316881|0.610337814|0.613337814,0.76546623|0.780466228|0.762692973|0.751316881|0.730337814|0.733337814,0.76546623|0.780466228|0.762692973|0.751316881|0.730337814|0.733337814,0|0|0|0|0|0,0|0|-0.0493452864|-0.0116319978|0.0431485122|0.0431485122,2.58186492|2.64186491|2.5214266|2.51363553|2.48449977|2.49649977,0.664972544|-0.563083649|0.353161037,0.0739046708|-0.259192854|-0.00900880247,0.0028429636731743813
86,4.3500000000000005,-0.026056255961348782,0.01738332398235798,0.05829736590385437,0.7583594918251038,0.01738332398235798,0.35,4,0,0,0,0.8237411975860596,1.5811777114868164,33.36771774291992,0.8237407207489014,1.0,0.6246416952992088,0,1,1,0,0.11309950979490108,0.0,filtered,7.82195945617436e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.6246416952992088,0.656087192|0.671087183|0.651323274|0.642586446|0.624641695|0.627641695,0.776087192|0.791087183|0.771323274|0.762586446|0.744641695|0.747641695,0.776087192|0.791087183|0.771323274|0.762586446|0.744641695|0.747641695,0|0|0|0|0|0,0|0|-0.0571439471|-0.0295105553|0.0288511584|0.0288511584,2.62434877|2.68434873|2.54814915|2.54083523|2.52741794|2.53941794,0.668667555|-0.576043367|0.352710426,0.0739046708|-0.259192854|-0.00900880247,0.002405209466814995
87,4.4,-0.05653782983904621,0.017126256600022316,0.06007377803325653,0.7716772556304932,0.017126258462667465,0.35,4,0,0,0,0.8153465390205383,1.4779623746871948,28.32501983642578,0.8153462409973145,1.0,0.6383594332408727,0,1,1,0,0.11309950979490108,0.0,filtered,5.030186260634571e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.6383594332408727,0.666782215|0.681782215|0.659649286|0.653047739|0.638359433|0.641359433,0.786782215|0.801782215|0.779649286|0.773047739|0.758359433|0.761359433,0.786782215|0.801782215|0.779649286|0.773047739|0.758359433|0.761359433,0|0|0|0|0|0,0|0|-0.0569986854|-0.0367157586|0.0191388179|0.0191388179,2.66712886|2.72712886|2.58159846|2.5754752|2.57257655|2.58457655,0.672362566|-0.589003086|0.352259815,0.0739046708|-0.259192854|-0.00900880247,0.0020901886746287346
88,4.45,-0.08400994239919449,0.0168989896774292,0.06334462761878967,0.7848241925239563,0.01689898781478405,0.35,4,0,0,0,0.8074731230735779,1.4511253833770752,11.634251594543457,0.8074726462364197,1.0,0.6516772555037708,0,1,1,0,0.11309950979490108,0.0,filtered,6.551050542525846e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.6516772555037708,0.677548777|0.692548774|0.668077877|0.663222568|0.651677256|0.654677256,0.797548777|0.812548774|0.788077877|0.783222568|0.771677256|0.774677256,0.797548777|0.812548774|0.788077877|0.783222568|0.771677256|0.774677256,0|0|0|0|0|0,0|0|-0.0576876895|-0.0418994111|0.0139065827|0.0139065827,2.71019511|2.77019509|2.61462382|2.61099086|2.6206156|2.6326156,0.676057577|-0.601962805|0.351809204,0.0739046708|-0.259192854|-0.00900880247,0.002701766788959503
