step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
119,6.0,-0.19896462279413343,0.0695057287812233,0.10953332483768463,0.6542512774467468,0.06847955286502838,0.35,3,0,0,0,0,0,0.7361490726470947,2.015510082244873,45.59646987915039,0.7361487746238708,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,4.1721805515488703e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.4820533748526511,0.643096009|0.658096009|0.518403284|0.482053375|0.498765431|0.493864363,0.793096009|0.808096009|0.668403284|0.632053375|0.648765431|0.643864363,0.763096009|0.778096009|0.638403284|0.602053375|0.618765431|0.613864363,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00526102279|0.0437416336|0.0708034485|0.0942246377,-0.129461653|0|-0.162754024|-0.20089204|-0.213251866|-0.222845886,2.44292238|2.63238403|1.90559809|1.77106309|1.85261331|1.84683621,0.571265459|0.573105812|0.601867974,-0.0213378686|-0.228985786|0.0271713603,0.005569009110331535,0.0017129704356193542,0.0015316260978579521,0.0022794054821133614
120,6.050000000000001,-0.17101642144947887,0.07241076231002808,0.11354496330022812,0.6455733776092529,0.07063925266265869,0.35,3,0,0,0,0,0,0.7091202139854431,2.4723458290100098,27.392841339111328,0.7091197371482849,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,5.728481158322937e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.47420913783002605,0.636672171|0.651672171|0.510046217|0.474209138|0.491650038|0.487403254,0.786672171|0.801672171|0.660046217|0.624209138|0.641650038|0.637403254,0.756672171|0.771672171|0.630046217|0.594209138|0.611650038|0.607403254,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00319104153|0.028731983|0.0468558472|0.0649823346,-0.12747628|0|-0.160894333|-0.199646213|-0.212711234|-0.222865081,2.41921241|2.60668869|1.87609949|1.72592232|1.80074477|1.79173027,0.570198298|0.561656713|0.603226244,-0.0213378686|-0.228985786|0.0271713603,0.0057120611891150475,0.0017448710277676582,0.0016256282106041908,0.002301439642906189
121,6.1000000000000005,-0.13727182556602208,0.07076097279787064,0.11570587754249573,0.6372830271720886,0.06887568533420563,0.35,3,0,0,0,0,0,0.681142270565033,2.8960251808166504,41.078861236572266,0.6811418533325195,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,5.561375694065835e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.4656875172510765,0.630348626|0.645348587|0.501888968|0.465687517|0.483371118|0.479495182,0.780348626|0.795348587|0.651888968|0.615687517|0.633371118|0.629495182,0.750348626|0.765348587|0.621888968|0.585687517|0.603371118|0.599495182,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00555110012|0.0357873471|0.059387135|0.0842629902,-0.12544974|0|-0.158978276|-0.198578056|-0.212055661|-0.222769188,2.39594476|2.58139435|1.8430265|1.69995936|1.78081595|1.77947453,0.569131136|0.550207615|0.604584515,-0.0213378686|-0.228985786|0.0271713603,0.005360311828553677,0.0014847517013549805,0.0016680238768458366,0.0021720202639698982
122,6.15,-0.11665446188665833,0.07485377043485641,0.11649326235055923,0.628574550151825,0.0728384405374527,0.35,3,0,0,0,0,0,0.6726471185684204,2.205458164215088,38.68343734741211,0.6726467609405518,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,4.1931176531338335e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.4575775708324753,0.624127442|0.63912743|0.493704697|0.457577571|0.475765405|0.472576915,0.774127442|0.78912743|0.643704697|0.607577571|0.625765405|0.622576915,0.744127442|0.75912743|0.613704697|0.577577571|0.595765405|0.592576915,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00485788144|0.0256021181|0.0433000324|0.0652333995,-0.12338157|0|-0.157326706|-0.197332254|-0.211187376|-0.222401233,2.3731282|2.55650972|1.8126342|1.65858015|1.73517428|1.73313982,0.568063974|0.538758516|0.605942786,-0.0213378686|-0.228985786|0.0271713603,0.0051489463075995445,0.0015887841582298279,0.0015351884067058563,0.0019893739372491837
123,6.2,-0.08579857176118935,0.0811801478266716,0.11521685123443604,0.6194433569908142,0.07901793718338013,0.35,3,0,0,0,0,0,0.6548899412155151,3.231065511703491,41.26248550415039,0.6548895835876465,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,5.719404070351311e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.449023139350066,0.618010713|0.633010713|0.485631343|0.449023139|0.467404389|0.464736401,0.768010713|0.783010713|0.635631343|0.599023139|0.617404389|0.614736401,0.738010713|0.753010713|0.605631343|0.569023139|0.587404389|0.584736401,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0029687041|0.0159145681|0.0268741008|0.0464848482,-0.121271336|0|-0.155771825|-0.196253764|-0.210234612|-0.221933267,2.35077151|2.53204285|1.78378484|1.61575336|1.68625704|1.68349719,0.566996813|0.527309418|0.607301056,-0.0213378686|-0.228985786|0.0271713603,0.005749980919063091,0.0017706500366330147,0.0016684401780366898,0.002265957184135914
124,6.25,-0.06727856589222284,0.08735421299934387,0.1126360297203064,0.610037624835968,0.08522696048021317,0.35,3,0,0,0,0,0,0.6433128714561462,3.170788288116455,29.846757888793945,0.6433124542236328,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,5.557313740322879e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.44004217168258586,0.612000551|0.627000551|0.477729361|0.440042172|0.458279584|0.455997441,0.762000551|0.777000551|0.627729361|0.590042172|0.608279584|0.605997441,0.732000551|0.747000551|0.597729361|0.560042172|0.578279584|0.575997441,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-1.79951734e-05|0.00950936796|0.0148545208|0.0310934929,-0.119118639|0|-0.154111336|-0.195187407|-0.209059505|-0.221254302,2.32888356|2.5080022|1.75678811|1.57449065|1.63891335|1.63382896,0.565929651|0.515860319|0.608659327,-0.0213378686|-0.228985786|0.0271713603,0.005438459105789661,0.0016054371371865273,0.0016002468764781952,0.002197510562837124
125,6.300000000000001,-0.06186960784687198,0.08027923852205276,0.11022330075502396,0.601264238357544,0.07780114561319351,0.35,3,0,0,0,0,0,0.6283969283103943,2.6854026317596436,38.39677810668945,0.62839674949646,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,2.2246644697643672e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.430803516694387,0.606099089|0.621099089|0.470071727|0.430803517|0.448624967|0.446534648,0.756099089|0.771099089|0.620071727|0.580803517|0.598624967|0.596534648,0.726099089|0.741099089|0.590071727|0.550803517|0.568624967|0.566534648,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.000372806984|0.0219207573|0.0340584141|0.0528036643,-0.116923116|0|-0.152113844|-0.19399974|-0.207658705|-0.220396484,2.30747324|2.48439635|1.72780026|1.55113508|1.62089958|1.61854577,0.56486249|0.504411221|0.610017598,-0.0213378686|-0.228985786|0.0271713603,0.0035193050280213356,0.0010350896045565605,0.0009600957855582237,0.001500011421740055
126,6.3500000000000005,-0.044869189214129385,0.0889558270573616,0.10648868978023529,0.5920175909996033,0.08633923530578613,0.35,3,0,0,0,0,0,0.6227670311927795,2.1370015144348145,69.0751953125,0.6227666139602661,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,5.197309574745833e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.42225529921774985,0.600308355|0.615308355|0.462502281|0.422255299|0.440005138|0.438204269,0.750308355|0.765308355|0.612502281|0.572255299|0.590005138|0.588204269,0.720308355|0.735308355|0.582502281|0.542255299|0.560005138|0.558204269,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.000657925467|0.0104155355|0.0163880154|0.0279088007,-0.114684399|0|-0.149947704|-0.192415691|-0.206054496|-0.219343567,2.28654902|2.46123342|1.6994035|1.50702104|1.57035407|1.56138231,0.563795328|0.492961884|0.611375868,-0.0213378686|-0.228985786|0.0271713603,0.003731890581548214,0.0009607179090380669,0.0012484490871429443,0.0014989785850048065
127,6.4,-0.04784047926416232,0.11104632914066315,0.101799376308918,0.5820258855819702,0.1081903874874115,0.35,3,0,0,0,0,0,0.6571033596992493,2.18074893951416,39.05234146118164,0.6571024656295776,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,1.132207959729692e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.41321134118147895,0.594630579|0.609630579|0.455017822|0.413211341|0.430594406|0.428693878,0.744630579|0.759630579|0.605017822|0.563211341|0.580594406|0.578693878,0.714630579|0.729630579|0.575017822|0.533211341|0.550594406|0.548693878,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00224677885|-0.00636598255|-0.0109840027|-0.00517413331,-0.11240223|0|-0.147929803|-0.190967944|-0.204302059|-0.218121121,2.26612008|2.43852232|1.67438826|1.45551144|1.50709156|1.49148026,0.562728167|0.481512427|0.612734139,-0.0213378686|-0.228985786|0.0271713603,0.00391011405736208,0.0010310923680663109,0.0009438516572117805,0.0019101696088910103
128,6.45,-0.06795692523517921,0.10409645736217499,0.09869304299354553,0.5724053978919983,0.10099903494119644,0.35,3,0,0,0,0,0,0.6505802869796753,1.7141588926315308,48.953330993652344,0.6505793333053589,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,1.1410156322452572e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.40339671668901234,0.589068001|0.604068001|0.44778617|0.403396717|0.419913917|0.4175992,0.739068001|0.754068001|0.59778617|0.553396717|0.569913917|0.5675992,0.709068001|0.724068001|0.56778617|0.523396717|0.539913917|0.5375992,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00267403088|0.00012848709|-0.00128625698|0.00928653287,-0.110076398|0|-0.145746041|-0.189683775|-0.202451203|-0.216814421,2.24619561|2.41627201|1.64807267|1.42403158|1.47591821|1.46286891,0.561661005|0.470062971|0.61409241,-0.0213378686|-0.228985786|0.0271713603,0.0036674439907073975,0.0010153334587812424,0.0009607253596186638,0.0016668112948536873
129,6.5,-0.08617055465634302,0.08951042592525482,0.09742947667837143,0.5635929703712463,0.08622559159994125,0.35,3,0,0,0,0,0,0.5913264155387878,2.047722101211548,47.28473663330078,0.5913260579109192,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,4.865602043058172e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.39397525257173027,0.583622811|0.598622811|0.440694925|0.393975253|0.409802699|0.407285898,0.733622811|0.748622811|0.590694925|0.543975253|0.559802699|0.557285898,0.703622811|0.718622811|0.560694925|0.513975253|0.529802699|0.527285898,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.000806887272|0.0155828651|0.0224653033|0.0358207288,-0.107706721|0|-0.143364043|-0.188258957|-0.200649756|-0.215556427,2.22678452|2.39449124|1.62022254|1.40322492|1.46102634|1.4494079,0.560593843|0.458613515|0.61545068,-0.0213378686|-0.228985786|0.0271713603,0.0038857869803905487,0.0009737322106957436,0.0012085558846592903,0.0016782190650701523
130,6.550000000000001,-0.08163542690873442,0.10256679356098175,0.09523665904998779,0.5545263290405273,0.09898348152637482,0.35,3,0,0,0,0,0,0.601751983165741,1.9982696771621704,58.236820220947266,0.6017517447471619,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,2.756941108571432e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.38540084611439085,0.578297202|0.593297202|0.43362962|0.385400846|0.400958349|0.398352016,0.728297202|0.743297202|0.58362962|0.535400846|0.550958349|0.548352016,0.698297202|0.713297202|0.55362962|0.505400846|0.520958349|0.518352016,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00182140847|0.00886154433|0.0119706546|0.0176473192,-0.105293068|0|-0.140914748|-0.186576634|-0.198867765|-0.214325171,2.20789574|2.37318881|1.59542514|1.36388829|1.41693629|1.39673021,0.559526682|0.447164059|0.616808951,-0.0213378686|-0.228985786|0.0271713603,0.0034598447382450104,0.001018431968986988,0.0009474381804466248,0.001470804214477539
131,6.6000000000000005,-0.08132398466944957,0.11280906200408936,0.09251877665519714,0.5451350808143616,0.10892809182405472,0.35,3,0,0,0,0,0,0.6419114470481873,1.7814536094665527,44.02729797363281,0.641910970211029,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,5.70461476503964e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3765833903155905,0.573093376|0.588093376|0.426739099|0.37658339|0.391695709|0.38858331,0.723093376|0.738093376|0.576739099|0.52658339|0.541695709|0.53858331,0.693093376|0.708093376|0.546739099|0.49658339|0.511695709|0.50858331,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00174661654|0.000559194295|-7.19482053e-05|0.00519760729,-0.102835368|0|-0.138409933|-0.184803029|-0.196825244|-0.212909133,2.18953814|2.35237351|1.57029308|1.32208973|1.36988564|1.34662171,0.55845952|0.435714602|0.618167222,-0.0213378686|-0.228985786|0.0271713603,0.003451579250395298,0.0009644590318202972,0.0009529562667012215,0.0015100138261914253
132,6.65,-0.09497377350255509,0.1198294535279274,0.09022326022386551,0.5356131196022034,0.1156163141131401,0.35,3,0,0,0,0,0,0.6518990993499756,1.3533010482788086,30.91345977783203,0.6518988013267517,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,4.402781812883757e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.36744265919761776,0.568013537|0.583013537|0.419966239|0.367442659|0.381946234|0.378275674,0.718013537|0.733013537|0.569966239|0.517442659|0.531946234|0.528275674,0.688013537|0.703013537|0.539966239|0.487442659|0.501946234|0.498275674,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0043555452|-0.00381289591|-0.00752536816|-0.00158766903,-0.100333608|0|-0.135931439|-0.183005539|-0.194588684|-0.211329903,2.17172054|2.33205415|1.54828906|1.2829522|1.32567088|1.30018512,0.557392359|0.424265146|0.619525492,-0.0213378686|-0.228985786|0.0271713603,0.0035432670265436172,0.0010347804054617882,0.0009977882727980614,0.0014861300587654114
133,6.7,-0.10431109357516252,0.11601423472166061,0.08867984265089035,0.5265172719955444,0.111463263630867,0.35,3,0,0,0,0,0,0.625785231590271,1.871219277381897,41.682861328125,0.625785231590271,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,1.48941012864878e-09,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3581732662424396,0.563059886|0.578059886|0.413459444|0.358173266|0.371936734|0.36770646,0.713059886|0.728059886|0.563459444|0.508173266|0.521936734|0.51770646,0.683059886|0.698059886|0.533459444|0.478173266|0.491936734|0.48770646,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00727511589|0.00346251608|0.00149977097|0.00797094697,-0.0977878397|0|-0.133227801|-0.181194428|-0.192328836|-0.209798109,2.1544517|2.31223954|1.52788509|1.25496115|1.29691787|1.26899868,0.556325197|0.41281569|0.620883763,-0.0213378686|-0.228985786|0.0271713603,0.0035063643008470535,0.0009590787813067436,0.000992816872894764,0.001530650071799755
134,6.75,-0.11208566944513286,0.10156187415122986,0.08837202191352844,0.5181431770324707,0.09670289605855942,0.35,3,0,0,0,0,0,0.6309046149253845,2.1103081703186035,40.18657302856445,0.6309045553207397,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,1.289657617878152e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.34937149074457263,0.55823462|0.57323462|0.407248011|0.349371491|0.362498066|0.357694531,0.70823462|0.72323462|0.557248011|0.499371491|0.512498066|0.507694531,0.67823462|0.69323462|0.527248011|0.469371491|0.482498066|0.477694531,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00221277881|0.0165888276|0.0219255683|0.0326625995,-0.0951981798|0|-0.130232903|-0.179100223|-0.189897926|-0.208189719,2.1377403|2.29293848|1.50097192|1.23497457|1.28201991|1.255251,0.555258036|0.401366234|0.622242033,-0.0213378686|-0.228985786|0.0271713603,0.003484201617538929,0.0009928178042173386,0.0009788209572434425,0.0014901114627718925
135,6.800000000000001,-0.11328300784393384,0.12399398535490036,0.08689555525779724,0.5090633630752563,0.11875011771917343,0.35,3,0,0,0,0,0,0.6789103150367737,2.7635977268218994,52.30952835083008,0.6789097189903259,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,9.137175523286929e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.34133654079586084,0.553539931|0.568539909|0.400919663|0.341336541|0.35420229|0.348997706,0.703539931|0.718539909|0.550919663|0.491336541|0.50420229|0.498997706,0.673539931|0.688539909|0.520919663|0.461336541|0.47420229|0.468997706,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.000285152619|-0.00023502876|-0.00044493682|0.00368654715,-0.0925648166|0|-0.127400293|-0.176693187|-0.18728419|-0.206422814,2.12159491|2.27415964|1.47656351|1.18841795|1.22908003|1.19325456,0.554190874|0.389916778|0.623600304,-0.0213378686|-0.228985786|0.0271713603,0.00347831379622221,0.0009613865986466408,0.0010251812636852264,0.001467227004468441
136,6.8500000000000005,-0.1040384849552644,0.16250573098659515,0.08282145112752914,0.49895811080932617,0.15674558281898499,0.35,3,0,0,0,0,0,0.7862429022789001,3.3879826068878174,71.82257843017578,0.7862421870231628,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,1.0761388747545367e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3325810330969744,0.548977997|0.563977988|0.39462391|0.332581033|0.344933473|0.338951747,0.698977997|0.713977988|0.54462391|0.482581033|0.494933473|0.488951747,0.668977997|0.683977988|0.51462391|0.452581033|0.464933473|0.458951747,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0118706158|-0.0229757813|-0.0360463359|-0.046739808,-0.0898880108|0|-0.124729864|-0.174367221|-0.184491221|-0.204542206,2.10602398|2.25591195|1.46563639|1.13298113|1.15919634|1.10452497,0.553123713|0.378467321|0.624958575,-0.0213378686|-0.228985786|0.0271713603,0.0036734314635396004,0.0009700888767838478,0.0009404513984918594,0.0017390139400959015
137,6.9,-0.10875360210374382,0.1726015955209732,0.07855536788702011,0.4889323115348816,0.16627413034439087,0.35,3,0,0,0,0,0,0.8283706307411194,2.448700189590454,48.3761100769043,0.8283699750900269,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,9.39626054281083e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3228424673314656,0.544550983|0.559550983|0.3890762|0.322842467|0.334098024|0.326538191,0.694550983|0.709550983|0.5390762|0.472842467|0.484098024|0.476538191,0.664550983|0.679550983|0.5090762|0.442842467|0.454098024|0.446538191,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0188355219|-0.0234461457|-0.0382969973|-0.055141952,-0.0871680995|0|-0.121573925|-0.171720121|-0.180990375|-0.202168601,2.09103583|2.23820393|1.4535664|1.0962036|1.11710472|1.04884221,0.552056551|0.367017865|0.626316845,-0.0213378686|-0.228985786|0.0271713603,0.0034728385508060455,0.000992591492831707,0.000999031588435173,0.0014565065503120422
138,6.95,-0.12662297446276688,0.15911120176315308,0.07608392834663391,0.4797150492668152,0.15225377678871155,0.35,3,0,0,0,0,0,0.8216888308525085,2.0497710704803467,51.92141342163086,0.8216879367828369,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,1.2672049455368365e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3132625083077357,0.540261033|0.555261023|0.384061162|0.313262508|0.323386086|0.313875007,0.690261033|0.705261023|0.534061162|0.463262508|0.473386086|0.463875007,0.660261033|0.675261023|0.504061162|0.433262508|0.443386086|0.433875007,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0120459251|-0.00948694861|-0.0165223791|-0.029552822,-0.0844054985|0|-0.118090742|-0.168513644|-0.176869004|-0.199324165,2.07663863|2.22104409|1.43019983|1.07504944|1.10015296|1.02662304,0.550989389|0.355568409|0.627675116,-0.0213378686|-0.228985786|0.0271713603,0.00350743904709816,0.0010048551484942436,0.0010056355968117714,0.0014719469472765923
139,7.0,-0.14022244739962575,0.17703700065612793,0.07341848313808441,0.46986502408981323,0.1695685088634491,0.35,5,0,0,0,0,0,0.8428903222084045,1.9568166732788086,44.995933532714844,0.8428903222084045,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,4.908603651548309e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.30263800566421195,0.53611027|0.551110247|0.378851966|0.304560198|0.313971049|0.302638006,0.68611027|0.701110247|0.528851966|0.454560198|0.463971049|0.452638006,0.65611027|0.671110247|0.498851966|0.424560198|0.433971049|0.422638006,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00876776971|-0.0206525151|-0.0292480578|-0.0482300903,-0.0816007051|0|-0.114839344|-0.164826609|-0.172415298|-0.19613637,2.06284037|2.20444099|1.40933629|1.03276167|1.05422084|0.966185563,0.549922228|0.344118953|0.629033387,-0.0213378686|-0.228985786|0.0271713603,0.0034940149635076523,0.0009714951738715172,0.0009926129132509232,0.001505938358604908
140,7.050000000000001,-0.15653393680690803,0.21493026614189148,0.06959217041730881,0.4552244544029236,0.20667612552642822,0.35,5,0,0,0,0,0,0.9241161346435547,2.812755584716797,65.07281494140625,0.9241161346435547,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,5.88259891864259e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.29064383608796773,0.532100789|0.547100789|0.373622283|0.295493107|0.304162571|0.290643836,0.682100789|0.697100789|0.523622283|0.445493107|0.454162571|0.440643836,0.652100789|0.667100789|0.493622283|0.415493107|0.424162571|0.410643836,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0240917788|-0.0417615282|-0.0598624006|-0.0950494368,-0.0787543007|0|-0.111750993|-0.16093257|-0.167654682|-0.192672644,2.04964886|2.18840316|1.40682992|0.979278331|0.989133199|0.874853263,0.548855066|0.332669497|0.630391657,-0.0213378686|-0.228985786|0.0271713603,0.0036821672692894936,0.0010868329554796219,0.0009815609082579613,0.0015803426504135132
141,7.1000000000000005,-0.18721597220980157,0.239256352186203,0.06619197130203247,0.4394909739494324,0.2300809770822525,0.35,5,0,0,0,0,0,0.9681153297424316,2.001124620437622,41.705726623535156,0.9681153297424316,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,5.945497818820106e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2765685792670771,0.528234656|0.543234656|0.369363753|0.285626761|0.293163272|0.276568579,0.678234656|0.693234656|0.519363753|0.435626761|0.443163272|0.426568579,0.648234656|0.663234656|0.489363753|0.405626761|0.413163272|0.396568579,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0400143622|-0.0500311854|-0.0723067259|-0.121157941,-0.0758669525|0|-0.108164891|-0.156514029|-0.162149288|-0.188644887,2.03707167|2.17293862|1.40930448|0.935961831|0.938197074|0.796471489,0.547787905|0.32122004|0.631749928,-0.0213378686|-0.228985786|0.0271713603,0.003497721627354622,0.0009683119133114815,0.0010014241561293602,0.0015034358948469162
142,7.15,-0.22960517771133465,0.23308318853378296,0.06551337987184525,0.4250105023384094,0.22301694750785828,0.35,5,0,0,0,0,0,0.9464429020881653,1.23543119430542,46.71417999267578,0.9464429020881653,1.0,nan,0,0,0,0,0.33998702341413856,0.0,passthrough,5.009668018514675e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2614736736044623,0.524513898|0.539513898|0.366138065|0.275637057|0.281913882|0.261473674,0.674513898|0.689513898|0.516138065|0.425637057|0.431913882|0.411473674,0.644513898|0.659513898|0.486138065|0.395637057|0.401913882|0.381473674,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0410103739|-0.0364923215|-0.0531354341|-0.0998173383,-0.0729394157|0|-0.104098725|-0.151438721|-0.155946509|-0.18408681,2.02511618|2.15805559|1.40146391|0.914617185|0.918573587|0.761990546,0.546720743|0.309770584|0.633108199,-0.0213378686|-0.228985786|0.0271713603,0.0036254124715924263,0.001026463694870472,0.0009582443162798882,0.001615355722606182
143,7.2,-0.26185638730455907,0.22500619292259216,0.06704385578632355,0.41185522079467773,0.2141096144914627,0.35,5,0,0,0,0,0,0.9091981053352356,1.7659862041473389,32.55635070800781,0.9091971516609192,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,1.3067543441923748e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24768529764566416,0.520940505|0.535940504|0.363156141|0.266609997|0.271937167|0.247685298,0.670940505|0.685940504|0.513156141|0.416609997|0.421937167|0.397685298,0.640940505|0.655940504|0.483156141|0.386609997|0.391937167|0.367685298,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0305992815|-0.0268160056|-0.0374431472|-0.0769543789,-0.0699725345|0|-0.100011289|-0.145808735|-0.149384155|-0.179148083,2.01378948|2.14376202|1.38321255|0.893815248|0.900921367|0.734638729,0.545653582|0.298321128|0.634466469,-0.0213378686|-0.228985786|0.0271713603,0.0035685906186699867,0.001018362119793892,0.0010370435193181038,0.0014887824654579163
144,7.25,-0.2947071043762606,0.22667521238327026,0.07026180624961853,0.3992820382118225,0.2149859070777893,0.35,5,0,0,0,0,0,0.9211400747299194,1.5340821743011475,39.082950592041016,0.9211394786834717,1.0,nan,0,0,0,0,0.33998702341413856,0.0,filtered,8.085728503589399e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.23526319962143283,0.51751642|0.53251642|0.359812656|0.258342387|0.263037004|0.2352632,0.66751642|0.68251642|0.509812656|0.408342387|0.413037004|0.3852632,0.63751642|0.65251642|0.479812656|0.378342387|0.383037004|0.3552632,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0264906273|-0.0238513734|-0.0320736217|-0.0695164541,-0.0669672439|0|-0.0962252129|-0.139845275|-0.142667403|-0.173918549,2.00309843|2.13006568|1.36951604|0.869672899|0.87740699|0.697617795,0.54458642|0.286871672|0.63582474,-0.0213378686|-0.228985786|0.0271713603,0.00348877627402544,0.0009918687865138054,0.0009694574400782585,0.0015022382140159607
