episode,step,reset_seed,reset_source,reset_jitter_seed,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,residual_control_enabled,residual_control_base_qdot_norm,residual_qdot_norm,lambda,alpha
69,424472,9068,focused,256895305,29.47872402525644,0.2876301631331444,13,1,0,0,0,0,0,,0.0,0.5354563593864441,0.02212539716408803,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
70,424481,1687280709,random,,27.25247335666072,0.2630206812173128,9,1,0,0,0,0,0,,0.0,0.48379603028297424,0.02922452013525698,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
71,424721,927902806,random,,-78.88284356954019,50.05170636624098,240,0,0,0,0,0,0,,0.004166666666666667,0.11320564895868301,0.19604877652600408,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
72,424829,60096507,random,,-10.803611243777507,35.28009836375713,108,1,0,0,0,0,0,,0.0,0.17904216051101685,0.32666757744219566,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
73,424849,9069,focused,890290849,26.54934059339801,0.5394476857036352,20,1,0,0,0,0,0,,0.0,0.5366032123565674,0.026972384285181762,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
74,424858,9150,focused,1510970469,26.177174243806636,0.4532340206205845,9,1,0,0,0,0,0,,0.0,0.6054205894470215,0.05035933562450939,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
75,424970,9104513,random,,18.08050927525784,5.238469459116459,112,1,0,0,0,0,0,,0.0,0.5068962574005127,0.04677204874211124,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
76,424980,757606861,random,,25.099659357839023,1.9601328074932098,10,1,0,0,0,0,0,,0.0,0.4201125502586365,0.19601328074932098,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
77,425220,9198,focused,740656144,-16.44335603259052,8.559289468452334,240,0,0,0,0,0,0,,0.0,0.37093982100486755,0.035663706118551394,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
78,425240,2143995586,random,,22.52913580972842,4.402376428246498,20,1,0,0,0,0,0,,0.0,0.2761912941932678,0.22011882141232492,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
