step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
113,5.7,-0.5851216257499647,0.36500149965286255,0.2946459949016571,0.19421057403087616,0.3641006052494049,0.35,5,0,0,0,0,0,0.7162454724311829,3.033296823501587,32.83893585205078,0.7162451148033142,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,6.001196471203298e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.04549902281107046,0.49010088|0.50510088|0.143409167|0.0855351213|0.10927326|0.0454990228,0.64010088|0.65510088|0.293409167|0.235535121|0.25927326|0.195499023,0.61010088|0.62510088|0.263409167|0.205535121|0.22927326|0.165499023,0.15|0.15|0.15|0.15|0|0.137957957,0|0|0.00913285194|0.0284340608|-0.0175743678|-0.0363875972,-0.113734714|0|-0.121306881|-0.0644074552|0.00564167475|-1.2689765e-17,1.84666881|2.02040352|0.461462641|0.306167091|0.425160345|0.145608494,0.532194138|0.429832637|0.509749889,0.0349684916|-0.273589045|-0.00408786954,0.0041700927540659904,0.001097399741411209,0.0013376940041780472,0.001712738536298275
114,5.75,-0.5830266032580402,0.2786651849746704,0.3013782501220703,0.1967623084783554,0.278665155172348,0.35,5,0,0,0,0,0,0.6638005971908569,3.902723550796509,95.8226547241211,0.6638001203536987,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,6.664294696915221e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.043809941523605705,0.484515015|0.499515015|0.138187113|0.0842308392|0.10941531|0.0438099415,0.634515015|0.649515015|0.288187113|0.234230839|0.25941531|0.193809942,0.604515015|0.619515015|0.258187113|0.204230839|0.22941531|0.163809942,0.15|0.15|0.15|0.15|0|0.056579708,0|0|0.0419475089|0.100145072|0.0805613083|0.0596752138,-0.109669042|0|-0.111007626|-0.0524182931|0.0219533706|-9.13380634e-18,1.82839102|1.99806006|0.483688335|0.384650136|0.540175919|0.23491498,0.533942223|0.416153014|0.509545326,0.0349684916|-0.273589045|-0.00408786954,0.0049369363114237785,0.0015155188739299774,0.0013829655945301056,0.0020051859319210052
115,5.800000000000001,-0.5633042560819334,0.27188414335250854,0.3070370554924011,0.19988812506198883,0.27188411355018616,0.35,5,0,0,0,0,0,0.5528610944747925,3.190782308578491,73.827880859375,0.5528610944747925,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,8.235792986558113e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.04676228830795989,0.479134604|0.494134604|0.135047652|0.0868164964|0.114920901|0.0467622883,0.629134604|0.644134604|0.285047652|0.236816496|0.264920901|0.196762288,0.599134604|0.614134604|0.255047652|0.206816496|0.234920901|0.166762288,0.15|0.15|0.15|0.15|0|0,0|0|0.0302698278|0.0759660892|0.0635544439|0.0452611803,-0.10551667|0|-0.100651587|-0.0423275917|0.0358093455|0.00371025793,1.81102174|1.97653842|0.46980885|0.380904483|0.559047394|0.236020591,0.535690308|0.40247339|0.509340763,0.0349684916|-0.273589045|-0.00408786954,0.0029026037082076073,0.0007828772068023682,0.0008059544488787651,0.001294698566198349
116,5.8500000000000005,-0.5566062563261994,0.26288166642189026,0.3124878406524658,0.20416788756847382,0.26288163661956787,0.35,5,0,0,0,0,0,0.5390755534172058,1.7696211338043213,54.22428894042969,0.5390755534172058,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,9.154396599711351e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.04988811755531122,0.473963959|0.488963959|0.13188743|0.0888160615|0.120394337|0.0498881176,0.623963959|0.638963959|0.28188743|0.238816062|0.270394337|0.199888118,0.593963959|0.608963959|0.25188743|0.208816062|0.240394337|0.169888118,0.15|0.15|0.15|0.15|0|0,0|0|0.0319663654|0.0732399418|0.0641248224|0.0529313618,-0.101278539|0|-0.0901695371|-0.0324196635|0.0489476024|0.0206450748,1.7945773|1.95585584|0.46934655|0.396084524|0.594649773|0.273128907,0.537438393|0.388793766|0.5091362,0.0349684916|-0.273589045|-0.00408786954,0.0029466813430190086,0.0008486798033118248,0.0008203517645597458,0.0012554237619042397
117,5.9,-0.5382575525594138,0.25363966822624207,0.3171091377735138,0.20872627198696136,0.25363969802856445,0.35,5,0,0,0,0,0,0.5478304028511047,1.7836077213287354,22.730224609375,0.5478304028511047,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,1.0240619133665059e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.05416787899057221,0.46900734|0.48400734|0.129330672|0.0911545723|0.126508698|0.054167879,0.61900734|0.63400734|0.279330672|0.241154572|0.276508698|0.204167879,0.58900734|0.60400734|0.249330672|0.211154572|0.246508698|0.174167879,0.15|0.15|0.15|0.15|0|0,0|0|0.0341779364|0.0646778111|0.0501214984|0.0428052794,-0.0969558583|0|-0.0795285036|-0.0227449397|0.0613847408|0.0365939401,1.7790735|1.93602936|0.471972122|0.406551161|0.617541032|0.296070735,0.539186478|0.375114143|0.508931637,0.0349684916|-0.273589045|-0.00408786954,0.003471878357231617,0.0007944032549858093,0.001157829537987709,0.0014985296875238419
118,5.95,-0.5157108324561052,0.24445658922195435,0.3207375705242157,0.2134339064359665,0.24445658922195435,0.35,5,0,0,0,0,0,0.5304092764854431,1.4045476913452148,18.31730842590332,0.5304092764854431,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,1.0444251424012587e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.05872628277112471,0.464268938|0.479268938|0.127415139|0.0935673509|0.132554224|0.0587262828,0.614268938|0.629268938|0.277415139|0.243567351|0.282554224|0.208726283,0.584268938|0.599268938|0.247415139|0.213567351|0.252554224|0.178726283,0.15|0.15|0.15|0.15|0|0,0|0|0.0337813836|0.0540964934|0.0354126665|0.0307791326,-0.0925501158|0|-0.0687147122|-0.0128710722|0.07369987|0.052163038,1.76452564|1.91707575|0.474727226|0.415494825|0.639329433|0.317847302,0.540934563|0.361434519|0.508727074,0.0349684916|-0.273589045|-0.00408786954,0.0030749384313821793,0.0008061742410063744,0.0008139787241816521,0.0014344658702611923
119,6.0,-0.4703431735063163,0.23796336352825165,0.3221011459827423,0.21687771379947662,0.23796333372592926,0.35,5,0,0,0,0,0,0.4956072270870209,1.8361786603927612,28.500324249267578,0.4956072270870209,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,9.911964946656973e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.06343389000080144,0.459752863|0.474752863|0.126010242|0.0959509411|0.138471125|0.06343389,0.609752863|0.624752863|0.276010242|0.245950941|0.288471125|0.21343389,0.579752863|0.594752863|0.246010242|0.215950941|0.258471125|0.18343389,0.15|0.15|0.15|0.15|0|0,0|0|0.0196591402|0.0226414783|-0.00621546171|-0.010723616,-0.0880630893|0|-0.0578672705|-0.00293252235|0.0857294939|0.0671970983,1.75094836|1.89901145|0.465832839|0.40351272|0.633398532|0.310209042,0.542682648|0.347754896|0.508522511,0.0349684916|-0.273589045|-0.00408786954,0.003578905016183853,0.000994402915239334,0.0012623285874724388,0.0013023987412452698
120,6.050000000000001,-0.4004268711158082,0.23602056503295898,0.3198133111000061,0.21792759001255035,0.23602059483528137,0.35,5,0,0,0,0,0,0.40855473279953003,3.2034761905670166,35.12430191040039,0.40855473279953003,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,7.926227681191233e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.06687770404767787,0.455463129|0.470463129|0.124446798|0.0971291758|0.142975459|0.066877704,0.605463129|0.620463129|0.274446798|0.247129176|0.292975459|0.216877704,0.575463129|0.590463129|0.244446798|0.217129176|0.262975459|0.186877704,0.15|0.15|0.15|0.101696607|0|0,0|0|-0.00775945205|-0.0330548696|-0.0720785174|-0.0772820711,-0.0834968529|0|-0.0467934263|1.31998273e-17|0.0983714005|0.0827504402,1.73835566|1.88185251|0.443234312|0.355461834|0.59819472|0.272979185,0.544430733|0.334075272|0.508317947,0.0349684916|-0.273589045|-0.00408786954,0.0032432153820991516,0.0008206386119127274,0.0009645810350775719,0.0014369897544384003
121,6.1000000000000005,-0.3651561060520158,0.2826131582260132,0.3133963644504547,0.2161119133234024,0.2826131582260132,0.35,5,0,0,0,0,0,0.37054112553596497,4.0167460441589355,23.269189834594727,0.37054112553596497,1.0,nan,0,0,0,0,0.3146689396179114,0.0,passthrough,5.801589523209008e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.06792760040737608,0.451403638|0.466403638|0.122104928|0.0955407227|0.144973477|0.0679276004,0.601403638|0.616403638|0.272104928|0.245540723|0.294973477|0.2179276,0.571403638|0.586403638|0.242104928|0.215540723|0.264973477|0.1879276,0.15|0.15|0.15|0.0268219982|0|0,0|0|-0.0409700159|-0.102012675|-0.147597471|-0.154191472,-0.0788537826|0|-0.0355909844|-7.37830786e-19|0.111928435|0.0992251618,1.72676077|1.86561455|0.411858712|0.280150216|0.544224872|0.216744092,0.546178818|0.320395648|0.508113384,0.0349684916|-0.273589045|-0.00408786954,0.004460087977349758,0.0014134887605905533,0.0013140225782990456,0.001700596883893013
122,6.15,-0.3519401182920564,0.31911107897758484,0.30484482645988464,0.21273843944072723,0.31911107897758484,0.35,5,0,0,0,0,0,0.4358579218387604,2.9933035373687744,83.71778869628906,0.4580726623535156,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.042735582966985486,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,7.641666577296036e-09,valid,0.06611191896152516,0.447578166|0.462578153|0.118699057|0.0907484234|0.144015654|0.066111919,0.597578166|0.612578153|0.268699057|0.240748423|0.294015654|0.216111919,0.567578166|0.582578153|0.238699057|0.210748423|0.264015654|0.186111919,0.15|0.15|0.15|0|0|0,0|0|-0.0518689864|-0.131572151|-0.195817413|-0.200148834,-0.0741365602|0|-0.0241818656|0.009399282|0.126808304|0.117196143,1.71617611|1.85031261|0.398745378|0.240820825|0.507053508|0.181494984,0.547926903|0.306716025|0.507908821,0.0349684916|-0.273589045|-0.00408786954,0.004567841999232769,0.0014305617660284042,0.0013651428744196892,0.0017415257170796394
123,6.2,-0.3221451458214486,0.24867787957191467,0.298947274684906,0.21265284717082977,0.24867792427539825,0.35,5,0,0,0,0,0,0.4665299952030182,2.973637819290161,90.13006591796875,0.4968119263648987,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.07085755355154305,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,7.608610921860937e-09,valid,0.06273844433223211,0.443990348|0.458990348|0.115223892|0.0851200618|0.141254459|0.0627384443,0.593990348|0.608990348|0.265223892|0.235120062|0.291254459|0.212738444,0.563990348|0.578990348|0.235223892|0.205120062|0.261254459|0.182738444,0.15|0.15|0.15|0|0|0,0|0|-0.0347676188|-0.0948172857|-0.147683326|-0.149772898,-0.0693481746|0|-0.0133174653|0.0234035375|0.141582407|0.134694306,1.70661322|1.83596139|0.412810482|0.269066499|0.558916915|0.235875185,0.549674988|0.293036401|0.507704258,0.0349684916|-0.273589045|-0.00408786954,0.003425450064241886,0.0007811244577169418,0.0013463059440255165,0.0012789173051714897
124,6.25,-0.33721050148633624,0.2412189096212387,0.2946152091026306,0.21513871848583221,0.24121889472007751,0.35,5,0,0,0,0,0,0.41718217730522156,1.9301022291183472,61.651649475097656,0.4591522216796875,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.09852969667255088,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,7.531768431157104e-09,valid,0.06265285057909484,0.440643661|0.455643661|0.113139813|0.0820010913|0.141550286|0.0626528506,0.590643661|0.605643661|0.263139813|0.232001091|0.291550286|0.212652851,0.560643661|0.575643661|0.233139813|0.202001091|0.261550286|0.182652851,0.15|0.15|0.15|0|0|0,0|0|-0.0306038977|-0.075096638|-0.110633591|-0.111732721,-0.0644919202|0|-0.0023728798|0.0363762761|0.154790018|0.150203611,1.69808273|1.82257465|0.419582475|0.289284003|0.610357571|0.289082292,0.551423073|0.279356778|0.507499695,0.0349684916|-0.273589045|-0.00408786954,0.0034221643581986427,0.0008241841569542885,0.0010938514024019241,0.0014849621802568436
125,6.300000000000001,-0.3958991128168262,0.2272295355796814,0.2942585349082947,0.22279666364192963,0.227229505777359,0.35,5,0,0,0,0,0,0.4205816388130188,4.3744049072265625,60.36964797973633,0.485574334859848,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.15613634802106366,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,8.663800968311541e-09,valid,0.06513870924920342,0.43754141|0.452541399|0.111625598|0.0804844381|0.144262582|0.0651387092,0.58754141|0.602541399|0.261625598|0.230484438|0.294262582|0.215138709,0.55754141|0.572541399|0.231625598|0.200484438|0.264262582|0.185138709,0.15|0.15|0.106150447|0|0|0,0|0|-0.0106258317|-0.0174390538|-0.0170817467|-0.0171612284,-0.0595713941|0|7.17010495e-20|0.0483342366|0.166293487|0.16370939,1.69059425|1.8101656|0.435876561|0.352832935|0.726262067|0.407102999,0.553171158|0.265677154|0.507295132,0.0349684916|-0.273589045|-0.00408786954,0.004409905523061752,0.0014014551416039467,0.0012067155912518501,0.0017731087282299995
126,6.3500000000000005,-0.42031809061893977,0.20903833210468292,0.29621008038520813,0.23354677855968475,0.20903834700584412,0.35,5,0,0,0,0,0,0.4684045612812042,2.5905914306640625,40.629276275634766,0.5341486930847168,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.18344580458420007,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,9.997440944542468e-09,valid,0.07279664916587295,0.434686712|0.449686712|0.111081412|0.0823165685|0.152001781|0.0727966492,0.584686712|0.599686712|0.261081412|0.232316568|0.302001781|0.222796649,0.554686712|0.569686712|0.231081412|0.202316568|0.272001781|0.192796649,0.15|0.15|0.0475874622|0|0|0,0|0|0.00278162801|0.0173890441|0.0353436568|0.0357366943,-0.0545904881|0|-1.16227056e-17|0.0583503557|0.173927154|0.174133867,1.68415636|1.79874685|0.447107275|0.405005674|0.817277936|0.501057158,0.554919243|0.25199753|0.507090569,0.0349684916|-0.273589045|-0.00408786954,0.0046134283766150475,0.0014307713136076927,0.0013238731771707535,0.0018284088000655174
127,6.4,-0.45896464404362436,0.1948779672384262,0.3007935881614685,0.24263693392276764,0.1948779672384262,0.35,3,0,0,0,0,0,0.5343276262283325,2.509923219680786,29.224544525146484,0.5875941514968872,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.18416348646742425,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.1288479637161508e-08,valid,0.08354678514809213,0.432082528|0.447082528|0.111250062|0.0863644468|0.16260209|0.0835467851,0.582082528|0.597082528|0.261250062|0.236364447|0.31260209|0.233546785,0.552082528|0.567082528|0.231250062|0.206364447|0.28260209|0.203546785,0.15|0.15|0|0|0|0,0|0|0.0219455625|0.0553922695|0.0872866597|0.0874167048,-0.0495534384|0|0.00231384398|0.0668144877|0.177188938|0.182100192,1.67877668|1.78833011|0.469259656|0.467664544|0.91488396|0.603704037,0.556667328|0.238318071|0.506886005,0.0349684916|-0.273589045|-0.00408786954,0.004501688294112682,0.0012896005064249039,0.0013251695781946182,0.0018552020192146301
128,6.45,-0.4889449924725139,0.18336565792560577,0.30724817514419556,0.2505708336830139,0.18336570262908936,0.35,3,0,0,0,0,0,0.5841838121414185,2.436978816986084,33.815433502197266,0.6335051655769348,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.19539141882297167,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.6016996243206627e-08,valid,0.09263691177299835,0.429731511|0.444731511|0.112829086|0.0926369118|0.175865137|0.0971604066,0.579731511|0.594731511|0.262829086|0.242636912|0.325865137|0.247160407,0.549731511|0.564731511|0.232829086|0.212636912|0.295865137|0.217160407,0.15|0.15|0|0|0|0,0|0|0.042801644|0.0831405698|0.121144177|0.120423847,-0.0444646444|0|0.0141298899|0.073741514|0.178974506|0.187934418,1.6744614|1.77892605|0.508247876|0.527429731|1.00357923|0.696999892,0.558415413|0.224638626|0.506681442,0.0349684916|-0.273589045|-0.00408786954,0.004353770986199379,0.0014538010582327843,0.0011394433677196503,0.0017322124913334846
129,6.5,-0.5006070903386717,0.17138543725013733,0.3145170211791992,0.2594251334667206,0.17138540744781494,0.35,3,0,0,0,0,0,0.6194993257522583,2.324889659881592,39.816246032714844,0.6663424968719482,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.20463521019099387,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,2.454875017848801e-08,valid,0.10057086012450597,0.427636128|0.442636128|0.116025582|0.10057086|0.190858646|0.112646929,0.577636128|0.592636128|0.266025582|0.25057086|0.340858646|0.262646929,0.547636128|0.562636128|0.236025582|0.22057086|0.310858646|0.232646929,0.15|0.15|0|0|0|0,0|0|0.0567027717|0.0968425179|0.139576212|0.139100962,-0.0393288095|0|0.0255833077|0.0794221729|0.17978383|0.192227659,1.6712157|1.77054451|0.546388409|0.578548131|1.08279463|0.781916336,0.560163498|0.210959181|0.506476879,0.0349684916|-0.273589045|-0.00408786954,0.004706373438239098,0.001397578977048397,0.001448831520974636,0.0018288437277078629
130,6.550000000000001,-0.49749074574017305,0.1600162833929062,0.32171520590782166,0.2684786021709442,0.160016268491745,0.35,3,0,0,0,0,0,0.5981687903404236,3.009634017944336,48.33891296386719,0.6537951827049255,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.23032715868414133,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,4.174231079193125e-08,valid,0.10942512361070347,0.425798609|0.440798579|0.120463205|0.109425124|0.206765735|0.129238178,0.575798609|0.590798579|0.270463205|0.259425124|0.356765735|0.279238178,0.545798609|0.560798579|0.240463205|0.229425124|0.326765735|0.249238178,0.15|0.15|0|0|0|0,0|0|0.0607152686|0.0963861198|0.143810748|0.146140175,-0.034150882|0|0.0365217579|0.0842611264|0.179685149|0.195464786,1.66904355|1.76319431|0.579089845|0.618347741|1.15055884|0.858557673,0.561911583|0.197279736|0.506272316,0.0349684916|-0.273589045|-0.00408786954,0.00466143898665905,0.0014264928176999092,0.0013081999495625496,0.0018950840458273888
131,6.6000000000000005,-0.4851964823564458,0.14977151155471802,0.32831406593322754,0.27726638317108154,0.1497715264558792,0.35,3,0,0,0,0,0,0.5331246852874756,3.2637991905212402,48.50450134277344,0.612292468547821,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.2735458634622451,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,7.350344966017275e-08,valid,0.11847859226226512,0.424220929|0.439220919|0.125624471|0.118478592|0.222825238|0.146320199,0.574220929|0.589220919|0.275624471|0.268478592|0.372825238|0.296320199,0.544220929|0.559220919|0.245624471|0.238478592|0.342825238|0.266320199,0.15|0.15|0|0|0|0,0|0|0.0585477318|0.0866827336|0.132460687|0.138672634,-0.0289360293|0|0.0469574576|0.0886413203|0.178552748|0.198018775,1.66794769|1.75688368|0.608003074|0.649238423|1.20231439|0.921972206,0.563659668|0.183600292|0.506067753,0.0349684916|-0.273589045|-0.00408786954,0.0028400998562574387,0.0008161850273609161,0.0007552774623036385,0.001248675398528576
132,6.65,-0.4571302297629888,0.14115279912948608,0.33344724774360657,0.28519296646118164,0.1411527842283249,0.35,3,0,0,0,0,0,0.460798054933548,3.472785472869873,28.2264347076416,0.5456046462059021,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.2696999458243032,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.0173546187951243e-07,valid,0.12726640309665002,0.422904801|0.437904801|0.131168592|0.127266403|0.238225623|0.163150304,0.572904801|0.587904801|0.281168592|0.277266403|0.388225623|0.313150304,0.542904801|0.557904801|0.251168592|0.247266403|0.358225623|0.283150304,0.15|0.15|0|0|0|0,0|0|0.0456167214|0.0646949291|0.103406884|0.114708167,-0.023689614|0|0.0567704671|0.0928004909|0.17674379|0.200295478,1.66792959|1.75161921|0.627061557|0.666561032|1.23305316|0.96760486,0.565407753|0.169920847|0.50586319,0.0349684916|-0.273589045|-0.00408786954,0.00302322581410408,0.0009127240628004074,0.0008284086361527443,0.0012621814385056496
133,6.7,-0.36801112044959156,0.13576969504356384,0.33383655548095703,0.29042327404022217,0.13576968014240265,0.35,2,0,0,0,0,0,0.39295995235443115,4.837555408477783,61.5089225769043,0.45695310831069946,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.215084913771776,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.0474689928624548e-07,valid,0.13519295552423694,0.421851667|0.436851667|0.136537566|0.135192956|0.252072077|0.178911796,0.571851667|0.586851667|0.286537566|0.285192956|0.402072077|0.328911796,0.541851667|0.556851667|0.256537566|0.255192956|0.372072077|0.298911796,0.15|0.15|0|0|0|0,0|0|0.00665763587|0.009868849|0.0211648566|0.0374212942,-0.0184171674|0|0.0661339252|0.0971725444|0.174693152|0.202662623,1.6689895|1.74740667|0.618941824|0.647813216|1.20414632|0.955731102,0.567155838|0.156241402|0.505658627,0.0349684916|-0.273589045|-0.00408786954,0.002844482660293579,0.0007907655090093613,0.0007929820567369461,0.001228739507496357
134,6.75,-0.2813846699770415,0.13318230211734772,0.3299202620983124,0.29302072525024414,0.13318228721618652,0.35,2,0,0,0,0,0,0.4090730547904968,3.163684606552124,52.088470458984375,0.46904659271240234,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.2145126854315351,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.0968902746516518e-07,valid,0.14042327649887287,0.421062687|0.436062687|0.140423276|0.140700022|0.261797466|0.191014972,0.571062687|0.586062687|0.290423276|0.290700022|0.411797466|0.341014972,0.541062687|0.556062687|0.260423276|0.260700022|0.381797466|0.311014972,0.15|0.15|0|0|0|0,0|0|-0.027883575|-0.0352344957|-0.0498920468|-0.0319221735,-0.0131243633|0|0.0751046709|0.102724359|0.173769729|0.206038259,1.67112639|1.74425075|0.608914202|0.630289951|1.17106755|0.938175975,0.568903923|0.142561957|0.505454063,0.0349684916|-0.273589045|-0.00408786954,0.003645004704594612,0.0013779737055301666,0.0007910532876849174,0.0014432482421398163
135,6.800000000000001,-0.30927311518425377,0.12972025573253632,0.3279120624065399,0.2965865433216095,0.1297202855348587,0.35,2,0,0,0,0,0,0.36805108189582825,2.5452160835266113,96.23443603515625,0.45499059557914734,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.2550029550139463,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.1244843343104216e-07,valid,0.14302071991548615,0.420538735|0.435538735|0.14302072|0.144277379|0.268024535|0.199863335,0.570538735|0.585538735|0.29302072|0.294277379|0.418024535|0.349863335,0.540538735|0.555538735|0.26302072|0.264277379|0.388024535|0.319863335,0.15|0.15|0|0|0|0,0|0|-0.0173907267|-0.0198909425|-0.0238815268|-0.00460746707,-0.00781698632|0|0.0838523458|0.109325586|0.176345152|0.210307991,1.67433795|1.74215494|0.638544499|0.66654416|1.22456177|1.00515386,0.570652008|0.128882512|0.5052495,0.0349684916|-0.273589045|-0.00408786954,0.00401384849101305,0.0011176243424415588,0.0013276347890496254,0.0015468960627913475
136,6.8500000000000005,-0.3277521940238007,0.12547361850738525,0.3272290527820587,0.3011103868484497,0.12547361850738525,0.35,2,0,0,0,0,0,0.28905338048934937,2.037259817123413,52.183353424072266,0.4322059750556946,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.3112013199051538,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.2625697646314465e-07,valid,0.1465865599908055,0.420280392|0.435280392|0.14658656|0.148928096|0.275773725|0.21024144,0.570280392|0.585280392|0.29658656|0.298928096|0.425773725|0.36024144,0.540280392|0.555280392|0.26658656|0.268928096|0.395773725|0.33024144,0.15|0.15|0|0|0|0,0|0|-0.00676258479|-0.00699811398|-0.00605478278|0.0102130049,-0.00250090197|0|0.0926991045|0.11544082|0.18101052|0.213849645,1.67862067|1.74112157|0.67228276|0.704155089|1.27805064|1.06502841,0.572400093|0.115203068|0.505044937,0.0349684916|-0.273589045|-0.00408786954,0.003934486769139767,0.0008454136550426483,0.0012219296768307686,0.0018452201038599014
137,6.9,-0.3271852748772546,0.12088598310947418,0.3267838656902313,0.30619704723358154,0.12088598310947418,0.35,2,0,0,0,0,0,0.20223011076450348,2.71527099609375,28.77122688293457,0.39639219641685486,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.3327777341584989,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.3064561323657825e-07,valid,0.15111039292947337,0.420250622|0.435250622|0.151110393|0.154501724|0.284625053|0.221516807,0.570250622|0.585250622|0.301110393|0.304501724|0.434625053|0.371516807,0.540250622|0.555250622|0.271110393|0.274501724|0.404625053|0.341516807,0.123509636|0.123509636|0|0|0|0,0|0|-0.00345560175|-0.00375350476|-0.00418674366|0.0070177157,2.03050465e-18|0|0.101126885|0.120907251|0.185093783|0.216889638,1.68100249|1.74100249|0.702112855|0.735160641|1.31940725|1.10997458,0.574148178|0.101523623|0.504840374,0.0349684916|-0.273589045|-0.00408786954,0.004017411731183529,0.00145717803388834,0.0008157640695571899,0.0017135431990027428
138,6.95,-0.2783156248044645,0.11689832806587219,0.32403647899627686,0.310800701379776,0.1168983206152916,0.35,2,0,0,0,0,0,0.2600401043891907,2.951233148574829,42.289058685302734,0.399522602558136,1.0,nan,0,0,0,0,0.3146689396179114,0.0,filtered,0.29675674430860477,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.1411302428248477e-07,valid,0.15619705689180774,0.420250249|0.435250237|0.156197057|0.160491621|0.29376957|0.23278437,0.570250249|0.585250237|0.306197057|0.310491621|0.44376957|0.38278437,0.540250249|0.555250237|0.276197057|0.280491621|0.41376957|0.35278437,0.0735098102|0.0735098058|0|0|0|0,0|0|-0.0206336839|-0.0242185701|-0.0382296892|-0.0293783387,-3.27537415e-19|0|0.108980171|0.125906663|0.188917713|0.219770153,1.681001|1.74100095|0.713134715|0.743654578|1.3257663|1.12152929,0.575896263|0.0878441781|0.504635811,0.0349684916|-0.273589045|-0.00408786954,0.004675799980759621,0.0014911405742168427,0.0013674767687916756,0.0017823660746216774
