step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
113,5.7,-2.0807444909951895,0.4962567090988159,0.1263137310743332,0.18567612767219543,0.30572420358657837,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.48249807953834534,5.7322235107421875,46.477935791015625,0.678922176361084,0.678922176361084,0.1229514249237362,0.1263137310743332,-0.0033623061505969887,0.4192521050050674,0.21090079582673277,0.41914165945782633,-0.042275649567557,0.46141730902538336,0.41914165711162626,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20686536107677966,2.2808410471770912,1,1,1,1,0,1.6358832980324942,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,506,506,nan,nan,1.0,filtered,53,2,3,2,94,1,1,2,1.0,0.0,0.678922176361084,0.0,1.0,0.005983214663972364,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.7790691150111724,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.037275652902865664,1,continuity_tiebreak,0.9558990001678467,0,goal_velocity_linprog,3.469446951953614e-18,valid,0.005983214663972364,1.0035836045915898,0|0.138642835|0.399981597|0.457728774|0.42381872|0.42381872,0.480633425|0.231072382|0.0942139952|0.0596057135|0.00598321466|0.00898321466,0.660812606|0.411251562|0.274393175|0.239784894|0.186162395|0.189162395,0.600633425|0.351072382|0.214213995|0.179605714|0.125983215|0.128983215,0|0|0|0|0|0,0|0.0245556063|0.0203202759|-0.0356171815|-0.0239328623|-0.0239328623,0|0|0|0|0|0,1.9225337|0.948845135|0.397176257|0.202805673|-3.62394697e-09|0.0119999964,optimal,-0.037275652902865664,-0.04227564956755701,0.004999996664691343,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.014785458915866911,0.0025243950076401234,0.0012402860447764397,0.00780061399564147
114,5.75,-2.0599807080633807,0.5081993341445923,0.12583231925964355,0.18517762422561646,0.30823907256126404,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3314497172832489,6.466249942779541,36.3014030456543,0.6758044362068176,0.6758044362068176,0.1263137310859976,0.12583231925964355,0.00048141182635405566,0.4314318193743476,0.029862068515595534,0.4313257394123469,0.023926103821791837,0.4073996355905551,0.4313257394521776,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20686536107677966,2.2808410471770912,1,1,1,1,0,1.6358832980324942,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,506,506,nan,nan,1.0,filtered,54,2,3,2,95,1,1,2,1.0,0.0,0.6758044362068176,0.0,1.0,0.004951882430670809,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.7258059527011729,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.028926102863612246,1,continuity_tiebreak,0.7445179224014282,0,goal_velocity_linprog,0.0,valid,0.004951882430670809,1.0034064092718733,0|0.0564555371|0.197001288|0.227508824|0.210230257|0.210230257,0.480642285|0.232831799|0.0960776564|0.0563601817|0.00495188243|0.00795188243,0.660812605|0.41300212|0.276247977|0.236530502|0.185122203|0.188122203,0.600642285|0.352831799|0.216077656|0.176360182|0.124951882|0.127951882,0|0|0|0.15|0.086485253|0.086485253,0|-0.0355010431|-0.0359061676|-0.0378064766|-0.01980753|-0.01980753,0|0|0|0|0|0,1.92256914|0.895826154|0.348404458|0.18763425|-2.6761901e-10|0.0119999997,optimal,0.028926102863612246,0.02392610382179183,0.004999999041820417,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.017026958987116814,0.003810183028690517,0.0016291789943352342,0.007424341049045324
115,5.800000000000001,-1.9402055483218303,0.49362361431121826,0.12201493233442307,0.18527942895889282,0.3051484525203705,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4519435465335846,6.818187713623047,10.526556968688965,0.6758058667182922,0.6758058667182922,0.12583231326272146,0.12201493233442307,0.0038173809282983917,0.4296941671841476,0.25841002572343397,0.42957874284800424,0.1019749755461546,0.32760376730184965,0.42957872237512196,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20686536107677966,2.2808410471770912,1,1,1,1,0,1.6358832980324942,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,506,506,nan,nan,1.0,filtered,55,2,3,2,96,1,1,2,1.0,0.0,0.6758058667182922,0.0,1.0,0.0023217676539629556,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.8139207271285457,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.10697498168859912,1,continuity_tiebreak,0.6605381369590759,0,goal_velocity_linprog,3.469446951953614e-18,valid,0.0023217676539629556,1.0025722056133628,0|0.0397933337|0.0423309665|0.0430872428|0.0295118132|0.0295118132,0.480683995|0.22625175|0.0895349127|0.0518580937|0.00232176765|0.00532176765,0.660812606|0.40638036|0.269663523|0.231986704|0.182450378|0.185450378,0.600683995|0.34625175|0.209534913|0.171858094|0.122321768|0.125321768,0|0.15|0.15|0.15|0.15|0.15,0|-0.0945045318|-0.0907168405|-0.0308207521|-0.00928706763|-0.00928706763,0|0|0|0|0|0,1.92273598|0.810502468|0.26742281|0.176611623|2.98582703e-09|0.012000003,optimal,0.10697498168859912,0.10197497554615459,0.00500000614244453,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.014336660970002413,0.002846618997864425,0.0013775309780612588,0.006640430889092386
116,5.8500000000000005,-1.9020708420275587,0.4912162125110626,0.11681036651134491,0.18576869368553162,0.30396759510040283,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.6923136115074158,5.999044895172119,32.27104568481445,0.6827141046524048,0.6827141046524048,0.12201493336685484,0.11681036651134491,0.0052045668555099345,0.415725731515963,0.4781887895105694,0.41558579478224605,0.1641215664777153,0.25146422830453075,0.4155857982987335,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20686536107677966,2.2808410471770912,1,1,1,1,0,1.6358832980324942,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,506,506,nan,nan,1.0,filtered,56,2,3,2,97,1,1,2,1.0,0.0,0.6827141046524048,0.0,1.0,0.005227220122311305,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.9927281128430165,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.16912157711378326,1,continuity_tiebreak,0.9485539793968201,0,goal_velocity_linprog,2.0816681711721685e-17,valid,0.005227220122311305,1.0010441003418167,0|0.126881638|0.244345334|0.279291619|0.257360125|0.257360125,0.4807604|0.213655031|0.0800990587|0.0553299686|0.00522722012|0.00822722012,0.660812605|0.393707236|0.260151264|0.235382174|0.185279425|0.188279425,0.6007604|0.333655031|0.200099059|0.175329969|0.12522722|0.12822722,0|0.15|0.15|0.0938357933|0|0,0|-0.152058637|-0.127216981|-0.0124731226|-0.0209088725|-0.0209088725,0|0|0|0|0|0,1.9230416|0.702561488|0.193179254|0.208846752|7.96773317e-09|0.012000008,optimal,0.16912157711378326,0.16412156647771525,0.005000010636068003,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.016623393050394952,0.0026502260006964207,0.002062906976789236,0.00788238097447902
117,5.9,-1.9474839880938182,0.4885634183883667,0.11481302976608276,0.18713179230690002,0.3482421934604645,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9245678782463074,5.308778285980225,37.482906341552734,0.6970110535621643,0.6970110535621643,0.1168103660563716,0.11481302976608276,0.001997336290288837,0.3964305341826674,0.6767004481220008,0.39625510214111326,0.1519316726483189,0.24432342949279437,0.3962551005977101,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20686536107677966,2.2808410471770912,1,1,1,1,0,1.6358832980324942,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,506,506,nan,nan,1.0,filtered,57,2,3,2,98,1,1,2,1.0,0.0,0.6970110535621643,0.0,1.0,0.00583222269848499,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.2154901971376402,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.15693166221558466,1,continuity_tiebreak,0.9870989322662354,0,goal_velocity_linprog,0.0,valid,0.00583222269848499,0.9987297257561036,0|0.21442043|0.454206421|0.519753165|0.475983055|0.475983055,0.480876119|0.198532681|0.0697842323|0.0553233094|0.0058322227|0.0088322227,0.660812605|0.378469167|0.249720719|0.235259796|0.185768709|0.188768709,0.600876119|0.318532681|0.189784232|0.175323309|0.125832223|0.128832223,0|0.15|0.15|0.00875384079|0|0,0|-0.206570887|-0.133489052|-0.0581306177|-0.0233288985|-0.0233288985,0|0|0|0|0|0,1.92350448|0.587559836|0.145647877|0.16316262|-7.72825673e-09|0.0119999923,optimal,0.15693166221558466,0.15193167264831886,0.0049999895672658,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.0142416269518435,0.002533775055781007,0.0012508640065789223,0.006885759066790342
118,5.95,-2.3286784405142797,0.5600223541259766,0.11811310052871704,0.187813401222229,0.3971194922924042,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8774716258049011,3.586560010910034,130.5934600830078,0.7207984924316406,0.7207984924316406,0.11481302929186633,0.11811310052871704,-0.0033000712368507074,0.38828200739417446,0.6642621996103896,0.3880756688886938,0.03680057209611552,0.3512750967925783,0.3880756672858107,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20686536107677966,2.2808410471770912,1,1,1,1,0,1.6358832980324942,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,506,506,nan,nan,1.0,filtered,58,2,3,2,99,1,1,2,1.0,0.0,0.7207984924316406,0.0,1.0,0.007355628588647606,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.2139247642689603,0,1,12,predictive_link_4|joint_1_velocity_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.04180057529803138,1,continuity_tiebreak,0.9815474152565002,0,goal_velocity_linprog,0.0,valid,0.007355628588647606,0.9955230852436453,1.65099126e-17|0.299270331|0.648384487|0.740273332|0.671969164|0.671969164,0.481036451|0.181009931|0.0600857796|0.0545990285|0.00735562859|0.0103556286,0.660812605|0.360786085|0.239861934|0.234375183|0.187131783|0.190131783,0.601036451|0.301009931|0.18008578|0.174599028|0.127355629|0.130355629,0|0.15|0.15|0|0|0,-6.10639344e-18|-0.206128446|-0.103623794|-0.0815629748|-0.0294225114|-0.0294225114,0|0|0|0|0|0,1.9241458|0.517911279|0.136719325|0.136833139|2.91769021e-09|0.0120000029,optimal,0.04180057529803138,0.03680057209611552,0.005000003201915855,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.014648262062110007,0.002862393972463906,0.001645755022764206,0.006744689075276256
119,6.0,-2.47328059320385,0.588860809803009,0.12276624143123627,0.18714037537574768,0.40405476093292236,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.622153103351593,6.275123596191406,112.95623779296875,0.7403018474578857,0.7403018474578857,0.118113102382409,0.12276624143123627,-0.004653139048827262,0.39948117728097043,0.452123989399409,0.3992632867362721,-0.04450927839205338,0.44377256512832547,0.3992632930023945,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20686536107677966,2.2808410471770912,1,1,1,1,0,1.6358832980324942,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,506,506,nan,nan,1.0,filtered,59,2,3,2,100,1,1,2,1.0,0.0,0.7403018474578857,0.0,1.0,0.008178990700848876,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.041400437009024,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.03950927767451492,1,continuity_tiebreak,0.9695420265197754,0,goal_velocity_linprog,0.0,valid,0.008178990700848876,0.9926885818019436,0|0.298566178|0.644411043|0.73056339|0.658810873|0.658810873,0.481178177|0.169544816|0.0457323273|0.0527582983|0.0081789907|0.0111789639,0.660812606|0.349179245|0.225366756|0.232392727|0.18781342|0.190813393,0.601178177|0.289544816|0.165732327|0.172758298|0.128178991|0.131178964,0|0.15|0.15|0|0|0,0|-0.15210163|-0.0937698189|-0.0799617741|-0.0327159634|-0.0327159634,0|0|0|0|0|0,1.92471271|0.526077632|0.0891594903|0.131071419|-5.58279166e-10|0.0119998922,optimal,-0.03950927767451492,-0.044509278392053375,0.005000000717538457,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.014934026985429227,0.002864898997358978,0.0012535769492387772,0.007298563024960458
120,6.050000000000001,-2.3107670896181354,0.5555994510650635,0.12575314939022064,0.1859130859375,0.37287741899490356,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.40798673033714294,5.45640230178833,47.037559509277344,0.7515589594841003,0.7515589594841003,0.12276623822626145,0.12575314939022064,-0.0029869111639591883,0.4158995070351879,0.24818901793480969,0.4156773528272648,-0.0411392028841422,0.456816555711407,0.41567734197545875,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20686536107677966,2.2808410471770912,1,1,1,1,0,1.6358832980324942,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,506,506,nan,nan,1.0,filtered,60,2,3,2,101,1,1,2,1.0,0.0,0.7515589594841003,0.0,1.0,0.007614964607408736,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.8961754841954849,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.03613920127076631,1,continuity_tiebreak,0.9437348246574402,0,goal_velocity_linprog,3.469446951953614e-18,valid,0.007614964607408736,0.9905082097925644,0|0.212673572|0.447636821|0.50451252|0.448843174|0.448843174,0.481287195|0.168586344|0.033454485|0.046174248|0.00761496461|0.0106149646,0.660812605|0.348111754|0.212979895|0.225699658|0.187140375|0.190140375,0.601287195|0.288586344|0.153454485|0.166174248|0.127614965|0.130614965,0|0.15|0.15|0.15|0|0,0|-0.0967731556|-0.0906512442|-0.0505396503|-0.0304598589|-0.0304598589,0|0|0|0|0|0,1.92514878|0.577572219|0.0431666957|0.134157342|-4.25834003e-10|0.0119999996,optimal,-0.03613920127076631,-0.0411392028841422,0.005000001613375889,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01560590008739382,0.002842957037501037,0.001251294044777751,0.0076575439888983965
121,6.1000000000000005,-2.1172704596607814,0.5209356546401978,0.12570255994796753,0.18469271063804626,0.318965882062912,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.28449591994285583,5.325583457946777,25.73242950439453,0.7563877105712891,0.7563877105712891,0.12575315402172987,0.12570255994796753,5.059407376234448e-05,0.4265166825207704,0.050430264068770415,0.4262909572235841,0.008712810446365125,0.417578146777219,0.42629097292395035,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20686536107677966,2.2808410471770912,1,1,1,1,0,1.6358832980324942,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,506,506,nan,nan,1.0,filtered,61,2,3,2,102,1,1,2,1.0,0.0,0.7563877105712891,0.0,1.0,0.0055211131962591975,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.7843409815764959,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.01371280786588732,1,continuity_tiebreak,0.7602553367614746,0,goal_velocity_linprog,0.0,valid,0.0055211131962591975,0.9892403030092763,7.20769348e-18|0.12889126|0.253506706|0.282724272|0.246912961|0.246912961,0.48135059|0.171647346|0.0306339818|0.0385171987|0.0055211132|0.0085211132,0.660812605|0.351109361|0.210095997|0.217979214|0.184983128|0.187983128,0.60135059|0.291647346|0.150633982|0.158517199|0.125521113|0.128521113,0|0.15|0.15|0.15|0.0954193992|0.0954193992,4.67105664e-18|-0.0364822753|-0.0501453047|-0.0435369613|-0.022084455|-0.022084455,0|0|0|0|0|0,1.92540236|0.650107107|0.0723906226|0.110531834|-2.26339348e-09|0.0119999977,optimal,0.01371280786588732,0.008712810446365127,0.004999997419522194,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.015574370045214891,0.0026864759856835008,0.001281379023566842,0.0077538019977509975
122,6.15,-1.9633791909143736,0.4936290681362152,0.12322631478309631,0.18471994996070862,0.30650466680526733,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.36933374404907227,5.537040710449219,20.695335388183594,0.7547352910041809,0.7547352910041809,0.12570256229857885,0.12322631478309631,0.0024762475154825325,0.42638538860731606,0.16470531378991496,0.4261515878525225,0.06119354814841307,0.36495803970410945,0.42615159582146717,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20686536107677966,2.2808410471770912,1,1,1,1,0,1.6358832980324942,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,506,506,nan,nan,1.0,filtered,62,2,3,2,103,1,1,2,1.0,0.0,0.7547352910041809,0.0,1.0,0.0015448064731049121,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.7568461575556943,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.0661935452602587,1,continuity_tiebreak,0.669520378112793,0,goal_velocity_linprog,0.0,valid,0.0015448064731049121,0.9890140204019805,4.80480628e-19|0.0451397823|0.0652533417|0.0693267314|0.0502426087|0.0502426087,0.481361904|0.178573583|0.0367185881|0.0378013805|0.00154480647|0.00454478498,0.660812605|0.358024284|0.216169289|0.217252082|0.180995507|0.183995486,0.601361904|0.298573583|0.156718588|0.157801381|0.121544806|0.124544785,0|0.15|0.15|0.15|0.15|0.15,6.04023708e-22|0.0296585236|0.0410838578|-0.000468792938|-0.00617922679|-0.00617922679,0|0|0|0|0|0,1.92544762|0.743952855|0.18795821|0.150736729|-8.93553415e-10|0.0119999131,optimal,0.0661935452602587,0.06119354814841307,0.004999997111845629,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01477488805539906,0.0026583250146359205,0.001298943068832159,0.007561858044937253
123,6.2,-1.9150667117879983,0.4957720935344696,0.11774709075689316,0.18427309393882751,0.3075924217700958,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.583162784576416,5.362476348876953,34.061092376708984,0.7498272657394409,0.7498272657394409,0.12322631831143883,0.11774709075689316,0.0054792275545456764,0.41760546334417675,0.36740455179322806,0.4173629395349002,0.13959107654614997,0.27777186298875023,0.417362951485265,0,0,disabled,0.0,1,SERVO,direct_path,0,0.20686536107677966,2.2808410471770912,1,1,1,1,0,1.6358832980324942,0.12058798223733902,0.05130125551973882,0.12058798223733902,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00020777776713763299,506,506,nan,nan,1.0,filtered,63,2,3,2,104,1,1,2,1.0,0.0,0.7498272657394409,0.0,1.0,0.005225840506580842,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.7758224690290817,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.14459107939324833,1,continuity_tiebreak,0.9392530918121338,0,goal_velocity_linprog,0.0,valid,0.005225840506580842,0.9898823984484298,8.54759114e-21|0.0424860895|0.155712408|0.18018853|0.164895314|0.164895314,0.481318486|0.185138653|0.0466322476|0.0445303159|0.00522584051|0.00822580914,0.660812606|0.364632773|0.226126368|0.224024436|0.18471996|0.187719929,0.601318486|0.305138653|0.166632248|0.164530316|0.125225841|0.128225809,0|0|0|0|0|0,3.39252151e-19|0.0884868406|0.101822311|-0.00787473707|-0.0209033618|-0.0209033618,0|0|0|0|0|0,1.92527394|0.829041452|0.288351302|0.170246527|2.40242992e-10|0.0119998748,optimal,0.14459107939324833,0.13959107654615,0.005000002847098339,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.014776218915358186,0.0028316029347479343,0.001255708048120141,0.007512813084758818
