step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,-1.4845629260546225,0.4192003011703491,0.3539395034313202,0.38000431656837463,0.3351909816265106,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.419504165649414,0.5211940407752991,1.1581463813781738,1.419504165649414,1.419504165649414,0.37854015441953015,0.3539395034313202,0.02460065098820996,0.5112993956407133,0.5112993972437403,0.48905686584013364,0.489056868189572,-2.3494383660782603e-09,0.48905686086318767,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,1.658645269420595e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.8110613982045872,1.419504165649414,0.0,1.0,0.16976982371273397,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,2.373491348197662e-08,0,0,12,joint_0_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_velocity_lower,predictive_link_4,,,0,0,1,solved,nan,0,,0.9998371005058289,0,osqp,0.0,valid,0.16976982371273397,0.9703881533774668,0|0.0891344451|0.315708897|0.439992149|0.483353606|0.517237004,0.482293198|0.29576024|0.173766394|0.16984016|0.169769824|0.196307294,0.660812606|0.474279647|0.352285801|0.348359567|0.348289231|0.374826702,0.602293198|0.41576024|0.293766394|0.28984016|0.289769824|0.316307294,0|0.15|0.15|0.15|0.15|0.15,0|-0.0228314419|-0.287311664|-0.379376708|-0.397959771|-0.460857753,0|0|0|0|0|0,1.92917279|1.16020952|0.40775391|0.29998393|0.281119524|0.324371422,optimal,0.5520216570506924,0.4890568681895719,0.0629647888611205,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.008643664070405066,0.0026328760432079434,0.0012310369638726115,0.0019038639729842544
11,0.6000000000000001,-1.5929710346565105,0.4541541039943695,0.3294507563114166,0.36478152871131897,0.3529752790927887,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4129393100738525,0.8744436502456665,7.064992427825928,1.4129393100738525,1.4129393100738525,0.35393949070197434,0.3294507563114166,0.02448873439055771,0.5052995823591694,0.5052995829820508,0.4869419791941487,0.4869419803107112,-1.1165624536069174e-09,0.4869419616814021,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,1.672056627682952e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.6779704514014011,1.4129393100738525,0.0,1.0,0.1484752722242242,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,2.4001007904605138e-08,0,0,12,joint_0_velocity_lower|joint_3_velocity_lower|joint_4_velocity_lower|joint_5_velocity_lower,predictive_link_4,,,0,0,1,solved,nan,0,,0.9995342493057251,0,osqp,0.0,valid,0.1484752722242242,0.9773089382059195,7.83240849e-17|0.0858661665|0.325463661|0.450687864|0.474455753|0.514332483,0.481947158|0.294476073|0.157048504|0.148475272|0.149023413|0.171625438,0.660812605|0.47334152|0.335913951|0.327340719|0.32788886|0.350490885,0.601947158|0.414476073|0.277048504|0.268475272|0.269023413|0.291625438,0|0.15|0.15|0.15|0.15|0.15,5.03694732e-17|-0.0240214188|-0.300593076|-0.386402473|-0.396847132|-0.463608686,0|0|0|0|0|0,1.92778863|1.15388287|0.327600939|0.207498616|0.19924652|0.222893067,optimal,0.5513641355493429,0.4869419803107112,0.06442215523863176,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009357473929412663,0.0025743759470060468,0.0013394299894571304,0.0020016790367662907
12,0.65,-1.4772812588776505,0.406703382730484,0.3103400766849518,0.3508255183696747,0.3137912452220917,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2751744985580444,4.287230968475342,83.24944305419922,1.2751744985580444,1.2751744985580444,0.3294507768814583,0.3103400766849518,0.019110700196506514,0.3917181186969598,0.3917181186969598,0.3793242750314093,0.3793242750314093,0.0,0.3793242987154228,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,1.6986580905127933e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.5422096977017498,1.2751744985580444,0.0,1.0,0.12675355163227997,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,2.4484616962777757e-08,0,0,12,joint_4_velocity_lower|joint_5_velocity_lower,predictive_link_3,,,0,0,1,solved,nan,0,,0.9925151467323303,0,osqp,0.0,valid,0.12675355163227997,0.983456263401688,0|0.0817371739|0.332464434|0.454828955|0.461218775|0.508027625,0.481639792|0.292752305|0.139470657|0.126753552|0.128282747|0.147143854,0.660812605|0.471925119|0.318643471|0.305926365|0.307455561|0.326316667,0.601639792|0.412752305|0.259470657|0.246753552|0.248282747|0.267143854,0|0.15|0.15|0.15|0.15|0.15,0|-0.0152647193|-0.23017156|-0.289396851|-0.292546413|-0.362564193,0|0|0|0|0|0,1.92655917|1.1557445|0.32771107|0.217617356|0.220584577|0.226011221,optimal,0.5477421686251998,0.37932427503140936,0.1684178935937904,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.008906495990231633,0.0026518909726291895,0.001568372012116015,0.0017646809574216604
13,0.7000000000000001,-1.5318359604170304,0.42114418745040894,0.2923501431941986,0.33683517575263977,0.3177318274974823,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2386337518692017,1.1865959167480469,63.89255905151367,1.2386337518692017,1.2386337518692017,0.3103400678671815,0.2923501431941986,0.017989924672982882,0.3680889217383784,0.36808890507178943,0.35832352430781444,0.35832350755319614,1.675461830386027e-08,0.35832351412667846,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,1.9200993268344636e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.5413958213563106,1.2386337518692017,0.0,1.0,0.1266233314170097,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,2.4337071180826083e-08,0,0,12,joint_4_velocity_lower|joint_5_velocity_lower,predictive_link_5,,,0,0,1,solved,nan,0,,0.9993083477020264,0,osqp,0.0,valid,0.1266233314170097,0.9882360709017888,3.0752357e-17|0.0598426893|0.252835087|0.343807753|0.343807753|0.393737591,0.481400802|0.292798044|0.138632533|0.126623331|0.128623331|0.14394014,0.660812605|0.472209847|0.318044336|0.306035135|0.308035135|0.323351944,0.601400802|0.412798044|0.258632533|0.246623331|0.248623331|0.26394014,0|0.15|0.15|0.15|0.15|0.15,2.40839469e-17|-0.0124168511|-0.217749253|-0.27171503|-0.27171503|-0.344806963,0|0|0|0|0|0,1.92560321|1.15877532|0.336780879|0.234778296|0.242778296|0.230953598,optimal,0.5418063503115479,0.35832350755319625,0.18348284275835164,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009644536999985576,0.0027088680071756244,0.0016874499851837754,0.0023045599227771163
14,0.75,-1.5039066404677772,0.4059878885746002,0.2771066129207611,0.32552799582481384,0.3009462058544159,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1609084606170654,2.7613062858581543,31.49427604675293,1.160908579826355,1.160908579826355,0.2923501500748695,0.2771066129207611,0.015243537154108366,0.31013608851275615,0.3101360717546641,0.30382762984585077,0.30382761299517935,1.6850671413770613e-08,0.30382763699665255,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,1.9648319080680154e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.47529926264132644,1.160908579826355,0.0,1.0,0.11604788202261224,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,2.410453902558077e-08,0,0,12,joint_4_velocity_lower|joint_5_velocity_lower,predictive_link_5,,,0,0,1,solved,nan,0,,0.9954724311828613,0,osqp,0.0,valid,0.11604788202261224,0.9925056880461267,3.33302729e-18|0.0549530047|0.239758198|0.317813043|0.317813043|0.369833162,0.481187321|0.29239317|0.129388865|0.116047882|0.118047882|0.129261584,0.660812605|0.472018454|0.309014149|0.295673166|0.297673166|0.308886868,0.601187321|0.41239317|0.249388865|0.236047882|0.238047882|0.249261584,0|0.15|0.15|0.15|0.15|0.15,-1.15280489e-18|-0.00867295448|-0.18056433|-0.21969041|-0.21969041|-0.293539091,0|0|0|0|0|0,1.92474928|1.16089973|0.336991128|0.244501118|0.252501118|0.223507244,optimal,0.5315960667333371,0.30382761299517935,0.2277684537381578,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01019590999931097,0.0025539170019328594,0.002016086014918983,0.002780235023237765
15,0.8,-1.5353796133530253,0.4120215177536011,0.26314181089401245,0.31552642583847046,0.30028262734413147,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1279743909835815,1.3143573999404907,28.938976287841797,1.1279743909835815,1.1279743909835815,0.27710659711631375,0.26314181089401245,0.013964786222301295,0.28309780100459875,0.28309778421160475,0.27846458785770034,0.2784645709336437,1.6924056656097974e-08,0.2784645719758025,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,2.0763511825527425e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.4524565120317998,1.1279743909835815,0.0,1.0,0.11239304192508798,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,2.4004890872474032e-08,0,0,12,joint_4_velocity_lower|joint_5_velocity_lower,predictive_link_5,,,0,0,1,solved,nan,0,,0.9987651109695435,0,osqp,0.0,valid,0.11239304192508798,0.9958713587187487,0|0.0444499217|0.19890351|0.258426109|0.258426109|0.311482651,0.481019037|0.292269009|0.125843665|0.112393042|0.114393042|0.122098704,0.660812605|0.472062577|0.305637233|0.29218661|0.29418661|0.301892272,0.601019037|0.412269009|0.245843665|0.232393042|0.234393042|0.242098704,0|0.15|0.15|0.15|0.15|0.15,0|-0.00675699912|-0.163219244|-0.195325225|-0.195325225|-0.26999102,0|0|0|0|0|0,1.92407615|1.16231904|0.340155414|0.254246943|0.262246943|0.218403797,optimal,0.4774741246776464,0.2784645709336437,0.1990095537440027,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009536809986457229,0.003375078085809946,0.001271285000257194,0.0018070091027766466
16,0.8500000000000001,-1.5362327001947895,0.4079582691192627,0.25082534551620483,0.30701690912246704,0.2927797734737396,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0751169919967651,1.641013741493225,12.278006553649902,1.0751171112060547,1.0751171112060547,0.2631418193591004,0.25082534551620483,0.012316473842895581,0.24895781362700256,0.24895781362700425,0.24571429176450502,0.24571429176450604,-1.0269562977782698e-15,0.24571429966896186,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,2.1281414777105024e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.4130003558815131,1.0751171112060547,0.0,1.0,0.10608005694104211,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,3.389402696148354e-08,0,0,12,joint_5_velocity_lower,predictive_link_5,,,0,0,1,solved,nan,0,,0.9983762502670288,0,osqp,0.0,valid,0.10608005694104211,0.9987854327298165,4.13617349e-17|0.0393861083|0.180139093|0.230035219|0.230035219|0.284243206,0.480873334|0.2920529|0.12014516|0.106080057|0.108080057|0.112027925,0.660812605|0.471992171|0.300084432|0.286019329|0.288019329|0.291967197,0.600873334|0.4120529|0.24014516|0.226080057|0.228080057|0.232027925,0|0.15|0.15|0.15|0.15|0.15,3.02855283e-17|-0.00501998429|-0.14115031|-0.166441111|-0.166441111|-0.238569626,0|0|0|0|0|0,1.92349333|1.16319161|0.339430331|0.257879117|0.265879117|0.209542074,optimal,0.4512467405702938,0.24571429176450602,0.20553244880578778,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.011802752036601305,0.0025382699677720666,0.0012947049690410495,0.002523171016946435
17,0.9,-1.5382580966627837,0.4049241840839386,0.2398870885372162,0.2995539903640747,0.2865160405635834,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0051676034927368,1.893027901649475,21.78017807006836,1.0051677227020264,1.0051677227020264,0.2508253582957425,0.2398870885372162,0.010938269758526298,0.22092720545353012,0.2209272054535317,0.21834654323414593,0.21834654323414687,-9.43689570931383e-16,0.2183465543588904,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,3.152589295454668e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.386361373324263,1.0051677227020264,0.0,1.0,0.10181781973188209,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,3.389361096137335e-08,0,0,12,joint_5_velocity_lower,predictive_link_5,,,0,0,1,solved,nan,0,,0.9981189966201782,0,osqp,0.0,valid,0.10181781973188209,1.0012202439897153,1.66089099e-17|0.0336021052|0.154960044|0.197008746|0.197008746|0.249860743,0.480751593|0.291910263|0.116488594|0.10181782|0.103669239|0.104689282,0.660812605|0.471971275|0.296549606|0.281878832|0.283730251|0.284750294,0.600751593|0.411910263|0.236488594|0.22181782|0.223669239|0.224689282,0|0.15|0.15|0.15|0.15|0.15,1.12877442e-17|-0.00386418069|-0.123896267|-0.146347255|-0.155515023|-0.21183863,0|0|0|0|0|0,1.92300637|1.16377687|0.342058107|0.260924024|0.259161934|0.206918496,optimal,0.41972265853854324,0.21834654323414687,0.20137611530439636,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009070251951925457,0.0028162230737507343,0.00119920598808676,0.0019980899523943663
18,0.9500000000000001,-1.5326370085350847,0.3999499976634979,0.23023644089698792,0.29304391145706177,0.27920714020729065,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8901649713516235,2.3044261932373047,30.2729549407959,0.8901638388633728,0.8901638388633728,0.2398870943936949,0.23023644089698792,0.00965065349670699,0.1948358140845734,0.1948358286228822,0.19273893795873023,0.192738953581112,-1.5622381777102845e-08,0.19273894266415847,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,3.371935866609679e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.35809421155871496,0.8901638388633728,0.0,1.0,0.0972950738493944,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,1.3128416052235962e-06,0,0,12,,predictive_link_5,,,0,0,1,solved,nan,0,,0.999971866607666,0,osqp,0.0,valid,0.0972950738493944,1.0033227276219847,0|0.029563816|0.136765721|0.173909625|0.18088782|0.221575369,0.480646469|0.291769886|0.112733737|0.0973231633|0.0972950738|0.0980120646,0.660812605|0.471936022|0.292899874|0.2774893|0.27746121|0.278178201,0.600646469|0.411769886|0.232733737|0.217323163|0.217295074|0.218012065,0|0.15|0.15|0.15|0.15|0.15,0|-0.00294738929|-0.108162229|-0.127860696|-0.147037333|-0.186749558,0|0|0|0|0|0,1.92258588|1.16413215|0.342772721|0.261431957|0.242142963|0.2052987,optimal,0.39737366974591964,0.19273895358111198,0.20463471616480766,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.00905542098917067,0.002936675096862018,0.001337975962087512,0.0019076400203630328
19,1.0,-1.5007816626677595,0.38753199577331543,0.22198180854320526,0.2875133156776428,0.26663073897361755,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7592818737030029,2.617661714553833,7.044145107269287,0.7592812180519104,0.7592812180519104,0.23023644166109056,0.22198180854320526,0.008254633117885296,0.1666233793842186,0.1666233793842058,0.16492276609495407,0.16492276609493814,1.5931700403370996e-14,0.16492276664229538,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,1.4748314275492583e-06,filtered,0,0,1,0,0,0,1,2,1.0,0.3207532057282168,0.7592812180519104,0.0,1.0,0.09132051291651469,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,9.480507612162779e-07,0,0,12,,predictive_link_5,,,0,0,1,solved,nan,0,,1.0,0,osqp,0.0,valid,0.09132051291651469,1.0051324315371897,0|0.0258770731|0.120064199|0.152686135|0.166456171|0.195276941,0.480555984|0.291653725|0.109550262|0.0935195912|0.0913205129|0.0923412188,0.660812606|0.471910347|0.289806884|0.273776213|0.271577134|0.27259784,0.600555984|0.411653725|0.229550262|0.213519591|0.211320513|0.212341219,0|0.15|0.15|0.15|0.15|0.15,0|-0.00217967024|-0.0916706478|-0.108425647|-0.133120121|-0.159589272,0|0|0|0|0|0,1.92222394|1.16443523|0.346530401|0.265652717|0.23216193|0.209775603,optimal,0.3764068781432642,0.1649227660949381,0.21148411204832607,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009495932958088815,0.002762952004559338,0.0016488549299538136,0.0018985240021720529
