step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm
145,7.300000000000001,-0.10706572144876873,0.14404098689556122,0.0903850570321083,0.617813229560852,0.14404098689556122,0.18693456357230992,0,0,0,0,0.5206051468849182,1.6857982873916626,21.669301986694336
146,7.3500000000000005,-0.09165038838584082,0.12355593591928482,0.09446205943822861,0.6102021336555481,0.12355593591928482,0.18752381602233797,0,0,0,0,0.4269634783267975,2.0449540615081787,17.442142486572266
147,7.4,-0.066184100687176,0.10146895051002502,0.09706678986549377,0.6026290655136108,0.10146895051002502,0.18800460060023952,0,0,0,0,0.3525674045085907,2.1331424713134766,14.408595085144043
148,7.45,-0.03689653541727495,0.08310989290475845,0.09802518039941788,0.5950952768325806,0.08310989290475845,0.1884175835425676,0,0,0,0,0.34792429208755493,2.0679309368133545,27.99070930480957
149,7.5,-0.006296840298391229,0.07428283244371414,0.09730564802885056,0.587601900100708,0.07428283244371414,0.188787202301126,0,0,0,0,0.3917771279811859,1.7653460502624512,21.647441864013672
150,7.550000000000001,0.0239037892613776,0.0691385492682457,0.09496546536684036,0.580150306224823,0.0691385492682457,0.1891277596528339,0,0,0,0,0.43250226974487305,1.351367473602295,15.050557136535645
151,7.6000000000000005,0.03901420004046745,0.06901901960372925,0.09185565263032913,0.5727416276931763,0.06901901960372925,0.1894475413863862,0,0,0,0,0.4607568085193634,0.9354537725448608,13.933347702026367
152,7.65,0.045580510241846194,0.06921534985303879,0.08845220506191254,0.565377414226532,0.06921534985303879,0.18983303901582982,0,0,0,0,0.472688764333725,0.5827592015266418,13.235105514526367
153,7.7,0.04742220925204789,0.06969566643238068,0.08501292765140533,0.5580589175224304,0.06969566643238068,0.19052729008811728,0,0,0,0,0.48139530420303345,0.5512567162513733,5.6027703285217285
154,7.75,0.047433724821962356,0.07078996300697327,0.08163577318191528,0.5507875680923462,0.07078996300697327,0.19142536098689644,0,0,0,0,0.489835649728775,0.5124129056930542,4.330587863922119
155,7.800000000000001,0.04830323058311872,0.07193366438150406,0.07827024906873703,0.5435649156570435,0.07193366438150406,0.19247032802262393,0,0,0,0,0.4980475604534149,0.4872337877750397,2.332782745361328
156,7.8500000000000005,0.04777651654065194,0.07325898110866547,0.0749899297952652,0.5363924503326416,0.07325898110866547,0.19362910156026575,0,0,0,0,0.5048856139183044,0.471712201833725,2.1891164779663086
157,7.9,0.04592687561615352,0.07475301623344421,0.07186352461576462,0.5292719602584839,0.07475301623344421,0.1948856713249788,0,0,0,0,0.5109342932701111,0.44368091225624084,2.053696632385254
158,7.95,0.043924998138915455,0.07634306699037552,0.06889499723911285,0.5222048759460449,0.07634306699037552,0.19623391786463093,0,0,0,0,0.5165485739707947,0.39310750365257263,2.7030234336853027
159,8.0,0.042748789243849,0.07792689651250839,0.06603475660085678,0.5151928067207336,0.07792689651250839,0.1976717881316763,0,0,0,0,0.5206825137138367,0.378999799489975,2.4112935066223145
160,8.05,0.04056412266907596,0.079627126455307,0.06333477050065994,0.5082376599311829,0.079627126455307,0.19919724098572067,0,0,0,0,0.5242941975593567,0.3611208200454712,1.6465812921524048
161,8.1,0.037891031049303615,0.08140601962804794,0.06081817299127579,0.5013414025306702,0.08140601962804794,0.20081106777029595,0,0,0,0,0.5279662609100342,0.3166036605834961,1.385072946548462
162,8.15,0.03517488372189411,0.08322041481733322,0.05848362669348717,0.49450579285621643,0.08322041481733322,0.20251496741197922,0,0,0,0,0.5314120650291443,0.2506083846092224,1.745809555053711
163,8.200000000000001,0.032596689483599145,0.08503296226263046,0.05632002651691437,0.48773297667503357,0.08503296226263046,0.20431019712898582,0,0,0,0,0.5346148610115051,0.20549747347831726,1.6156940460205078
164,8.25,20.03009105527823,0.0868186354637146,0.05432022362947464,0.4810248911380768,0.0868186354637146,0.20619684987910658,0,0,0,1,0.5381853580474854,0.20058178901672363,1.4352116584777832
