target_capsule,target_capsule_index,sample_index,capsule_closest_index,bullet_closest_link_index,capsule_distance_m,bullet_distance_m,capsule_minus_bullet_m,capsule_violation,bullet_violation,capsule_collision,bullet_collision
wrist_1,3,93,1,3,-0.018698778420571285,-0.02461270942305313,0.005913931002481845,1,1,1,1
wrist_1,3,94,3,5,0.07784075506133178,0.07409701863095053,0.003743736430381256,1,1,0,0
wrist_1,3,95,1,3,0.03991302029730251,0.0494004238597448,-0.009487403562442293,1,1,0,0
wrist_1,3,96,3,5,0.018770822365262813,0.039214474969891014,-0.0204436526046282,1,1,0,0
wrist_1,3,97,2,4,-0.06253130522330876,-0.04928981712666756,-0.013241488096641198,1,1,1,1
wrist_1,3,98,3,5,0.0760510895979028,0.08567433766615012,-0.009623248068247325,1,1,0,0
wrist_1,3,99,3,6,0.2600881463629548,0.27631417619170406,-0.016226029828749267,0,0,0,0
wrist_2,4,0,4,6,-0.026523233543342864,-0.005140533357332985,-0.02138270018600988,1,1,1,1
wrist_2,4,1,4,7,-0.030868754537546783,-0.0012283433168034374,-0.029640411220743346,1,1,1,1
wrist_2,4,2,4,7,0.1602258939868033,0.18226150865666968,-0.022035614669866366,0,0,0,0
wrist_2,4,3,4,3,0.18825559077007603,0.1948530211321295,-0.006597430362053458,0,0,0,0
wrist_2,4,4,4,7,0.2877020602483911,0.3204290599186682,-0.03272699967027709,0,0,0,0
wrist_2,4,5,1,3,-0.026656302244664642,-0.016692670960341854,-0.009963631284322788,1,1,1,1
wrist_2,4,6,1,3,-0.03144669854432826,-0.040570589463928,0.00912389091959974,1,1,1,1
wrist_2,4,7,3,6,0.13362060566503153,0.1315271859126003,0.0020934197524312415,0,0,0,0
wrist_2,4,8,4,7,0.2672527953760785,0.2911241539231335,-0.02387135854705502,0,0,0,0
wrist_2,4,9,4,7,0.06222438286959836,0.07929388453371092,-0.017069501664112557,1,1,0,0
wrist_2,4,10,2,4,-0.02466236175490437,-0.004918463272315043,-0.019743898482589325,1,1,1,1
wrist_2,4,11,1,3,0.0021942037381691704,0.00231192815318787,-0.00011772441501869957,1,1,0,0
wrist_2,4,12,2,4,-0.06108466796091688,-0.06061650268324841,-0.0004681652776684711,1,1,1,1
wrist_2,4,13,2,4,0.09179640681431872,0.08579844196209455,0.005997964852224175,1,1,0,0
wrist_2,4,14,4,7,0.13650824336524536,0.16722191734014097,-0.030713673974895606,0,0,0,0
wrist_2,4,15,3,6,0.1885461753534703,0.2091265449425101,-0.020580369589039804,0,0,0,0
wrist_2,4,16,3,5,-0.01477970332021901,-0.017167998698734387,0.0023882953785153774,1,1,1,1
wrist_2,4,17,4,7,0.20805568436479216,0.2384944593828695,-0.030438775018077346,0,0,0,0
wrist_2,4,18,2,4,-0.0606313247560788,-0.06394887283896712,0.0033175480828883247,1,1,1,1
wrist_2,4,19,4,7,-0.030843544285657443,-0.009263044683112433,-0.02158049960254501,1,1,1,1
wrist_2,4,20,2,4,-0.0216271570617646,-0.010480187432664066,-0.011146969629100535,1,1,1,1
wrist_2,4,21,2,4,-0.0468354522009443,-0.046007218851400994,-0.0008282333495433086,1,1,1,1
wrist_2,4,22,4,7,0.007496874832885303,0.02930845931410435,-0.021811584481219046,1,1,0,0
wrist_2,4,23,3,6,0.1802598677861995,0.19889453352149278,-0.018634665735293265,0,0,0,0
wrist_2,4,24,4,7,0.2612954357700206,0.29383169488922334,-0.032536259119202715,0,0,0,0
wrist_2,4,25,3,6,0.013108125533892595,0.011038430091328336,0.0020696954425642594,1,1,0,0
wrist_2,4,26,4,7,0.1064076810978615,0.14880940247011115,-0.04240172137224965,1,0,0,0
wrist_2,4,27,0,2,0.14283538242611848,0.15154907453980915,-0.008713692113690663,0,0,0,0
wrist_2,4,28,1,3,-0.06849995372364236,-0.060583405340662755,-0.007916548382979602,1,1,1,1
wrist_2,4,29,4,4,0.22534128119190255,0.2570937199817597,-0.031752438789857174,0,0,0,0
wrist_2,4,30,1,3,-0.01671678188751853,-0.02756372645670333,0.0108469445691848,1,1,1,1
wrist_2,4,31,4,7,0.2942074630039249,0.3162731687284072,-0.0220657057244823,0,0,0,0
wrist_2,4,32,4,7,0.23392257810636174,0.2643560387768563,-0.030433460670494572,0,0,0,0
wrist_2,4,33,4,7,0.05264739687266631,0.07879718802011315,-0.026149791147446838,1,1,0,0
wrist_2,4,34,4,7,0.1683190430996609,0.19512929428462966,-0.02681025118496877,0,0,0,0
wrist_2,4,35,3,5,-0.03634040553351649,-0.01877393507683265,-0.017566470456683837,1,1,1,1
wrist_2,4,36,4,7,0.1322139429565513,0.15799844897186324,-0.02578450601531193,0,0,0,0
wrist_2,4,37,2,4,-0.05937710912045188,-0.06681808877242319,0.007440979651971311,1,1,1,1
wrist_2,4,38,3,6,-0.02952533887324635,-0.02792273121468846,-0.0016026076585578877,1,1,1,1
wrist_2,4,39,2,4,0.12032903974121267,0.11807644413476576,0.0022525956064469166,0,1,0,0
wrist_2,4,40,1,3,0.026662350156560072,0.02975924574419364,-0.003096895587633569,1,1,0,0
wrist_2,4,41,3,6,0.2073769425252191,0.2054738380664577,0.0019031044587614065,0,0,0,0
wrist_2,4,42,0,1,0.14432995488483563,0.15014651929102543,-0.0058165644061898,0,0,0,0
wrist_2,4,43,3,5,-0.022710687126888382,-0.00625550929970517,-0.016455177827183212,1,1,1,1
wrist_2,4,44,2,4,-0.06578431278271843,-0.049740983089143834,-0.016043329693574596,1,1,1,1
wrist_2,4,45,2,6,0.06562151998609556,0.07567719003835177,-0.010055670052256216,1,1,0,0
wrist_2,4,46,1,3,0.08219585280920952,0.07932283306032764,0.0028730197488818776,1,1,0,0
wrist_2,4,47,2,4,-0.07935604352658981,-0.08130930387339722,0.0019532603468074006,1,1,1,1
wrist_2,4,48,4,7,0.24036837533393351,0.2688743648629703,-0.028505989529036768,0,0,0,0
wrist_2,4,49,2,4,0.08161207076613977,0.08062470783099504,0.000987362935144731,1,1,0,0
wrist_2,4,50,1,3,-0.07693083608372381,-0.06849340728115402,-0.008437428802569785,1,1,1,1
wrist_2,4,51,4,7,0.016703638742925242,0.051938450470550346,-0.035234811727625104,1,1,0,0
wrist_2,4,52,0,1,0.12125626947426721,0.11616198920069509,0.005094280273572116,0,1,0,0
wrist_2,4,53,4,7,0.04485643928839819,0.06918307787953792,-0.024326638591139732,1,1,0,0
wrist_2,4,54,4,3,0.24792636364902848,0.26541321642409205,-0.017486852775063566,0,0,0,0
wrist_2,4,55,4,7,-0.012952050644809504,0.008464487668971205,-0.02141653831378071,1,1,1,0
wrist_2,4,56,3,5,0.0811897007035641,0.07677156766574172,0.004418133037822375,1,1,0,0
wrist_2,4,57,4,7,0.158685707532437,0.18019270398249765,-0.021506996450060656,0,0,0,0
wrist_2,4,58,0,1,0.1277855502588266,0.1312287684381543,-0.0034432181793276895,0,0,0,0
