step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
208,10.450000000000001,-2.3839519992140574,0.5693209767341614,0.1018802747130394,0.1875220239162445,0.36414003372192383,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.35410934686660767,5.617044925689697,29.45071792602539,0.3499999940395355,0.0,0.09728283839275448,0.1018802747130394,-0.00459743632028492,0.2529183435320951,0.2089632489485809,-0.2277126699488892,-0.06791128453091493,-0.15980138541797428,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2250690460205078,2.557144055259414,0,0,0,0,-1,nan,nan,,,736,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 739, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,747,747,nan,nan,1.0,filtered,0,1,11,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.005115860592677962,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.5273930832755408,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.06291127759640247,1,continuity_tiebreak,0.9037002921104431,0,goal_velocity_linprog,0.0,valid,0.005115860592677962,1.060874192237838,4.40114731e-18|0.213740429|0.407667222|0.442336263|0.426416994|0.426416994,0.395052368|0.151349111|0.0136651143|0.0289964682|0.00511586059|0.00811586059,0.578096078|0.334392821|0.196708824|0.212040178|0.18815957|0.19115957,0.515052368|0.271349111|0.133665114|0.148996468|0.125115861|0.128115861,0|0.15|0.15|0.15|0|0,-3.93592089e-18|-0.0757330799|-0.0464466503|-0.0293126084|-0.0204634389|-0.0204634389,0|0|0|0|0|0,1.58020947|0.529663364|0.00821380678|0.0866732645|3.49044086e-09|0.0120000035,optimal,-0.06291127759640247,-0.0679112845309149,0.005000006934512427,0.432759643|0.53099674|0.320739418,0|-0|0,0.01720768993254751,0.0025204670382663608,0.0013175440253689885,0.007870942004956305
209,10.5,-2.0570877740206086,0.5101397037506104,0.10147731006145477,0.1870400309562683,0.30365124344825745,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.30394113063812256,5.645381927490234,18.302812576293945,0.3499999940395355,0.0,0.10188027089826941,0.10147731006145477,0.00040296083681463923,0.25424364460816606,0.036299906961353316,-0.2204199184969515,0.02278820028395483,-0.24320811878090634,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2250690460205078,2.557144055259414,0,0,0,0,-1,nan,nan,,,736,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 739, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,747,747,nan,nan,1.0,filtered,0,1,11,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0037900907582292115,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.4774861035094461,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.02778819798470927,1,continuity_tiebreak,0.6415491104125977,0,goal_velocity_linprog,0.0,valid,0.0037900907582292115,1.0603481852923073,0|0.129682497|0.205379331|0.219657863|0.208765441|0.208765441,0.395078668|0.152877567|0.0128302056|0.0269969969|0.00379009076|0.00679009076,0.578096078|0.335894976|0.195847615|0.210014406|0.1868075|0.1898075,0.515078668|0.272877567|0.132830206|0.146996997|0.123790091|0.126790091,0|0.15|0.15|0.15|0.09920748|0.09920748,0|-0.0276283708|-0.0116131986|-0.00559553634|-0.0151603647|-0.0151603647,0|0|0|0|0|0,1.58031467|0.583881896|0.0397076238|0.102392451|-1.63693337e-09|0.0119999984,optimal,0.02778819798470927,0.022788200283954823,0.004999997700754447,0.432759643|0.53099674|0.320739418,0|-0|0,0.019620842998847365,0.002536655985750258,0.0018325489945709705,0.007101361989043653
210,10.55,-1.9249967482457764,0.4998219609260559,0.09614422172307968,0.1869455873966217,0.30114680528640747,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4678947627544403,5.671923637390137,3.1499691009521484,0.3500000238418579,0.0,0.10147731376427901,0.09614422172307968,0.005333092041199333,0.2533204538001211,0.24011969661120278,-0.20544769639146254,0.12935309783283996,-0.33480079422430253,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2250690460205078,2.557144055259414,0,0,0,0,-1,nan,nan,,,736,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 739, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,747,747,nan,nan,1.0,filtered,0,1,11,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0018199861994687844,1,1,0,0,0.1472218018947355,0.3500000238418579,filtered,linprog goal-velocity priority optimal,0.5656408311111965,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.13435309456465702,1,continuity_tiebreak,0.8117395043373108,0,goal_velocity_linprog,0.0,valid,0.0018199861994687844,1.0616303073639597,2.34135463e-19|0.0437152086|0.0341638971|0.038293226|0.0360152667|0.0360152667,0.395014562|0.158623751|0.0206511577|0.0342796797|0.0018199862|0.0048199862,0.578096078|0.341705266|0.203732673|0.217361195|0.184901502|0.187901502,0.515014562|0.278623751|0.140651158|0.15427968|0.121819986|0.124819986,0|0.15|0.15|0.15|0.15|0.15,7.06533176e-20|0.0243479562|0.0587489818|0.0627382655|-0.00727994474|-0.00727994474,0|0|0|0|0|0,1.58005825|0.658842961|0.141353613|0.199856984|6.02521071e-11|0.0120000001,optimal,0.13435309456465702,0.12935309783283996,0.004999996731817058,0.432759643|0.53099674|0.320739418,0|-0|0,0.016252884990535676,0.002481251023709774,0.0015082911122590303,0.006781190983019769
211,10.600000000000001,-1.8686992304680234,0.5016005039215088,0.08747348189353943,0.1866985261440277,0.30173665285110474,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7060904502868652,5.538331508636475,16.916210174560547,0.3500000238418579,0.0,0.09614422127018048,0.08747348189353943,0.008670739376641048,0.2530436086917202,0.45977552499361796,-0.21270767934203627,0.22552838803837327,-0.43823606738040954,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2250690460205078,2.557144055259414,0,0,0,0,-1,nan,nan,,,736,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 739, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,747,747,nan,nan,1.0,filtered,0,1,11,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.003683341427656431,1,1,0,0,0.1472218018947355,0.3500000238418579,filtered,linprog goal-velocity priority optimal,0.7648595818785393,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.23052839485440837,1,continuity_tiebreak,0.9698137640953064,0,goal_velocity_linprog,3.469446951953614e-18,valid,0.003683341427656431,1.0646590414464674,1.5444907e-18|0.0428833719|0.208909852|0.240554963|0.240349364|0.240349364,0.394863126|0.163669906|0.0249612073|0.0379266496|0.00368334143|0.00668334143,0.578096078|0.346902859|0.208194159|0.221159602|0.186916293|0.189916293,0.514863126|0.283669906|0.144961207|0.15792665|0.123683341|0.126683341,0|0|0|0|0.0174418289|0.0174418289,1.83873165e-18|0.0676136712|0.109365195|0.109531905|-0.0147333639|-0.0147333639,0|0|0|0|0|0,1.5794525|0.722293297|0.209210024|0.261238504|1.83837179e-09|0.0120000018,optimal,0.23052839485440837,0.22552838803837327,0.005000006816035102,0.432759643|0.53099674|0.320739418,0|-0|0,0.017149714985862374,0.003208574024029076,0.0012454489478841424,0.006684531923383474
212,10.65,-1.9219131946323516,0.4997027516365051,0.08234803378582001,0.18737450242042542,0.3001256287097931,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8661636114120483,4.240114212036133,48.515811920166016,0.3499999940395355,0.0,0.08747348327102931,0.08234803378582001,0.005125449485209307,0.25190157042552497,0.6347429724054755,-0.22904857296090295,0.20943201189687363,-0.4384805848577766,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2250690460205078,2.557144055259414,0,0,0,0,-1,nan,nan,,,736,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 739, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,747,747,nan,nan,1.0,filtered,0,1,11,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.00324400574947388,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.9044958471500704,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.214432015167738,1,continuity_tiebreak,0.9842026829719543,0,goal_velocity_linprog,1.734723475976807e-18,valid,0.00324400574947388,1.0690907295914875,0|0.127842965|0.411485607|0.467280801|0.461462604|0.461462604,0.394641541|0.166550356|0.0304451769|0.0435365573|0.00324400575|0.00624400575,0.578096078|0.350004892|0.213899713|0.226991094|0.186698542|0.189698542,0.514641541|0.286550356|0.150445177|0.163536557|0.123244006|0.126244006,0|0|0|0|0|0,0|0.11044283|0.164737299|0.163075544|-0.0129760221|-0.0129760221,0|0|0|0|0|0,1.57856617|0.776644253|0.286518007|0.337221774|9.0132595e-10|0.0120000009,optimal,0.214432015167738,0.20943201189687363,0.005000003270864362,0.432759643|0.53099674|0.320739418,0|-0|0,0.01639831007923931,0.0024888550397008657,0.0013774139806628227,0.007137568085454404
213,10.700000000000001,-2.0923928377171124,0.49598777294158936,0.08746759593486786,0.18844637274742126,0.29758957028388977,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9550634026527405,3.143988609313965,46.07695388793945,0.3499999940395355,0.0,0.0823480343310287,0.08746759593486786,-0.005119561603839154,0.24926262536235266,0.7445733478259933,-0.24201476338564779,0.05378745582818466,-0.29580221921383243,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2250690460205078,2.557144055259414,0,0,0,0,-1,nan,nan,,,736,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 739, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,747,747,nan,nan,1.0,filtered,0,1,11,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.003712870383638503,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.9920903892661564,0,1,12,predictive_link_4,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.058787456087702965,1,continuity_tiebreak,0.989840567111969,0,goal_velocity_linprog,0.0,valid,0.003712870383638503,1.0732324808891311,1.82869182e-18|0.212660466|0.577110761|0.654840895|0.637943895|0.637943895,0.394434453|0.171770939|0.0391830161|0.0522296669|0.00371287038|0.00671287038,0.578096077|0.355432563|0.22284464|0.235891291|0.187374494|0.190374494,0.514434453|0.291770939|0.159183016|0.172229667|0.12371287|0.12671287,0|0|0|0|0|0,-1.08245078e-18|0.128537691|0.187808066|0.173818663|-0.0148514811|-0.0148514811,0|0|0|0|0|0,1.57773781|0.815621447|0.344540131|0.38273733|3.99200995e-10|0.0120000004,optimal,0.058787456087702965,0.053787455828184665,0.0050000002595183,0.432759643|0.53099674|0.320739418,0|-0|0,0.018394593964330852,0.0029187710024416447,0.0016614169580861926,0.008297263993881643
214,10.75,-2.1884471949489033,0.49543845653533936,0.09772415459156036,0.1886531114578247,0.29710304737091064,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7112427949905396,5.454623699188232,152.1615447998047,0.3499999940395355,0.0,0.08746759879938414,0.09772415459156036,-0.010256555792176228,0.24552214223781815,0.5431052689853262,-0.2347784238274665,-0.1228704579566134,-0.1119079658708531,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2250690460205078,2.557144055259414,0,0,0,0,-1,nan,nan,,,736,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 739, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,747,747,nan,nan,1.0,filtered,0,1,11,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.004636018416877621,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.7832943766848399,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.11787044972416784,1,continuity_tiebreak,0.9890076518058777,0,goal_velocity_linprog,6.938893903907228e-18,valid,0.004636018416877621,1.0762075109182312,1.37079337e-19|0.272748635|0.682559235|0.783836438|0.748983471|0.748983471,0.394285702|0.178199067|0.0496216409|0.0614809564|0.00463601842|0.00763601842,0.578096078|0.362009443|0.233432016|0.245291332|0.188446394|0.191446394,0.514285702|0.298199067|0.169621641|0.181480956|0.124636018|0.127636018,0|0|0|0|0|0,-2.26351991e-19|0.0735302896|0.122091078|0.0935209588|-0.0185440702|-0.0185440702,0|0|0|0|0|0,1.57714281|0.786326558|0.320577641|0.339444784|3.43593499e-09|0.0120000034,optimal,-0.11787044972416784,-0.12287045795661342,0.005000008232445577,0.432759643|0.53099674|0.320739418,0|-0|0,0.01626326807308942,0.002627098001539707,0.0012981370091438293,0.006737265037372708
215,10.8,-2.1613274983146953,0.49703168869018555,0.10593682527542114,0.18828082084655762,0.29797980189323425,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4621022641658783,5.410591125488281,32.06283187866211,0.3500000238418579,0.0,0.09772415818456165,0.10593682527542114,-0.008212667090859493,0.242855185915082,0.3287220794844677,-0.21962827490302947,-0.12727369909559938,-0.09235457580743009,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2250690460205078,2.557144055259414,0,0,0,0,-1,nan,nan,,,736,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 739, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,747,747,nan,nan,1.0,filtered,0,1,11,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.004773122501837437,1,1,0,0,0.1472218018947355,0.3500000238418579,filtered,linprog goal-velocity priority optimal,0.5838567823765294,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.12227370177752579,1,continuity_tiebreak,0.9830904006958008,0,goal_velocity_linprog,0.0,valid,0.004773122501837437,1.0775994420290727,0|0.190315007|0.493657721|0.576109063|0.545485921|0.545485921,0.394216106|0.182273305|0.0567655054|0.0668188723|0.0047731225|0.0077731225,0.578096078|0.366153277|0.240645477|0.250698844|0.188653095|0.191653095,0.514216106|0.302273305|0.176765505|0.186818872|0.124773123|0.127773123,0|0|0|0|0|0,0|0.0316241769|0.0645368689|0.0374214649|-0.0190924915|-0.0190924915,0|0|0|0|0|0,1.57686442|0.760717396|0.29159889|0.304696954|-1.50046388e-09|0.0119999985,optimal,-0.12227370177752579,-0.12727369909559938,0.004999997318073587,0.432759643|0.53099674|0.320739418,0|-0|0,0.020821367972530425,0.002747723017819226,0.0014288290403783321,0.011680125026032329
216,10.850000000000001,-2.123223410181792,0.5112787485122681,0.10878853499889374,0.18763643503189087,0.30281031131744385,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.23700296878814697,5.5747199058532715,24.195087432861328,0.3499999940395355,0.0,0.10593682342825396,0.10878853499889374,-0.0028517115706397783,0.2416539879475781,0.10267759351407259,-0.21164884507246276,-0.03738654938209078,-0.174262295690372,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2250690460205078,2.557144055259414,0,0,0,0,-1,nan,nan,,,736,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 739, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,747,747,nan,nan,1.0,filtered,0,1,11,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.004375888399211977,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.4396376665788833,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.03238654719451115,1,continuity_tiebreak,0.876624584197998,0,goal_velocity_linprog,0.0,valid,0.004375888399211977,1.0778969032326298,8.22505905e-19|0.107440217|0.29469001|0.347517403|0.329440457|0.329440457,0.394201233|0.18427765|0.0607362153|0.0691801815|0.0043758884|0.0073758884,0.578096078|0.368172496|0.24463106|0.253075027|0.188270734|0.191270734,0.514201233|0.30427765|0.180736215|0.189180181|0.124375888|0.127375888,0|0|0|0|0.00748219789|0.00748219789,2.18727944e-19|-0.00222769083|0.0110113833|-0.00140070818|-0.0175035531|-0.0175035531,0|0|0|0|0|0,1.57680493|0.734882911|0.253956244|0.275320018|5.22380549e-10|0.0120000005,optimal,-0.03238654719451115,-0.03738654938209078,0.005000002187579629,0.432759643|0.53099674|0.320739418,0|-0|0,0.015924958046525717,0.002784252050332725,0.0012742839753627777,0.005892824963666499
217,10.9,-1.96812210121826,0.4981546998023987,0.105983205139637,0.18790903687477112,0.29885807633399963,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.2407623827457428,5.945047855377197,23.75616455078125,0.3499999940395355,0.0,0.10878853033748107,0.105983205139637,0.002805325197844072,0.2423737386214687,0.1403315243249071,-0.2157215972015053,0.07630193660307408,-0.29202353380457935,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2250690460205078,2.557144055259414,0,0,0,0,-1,nan,nan,,,736,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 739, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,747,747,nan,nan,1.0,filtered,0,1,11,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.00168309851840788,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.4367281672702928,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.08130193335944469,1,continuity_tiebreak,0.2258789986371994,0,goal_velocity_linprog,0.0,valid,0.00168309851840788,1.0774076405411415,3.25569372e-18|0.0234932977|0.0874888509|0.103453766|0.102728774|0.102728774,0.394225696|0.184314604|0.0618692298|0.0694391745|0.00168309852|0.00468309852,0.578096078|0.368184986|0.245739612|0.253309556|0.185553481|0.188553481,0.514225696|0.304314604|0.18186923|0.189439174|0.121683099|0.124683099,0|0.15|0|0.121586616|0.15|0.15,2.89065766e-18|-0.0267999375|-0.0276746564|-0.0183019006|-0.00673239483|-0.00673239483,0|0|0|0|0|0,1.57690278|0.710458477|0.219802263|0.259454797|-7.59090803e-10|0.0119999992,optimal,0.08130193335944469,0.07630193660307406,0.0049999967563706255,0.432759643|0.53099674|0.320739418,0|-0|0,0.014473255025222898,0.0025191090535372496,0.0012643759837374091,0.005633848020806909
218,10.950000000000001,-1.8634422958731474,0.4984714388847351,0.09750742465257645,0.18773403763771057,0.29927244782447815,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4667932391166687,5.572425842285156,25.863792419433594,0.3499999940395355,0.0,0.10598320306666432,0.09750742465257645,0.008475778414087878,0.24100875380010245,0.36716476634358247,-0.2091443631987777,0.20703478053743612,-0.4161791437362138,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2250690460205078,2.557144055259414,0,0,0,0,-1,nan,nan,,,736,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 739, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,747,747,nan,nan,1.0,filtered,0,1,11,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.004096672274674681,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.6068829807346551,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.21203478079976154,1,continuity_tiebreak,0.8819255828857422,0,goal_velocity_linprog,3.469446951953614e-18,valid,0.004096672274674681,1.0762472549993292,1.76096392e-18|0.0694462771|0.132941478|0.15665492|0.139814436|0.139814436,0.394283715|0.180018049|0.0577512949|0.0675589688|0.00409667227|0.00709665814,0.578096078|0.363830412|0.241563658|0.251371332|0.187909035|0.190909021,0.514283715|0.300018049|0.177751295|0.187558969|0.124096672|0.127096658,0|0.15|0.15|0.15|0|0,2.95431771e-18|-0.0599803991|-0.0756508238|-0.0457814489|-0.0163866878|-0.0163866878,0|0|0|0|0|0,1.57713486|0.660091798|0.155354356|0.224454426|1.3118285e-09|0.0119999448,optimal,0.21203478079976154,0.20703478053743618,0.00500000026232536,0.432759643|0.53099674|0.320739418,0|-0|0,0.015813181060366333,0.002610875992104411,0.0016395100392401218,0.005908843013457954
219,11.0,-1.8275333112969412,0.49595263600349426,0.0878002941608429,0.18821099400520325,0.32013678550720215,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.726150393486023,5.507570266723633,6.186744689941406,0.3500000238418579,0.0,0.09750742604332122,0.0878002941608429,0.00970713188247832,0.2419329442308986,0.5892291555887617,-0.21625531215656807,0.27825595167171385,-0.4945112638282819,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2250690460205078,2.557144055259414,0,0,0,0,-1,nan,nan,,,736,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 739, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,747,747,nan,nan,1.0,filtered,0,1,11,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.004018052900842825,1,1,0,0,0.1472218018947355,0.3500000238418579,filtered,linprog goal-velocity priority optimal,0.8249502401846543,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.28325595193921677,1,continuity_tiebreak,0.9873625040054321,0,goal_velocity_linprog,0.0,valid,0.004018052900842825,1.0743198599543728,0|0.155833698|0.339949989|0.397844687|0.365194384|0.365194384,0.394380085|0.172816772|0.0486912234|0.0608561544|0.0040180529|0.0070180529,0.578096078|0.356532765|0.232407216|0.244572147|0.187734046|0.190734046,0.514380085|0.292816772|0.168691223|0.180856154|0.124018053|0.127018053,0|0.15|0.15|0.15|0|0,0|-0.0878551876|-0.0735512648|-0.0469311383|-0.0160722141|-0.0160722141,0|0|0|0|0|0,1.57752034|0.6034119|0.121213629|0.196493479|-2.50456339e-09|0.0119999975,optimal,0.28325595193921677,0.27825595167171385,0.005000000267502913,0.432759643|0.53099674|0.320739418,0|-0|0,0.015317409066483378,0.0024627380771562457,0.001195981982164085,0.006260371068492532
