step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
187,9.4,-2.0788525559561477,0.5147956609725952,0.11652218550443649,0.18231290578842163,0.31241220235824585,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.050428107380867004,1.9226375818252563,76.94078063964844,0.5927817821502686,0.5927817821502686,0.11695855371083091,0.11652218550443649,0.00043636820639442186,0.4006049292730701,0.030546280181862527,0.40059174279362675,0.009015504378849147,0.3915762384147776,0.40059175170564915,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,0.9949262906481606,filtered,118,2,3,2,157,1,1,2,1.0,0.0,0.5927817821502686,0.0,1.0,2.1508040455323063e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5974383949836455,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5822705626487732,1,,1.951563910473908e-18,valid,2.1508040455323063e-05,1.0457760986499107,0|0.0102445328|0.0306694293|0.0347530856|0.0336314416|0.0336314416,0.478523801|0.29719659|0.0727723363|0.0447617438|2.15080405e-05|0.00302150804,0.660812606|0.479485395|0.255061141|0.227050549|0.182310313|0.185310313,0.598523801|0.41719659|0.192772336|0.164761744|0.120021508|0.123021508,0|0|0|0|0|0,0|-0.00921492481|-0.00691964336|-0.00672951733|-8.603285e-05|-8.603285e-05,0|0|0|0|0|0,1.9140952|1.17957143|0.284169702|0.172317458|-6.88200505e-10|0.0119999993,optimal,0.06859306767981212,0.009015504378849147,0.05957756330096297,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009437991073355079,0.0027238900074735284,0.0012340079993009567,0.0020371779100969434
188,9.450000000000001,-2.095783588205111,0.5148470401763916,0.11700256168842316,0.18231013417243958,0.3124190866947174,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.057489000260829926,1.9221272468566895,76.8943099975586,0.5931334495544434,0.5931334495544434,0.11652219044248444,0.11700256168842316,-0.00048037124593872105,0.3990329503854877,0.03347419193746962,0.39901988973978836,-0.00944819970749652,0.40846808944728485,0.3990199066496956,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,1.0,filtered,119,2,3,2,158,1,1,2,1.0,0.0,0.5931334495544434,0.0,1.0,3.3715720220886536e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5901323974759338,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,-0.584405243396759,1,osqp,0.0,valid,3.3715720220886536e-05,1.0455843624910097,0|0.0105374259|0.0258035513|0.0322260055|0.0304847975|0.0304847975,0.478533387|0.295368421|0.0714440796|0.0434998557|3.37157202e-05|0.00303371572,0.660812605|0.477647639|0.253723298|0.225779074|0.182312934|0.185312934,0.598533387|0.415368421|0.19144408|0.163499856|0.120033716|0.123033716,0|0.15|0.15|0.15|0|0,0|0.0085636182|0.00794211506|0.00610533213|-0.000134668902|-0.000134668902,0|0|0|0|0|0,1.91413355|1.1900373|0.293718434|0.180104755|1.93978974e-07|0.012000194,optimal,0.08514960254781508,-0.009448199707496522,0.0945978022553116,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.00945834699086845,0.002729673055000603,0.0012845979072153568,0.002084280946291983
189,9.5,-2.0788470914465336,0.5147976279258728,0.11656439304351807,0.1823127567768097,0.3124125897884369,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.05028082802891731,1.9211971759796143,76.8659439086914,0.592839777469635,0.592839777469635,0.11700256397914359,0.11656439304351807,0.0004381709356255231,0.40076057016038585,0.03058829117458733,0.40074733843541327,0.009050912095129449,0.39169642634028384,0.4007473462813964,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,0.9949403425472566,filtered,120,2,3,2,159,1,1,2,1.0,0.0,0.592839777469635,0.0,1.0,2.1372400428446015e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5974942844006575,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5871370434761047,1,,0.0,valid,2.1372400428446015e-05,1.0457751466099905,3.39411075e-19|0.00997000536|0.0304489858|0.0345580165|0.0334373203|0.0334373203,0.478523848|0.297164794|0.0728454837|0.0447642492|2.13724004e-05|0.0030213724,0.660812605|0.479453551|0.255134241|0.227053007|0.18231013|0.18531013,0.598523848|0.417164794|0.192845484|0.164764249|0.120021372|0.123021372,0|0|0|0|0|0,-6.63412399e-20|-0.0093680696|-0.00698359887|-0.00671975106|-8.54891764e-05|-8.54891764e-05,0|0|0|0|0|0,1.91409539|1.17929111|0.284398336|0.172337246|4.25356842e-10|0.0120000004,optimal,0.06879465192487676,0.009050912095129445,0.05974373982974731,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009248981019482017,0.0025005090283229947,0.0014147619949653745,0.002169674029573798
190,9.55,-2.095787602081338,0.5148503184318542,0.11704324930906296,0.18231001496315002,0.3124193847179413,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.057388581335544586,1.9200811386108398,76.82498168945312,0.593186616897583,0.593186616897583,0.11656439446123543,0.11704324930906296,-0.0004788548478275312,0.39918228428980257,0.03329312212071907,0.3991691745969568,-0.009419804048092891,0.40858897864504967,0.3991691794518619,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,1.0,filtered,121,2,3,2,160,1,1,2,1.0,0.0,0.593186616897583,0.0,1.0,3.32452266325195e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5901980142868191,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5883061289787292,1,osqp,1.333146871754405e-07,valid,3.32452266325195e-05,1.0455906597935485,0|0.0107026346|0.0259141339|0.0322908861|0.0305271944|0.0305271944,0.478533073|0.295305721|0.0715043854|0.0435041998|3.32452266e-05|0.00303321452,0.660812605|0.477585254|0.253783918|0.225783733|0.182312778|0.185312748,0.598533073|0.415305721|0.191504385|0.1635042|0.120033245|0.123033215,0|0.15|0.15|0.15|0|0,0|0.00835605628|0.00786444142|0.00608042698|-0.000133113383|-0.000133113383,0|0|0|0|0|0,1.91413229|1.18957894|0.293881983|0.180097226|-1.32476929e-07|0.0119997447,optimal,0.0853506031165025,-0.009419804048092891,0.0947704071645954,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.012441894970834255,0.003870207932777703,0.001753934076987207,0.001946312957443297
191,9.600000000000001,-2.0788537907044815,0.5148014426231384,0.11660362035036087,0.18231281638145447,0.31241244077682495,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.050182241946458817,1.919721007347107,76.79573822021484,0.5928858518600464,0.5928858518600464,0.11704325161361075,0.11660362035036087,0.0004396312632498761,0.40090468541653534,0.030628670178178954,0.400891415122336,0.009080897971501072,0.3918105171508349,0.40089142301577224,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,0.9949617834832576,filtered,122,2,3,2,161,1,1,2,1.0,0.0,0.5928858518600464,0.0,1.0,2.058124383515214e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5975424473994744,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5905812978744507,1,,0.0,valid,2.058124383515214e-05,1.0457887379872575,0|0.00974819602|0.0302533817|0.0343766193|0.033256287|0.033256287,0.478523169|0.29711429|0.072910748|0.0447651669|2.05812438e-05|0.00302056648,0.660812605|0.479403727|0.255200185|0.227054604|0.182310018|0.185310003,0.598523169|0.41711429|0.192910748|0.164765167|0.120020581|0.123020566,0|0|0|0|0|0,0|-0.00948114743|-0.00703337697|-0.00671120378|-8.23253397e-05|-8.23253397e-05,0|0|0|0|0|0,1.91409267|1.17897601|0.284609615|0.172349464|-3.64390479e-10|0.0119999406,optimal,0.06897964801357916,0.009080897971501073,0.059898750042078085,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01523073494900018,0.0042041129199787974,0.0022833289112895727,0.0029389169067144394
192,9.65,-2.095797807750262,0.5148547887802124,0.11708110570907593,0.18231016397476196,0.31241899728775024,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.057285357266664505,1.9181907176971436,76.75788116455078,0.5932297706604004,0.5932297706604004,0.11660361591074128,0.11708110570907593,-0.000477489798334646,0.39932126319693867,0.03312363505879733,0.39930811191283816,-0.009395065973498339,0.4087031778863365,0.39930809670939843,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,1.0,filtered,123,2,3,2,162,1,1,2,1.0,0.0,0.5932297706604004,0.0,1.0,3.232459849268621e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5902577735168492,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5911505222320557,1,osqp,0.0,valid,3.232459849268621e-05,1.0456095775263783,1.24689247e-18|0.0108256864|0.0260064481|0.0323493013|0.0305678852|0.0305678852,0.478532126|0.295232338|0.0715596855|0.0435068584|3.23245985e-05|0.0030323246,0.660812605|0.477512817|0.253840164|0.225787337|0.182312803|0.185312803,0.598532126|0.415232338|0.191559686|0.163506858|0.120032325|0.123032325,0|0.15|0.15|0.15|0|0,1.11740305e-18|0.00818630753|0.00780078553|0.00605602427|-0.00012898308|-0.00012898308,0|0|0|0|0|0,1.91412851|1.18911566|0.294039528|0.180083458|3.15313939e-07|0.0120003153,optimal,0.08553407601384015,-0.00939506597349834,0.0949291419873385,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.008898408967070282,0.0025653080083429813,0.001277521951124072,0.0018082079477608204
193,9.700000000000001,-2.0788629848697857,0.5148055553436279,0.11664015799760818,0.1823132038116455,0.31241145730018616,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.05011709779500961,1.9182528257369995,76.72869873046875,0.5929244756698608,0.5929244756698608,0.11708110478281654,0.11664015799760818,0.0004409467852083543,0.4010389000366233,0.03066786486821062,0.4010255971795595,0.009107477316746845,0.39191811986281266,0.40102559400694066,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,0.9949901416103195,filtered,124,2,3,2,163,1,1,2,1.0,0.0,0.5929244756698608,0.0,1.0,1.952486532051656e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5975853249984061,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5931605100631714,1,,0.0,valid,1.952486532051656e-05,1.0458129466330883,0|0.00956678152|0.0300781058|0.0342074579|0.0330868351|0.0330868351,0.478521958|0.297049053|0.072969723|0.0447646823|1.95248653e-05|0.00301952487,0.660812605|0.4793397|0.25526037|0.22705533|0.182310172|0.185310172,0.598521958|0.417049053|0.192969723|0.164764682|0.120019525|0.123019525,0|0|0|0|0|0,0|-0.00956507944|-0.00707357975|-0.00670449397|-7.80991767e-05|-7.80991767e-05,0|0|0|0|0|0,1.91408783|1.17863113|0.284805312|0.172354235|2.84585886e-10|0.0120000003,optimal,0.06914991122632147,0.009107477316746847,0.06004243390957462,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.0088166679488495,0.0024809420574456453,0.0012376089580357075,0.0017874859040603042
194,9.75,-2.095807316646927,0.514859139919281,0.11711632460355759,0.18231070041656494,0.3124176859855652,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0571809746325016,1.916483998298645,76.69451141357422,0.5932665467262268,0.5932665467262268,0.11664016211619467,0.11711632460355759,-0.0004761624873629161,0.3994508619718848,0.032964866077438086,0.39943767554130927,-0.009370916764285139,0.4088085923055944,0.39943768964553067,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,1.0,filtered,125,2,3,2,164,1,1,2,1.0,0.0,0.5932665467262268,0.0,1.0,3.133899944544882e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5903102906538864,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5933693647384644,1,osqp,1.5199519986706066e-07,valid,3.133899944544882e-05,1.045637638993971,0|0.0109180403|0.0260855376|0.0324032133|0.030607322|0.030607322,0.478530723|0.295150217|0.0716107093|0.0435077391|3.13389994e-05|0.003031339,0.660812605|0.477432099|0.253892591|0.225789621|0.182313221|0.185313221,0.598530723|0.415150217|0.191610709|0.163507739|0.120031339|0.123031339,0|0.15|0.15|0.15|0|0,0|0.00804493426|0.00774602616|0.00603006494|-0.000125507638|-0.000125507638,0|0|0|0|0|0,1.91412289|1.1886458|0.294188863|0.180061021|-1.5164049e-07|0.0119998484,optimal,0.08570213190887818,-0.00937091676428514,0.09507304867316332,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009267481043934822,0.002650171983987093,0.001264968072064221,0.0017974539659917355
195,9.8,-2.07887370624258,0.5148096680641174,0.11667420715093613,0.1823139786720276,0.31240954995155334,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.05007198825478554,1.9167860746383667,76.66529846191406,0.5929580926895142,0.5929580926895142,0.11711632129168235,0.11667420715093613,0.00044211414074622757,0.40116380747870434,0.03070346522382711,0.40115047684621347,0.009131203371952577,0.3920192734742609,0.40115046550227546,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,0.9950169850488728,filtered,126,2,3,2,165,1,1,2,1.0,0.0,0.5929580926895142,0.0,1.0,1.8474274345967046e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5976234057239684,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.5951988101005554,1,,0.0,valid,1.8474274345967046e-05,1.045844830534582,0|0.00941588947|0.0299195793|0.034049525|0.0329281056|0.0329281056,0.478520364|0.296972166|0.0730235196|0.0447627027|1.84742743e-05|0.00301847427,0.660812605|0.479264408|0.255315761|0.227054944|0.182310716|0.185310716,0.598520364|0.416972166|0.19302352|0.164762703|0.120018474|0.123018474,0|0|0|0|0|0,0|-0.00962750641|-0.00710684793|-0.00669918526|-7.38969893e-05|-7.38969893e-05,0|0|0|0|0|0,1.91408146|1.17826116|0.28498723|0.172351626|1.0810886e-10|0.0120000001,optimal,0.06930655779476537,0.009131203371952577,0.06017535442281279,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.011370190070010722,0.004313610028475523,0.001367677003145218,0.0020743929781019688
196,9.850000000000001,-2.0958156494998637,0.514863133430481,0.11714912950992584,0.18231162428855896,0.31241539120674133,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.057076312601566315,1.9148792028427124,76.6331558227539,0.5932989120483398,0.5932989120483398,0.11667420401113433,0.11714912950992584,-0.00047492549879150914,0.399571610053098,0.0328165040462203,0.39955839378946745,-0.009348737414601583,0.408907131204069,0.39955838303701247,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,1.0,filtered,127,2,3,2,166,1,1,2,1.0,0.0,0.5932989120483398,0.0,1.0,3.03529947297404e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.590359302333344,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5951866507530212,1,osqp,0.0,valid,3.03529947297404e-05,1.0456723239575954,0|0.0109876486|0.0261529138|0.0324512622|0.0306431294|0.0306431294,0.478528989|0.295060746|0.0716578924|0.0435069319|3.03529947e-05|0.00303035299,0.660812605|0.477344362|0.253941509|0.225790548|0.182313969|0.185313969,0.598528989|0.415060746|0.191657892|0.163506932|0.120030353|0.123030353,0|0.15|0.15|0.15|0|0,0|0.00792593015|0.00769957787|0.00600465442|-0.000121380816|-0.000121380816,0|0|0|0|0|0,1.91411596|1.18816892|0.294331148|0.180032382|3.11632913e-08|0.0120000312,optimal,0.08585530481886418,-0.009348737414601582,0.09520404223346576,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009213504963554442,0.002789522986859083,0.0012904379982501268,0.0017433349275961518
197,9.9,-2.0788831046575953,0.514813244342804,0.11670594662427902,0.18231505155563354,0.31240689754486084,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.05004158616065979,1.9153674840927124,76.60487365722656,0.5929888486862183,0.5929888486862183,0.11714913250648598,0.11670594662427902,0.000443185882206959,0.40128023393824386,0.030736739926464123,0.401266879795741,0.009152965946465358,0.39211391384927563,0.4012668900597553,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,0.9950453141657601,filtered,128,2,3,2,167,1,1,2,1.0,0.0,0.5929888486862183,0.0,1.0,1.750519054423416e-05,0,0,0,0,0.31538024944972776,0.0,filtered,,0.5976585901781485,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,-0.596899688243866,1,,1.734723475976807e-18,valid,1.750519054423416e-05,1.0458823580715846,0|0.00928899689|0.0297758022|0.0339025208|0.0327797783|0.0327797783,0.478518488|0.296885967|0.0730729618|0.0447593452|1.75051905e-05|0.00301750519,0.660812605|0.479180085|0.25536708|0.227053463|0.182311623|0.185311623,0.598518488|0.416885967|0.193072962|0.164759345|0.120017505|0.123017505,0|0|0|0|0|0,0|-0.00967432276|-0.00713539707|-0.00669534413|-7.00213422e-05|-7.00213422e-05,0|0|0|0|0|0,1.91407395|1.17786954|0.28515645|0.172342037|-5.80021099e-10|0.0119999994,optimal,0.06945031867595168,0.009152965946465358,0.060297352729486324,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.013747610966674984,0.004287536023184657,0.002048659953288734,0.0021943129831925035
198,9.950000000000001,-2.0958230466755934,0.5148665308952332,0.1171797588467598,0.18231290578842163,0.31241220235824585,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.05697280541062355,1.9134035110473633,76.57532501220703,0.5933287143707275,0.5933287143707275,0.11670594431458078,0.1171797588467598,-0.00047381453217901215,0.39968424985909196,0.03267779188466412,0.39967100811226,-0.009327475332594216,0.4089984834448542,0.3996710002024709,0,0,disabled,0.0,1,SERVO,direct_path,0,0.21443105407524854,1.9620732250623405,1,1,1,1,0,0.6355618705473904,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 473, 'obstacle_contact': 26, 'self_collision': 0}",0.0001089648754677394,506,506,nan,nan,1.0,filtered,129,2,3,2,168,1,1,2,1.0,0.0,0.5933287143707275,0.0,1.0,2.9494888456785273e-05,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5904050754886508,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,-0.5967574119567871,1,osqp,0.0,valid,2.9494888456785273e-05,1.0457116124896504,1.29924975e-18|0.0110407298|0.0262119997|0.0324954237|0.0306765783|0.0306765783,0.478527025|0.294965111|0.0717017242|0.0435044585|2.94948885e-05|0.00302949489,0.660812605|0.477250691|0.253987305|0.225790039|0.182315076|0.185315076,0.598527025|0.414965111|0.191701724|0.163504459|0.120029495|0.123029495,0|0.15|0.15|0.15|0|0,1.17411835e-18|0.0078242456|0.00765917494|0.00597926172|-0.000117632425|-0.000117632425,0|0|0|0|0|0,1.9141081|1.18768469|0.294466072|0.179997096|3.47129105e-07|0.0120003471,optimal,0.08599509976660392,-0.009327475332594218,0.09532257509919814,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009148896904662251,0.002521079033613205,0.0012421919964253902,0.0017884389963001013
