step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_rejection_counts,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
42,2.15,-2.038169638634063,0.5097100734710693,0.061495304107666016,0.17471547424793243,0.3342612087726593,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03724278137087822,0.04247413948178291,0.19707804918289185,0.2381906807422638,0.2381906807422638,0.06195275751839529,0.061495304107666016,0.00045745341072927354,0.13897728824784356,0.009684846015402489,0.13897549630304043,0.009149374129409783,0.12982612217363065,0.1389754939205951,0,0,disabled,0.0,1,SERVO,direct_path,0,1.0552287659374997,1.6518980979453772,29,1,1,1,13,1.481064295280211,0.12250619381666183,0.003890292529818628;0.004076844174794892;0.0009663148596692608;0.0020034397975021486;0.0024344639665134695;0.005338345888269345;0.0033220907566458386;0.0062700432326995206;0.0032370493080716265;0.002209922876834048;0.005614491211154724;0.0026864372202879427;0.005138412591374661;0.004191459628571066;0.0023293738752595944;0.006657935733082371;0.004680427390668924;0.0029226302427697317;0.001670891195190671;0.005388921363869474;0.004338712538048344;0.003676977526676491;0.005547559181507695;0.005988424355860672;0.003268645734089763;0.008243860735372796;0.006242806938119975;0.002956813276811916;0.006827411266505284,0.12136591225862503;0.1220066025853157;0.12199259549379349;0.12081978470087051;0.1213955208659172;0.12286367267370224;0.12262988835573196;0.12559203803539276;0.12192917615175247;0.12037783116102219;0.1246412917971611;0.12200220674276352;0.12117699533700943;0.12250619381666183;0.12372177094221115;0.12289880961179733;0.12167029827833176;0.12225804477930069;0.12053390592336655;0.12547297775745392;0.12228534370660782;0.12205126136541367;0.12251966446638107;0.12098843604326248;0.1213478073477745;0.12092133611440659;0.1217789426445961;0.12049280852079391;0.12203999608755112,128,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 36}",0.002506193816661839,inf,0.9204424961363674,filtered,13,1,2,1,30,1,1,2,1.0,0.0,0.2381906807422638,0.0,1.0,0.0021042899649510033,0,1,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.22102490293516405,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.0021042899649510033,0.832122145474806,0|0.0031818533|0.00963799242|0.00963799242|0.0107612477|0.0107612477,,,,,,,,,,0.013101411983370781,0.0037822999292984605,0.0017314270371571183,0.0021910720970481634
43,2.2,-2.041308072596843,0.5102934837341309,0.06108810752630234,0.17434607446193695,0.33494284749031067,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03613000363111496,0.04029424116015434,0.044231511652469635,0.23628221452236176,0.23628221452236176,0.06149530388279528,0.06108810752630234,0.00040719635649294483,0.13797456097078573,0.008661630454553898,0.1379728598033869,0.008144215098307386,0.1298286447050795,0.13797285929885963,0,0,disabled,0.0,1,SERVO,direct_path,0,1.0552287659374997,1.6518980979453772,29,1,1,1,13,1.481064295280211,0.12250619381666183,0.003890292529818628;0.004076844174794892;0.0009663148596692608;0.0020034397975021486;0.0024344639665134695;0.005338345888269345;0.0033220907566458386;0.0062700432326995206;0.0032370493080716265;0.002209922876834048;0.005614491211154724;0.0026864372202879427;0.005138412591374661;0.004191459628571066;0.0023293738752595944;0.006657935733082371;0.004680427390668924;0.0029226302427697317;0.001670891195190671;0.005388921363869474;0.004338712538048344;0.003676977526676491;0.005547559181507695;0.005988424355860672;0.003268645734089763;0.008243860735372796;0.006242806938119975;0.002956813276811916;0.006827411266505284,0.12136591225862503;0.1220066025853157;0.12199259549379349;0.12081978470087051;0.1213955208659172;0.12286367267370224;0.12262988835573196;0.12559203803539276;0.12192917615175247;0.12037783116102219;0.1246412917971611;0.12200220674276352;0.12117699533700943;0.12250619381666183;0.12372177094221115;0.12289880961179733;0.12167029827833176;0.12225804477930069;0.12053390592336655;0.12547297775745392;0.12228534370660782;0.12205126136541367;0.12251966446638107;0.12098843604326248;0.1213478073477745;0.12092133611440659;0.1217789426445961;0.12049280852079391;0.12203999608755112,128,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 36}",0.002506193816661839,inf,0.9279326220756969,filtered,14,1,2,1,31,1,1,2,1.0,0.0,0.23628221452236176,0.0,1.0,0.00184586679119568,0,1,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.22097008177990846,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.00184586679119568,0.832131915570779,0|0.00297839013|0.0085744921|0.0085744921|0.00968318769|0.00968318769,,,,,,,,,,0.011368652922101319,0.003895959001965821,0.0016593470936641097,0.0018130580428987741
44,2.25,-2.044228836848537,0.5108599066734314,0.06072225794196129,0.17401950061321259,0.3355644643306732,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03522651642560959,0.03427153453230858,0.12660156190395355,0.23457543551921844,0.23457543551921844,0.061088106376101355,0.06072225794196129,0.0003658484341400661,0.1370817164138389,0.007811259238785253,0.1370800959905731,0.007317307519202943,0.12976278847137016,0.13708009340955254,0,0,disabled,0.0,1,SERVO,direct_path,0,1.0552287659374997,1.6518980979453772,29,1,1,1,13,1.481064295280211,0.12250619381666183,0.003890292529818628;0.004076844174794892;0.0009663148596692608;0.0020034397975021486;0.0024344639665134695;0.005338345888269345;0.0033220907566458386;0.0062700432326995206;0.0032370493080716265;0.002209922876834048;0.005614491211154724;0.0026864372202879427;0.005138412591374661;0.004191459628571066;0.0023293738752595944;0.006657935733082371;0.004680427390668924;0.0029226302427697317;0.001670891195190671;0.005388921363869474;0.004338712538048344;0.003676977526676491;0.005547559181507695;0.005988424355860672;0.003268645734089763;0.008243860735372796;0.006242806938119975;0.002956813276811916;0.006827411266505284,0.12136591225862503;0.1220066025853157;0.12199259549379349;0.12081978470087051;0.1213955208659172;0.12286367267370224;0.12262988835573196;0.12559203803539276;0.12192917615175247;0.12037783116102219;0.1246412917971611;0.12200220674276352;0.12117699533700943;0.12250619381666183;0.12372177094221115;0.12289880961179733;0.12167029827833176;0.12225804477930069;0.12053390592336655;0.12547297775745392;0.12228534370660782;0.12205126136541367;0.12251966446638107;0.12098843604326248;0.1213478073477745;0.12092133611440659;0.1217789426445961;0.12049280852079391;0.12203999608755112,128,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 36}",0.002506193816661839,inf,0.9351955763009655,filtered,15,1,2,1,32,1,1,2,1.0,0.0,0.23457543551921844,0.0,1.0,0.0016318499580222773,0,1,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.22080177452202898,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.0016318499580222773,0.8321266696192282,4.63982666e-20|0.00280148749|0.00757126377|0.00757126377|0.00865993785|0.00865993785,,,,,,,,,,0.010565600008703768,0.0031841460149735212,0.0013494060840457678,0.0019702259451150894
45,2.3000000000000003,-2.0466864547487504,0.5113228559494019,0.06039447709918022,0.17373241484165192,0.33610236644744873,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.034445177763700485,0.031684860587120056,0.05218333750963211,0.23303715884685516,0.23303715884685516,0.06072225717345834,0.06039447709918022,0.0003277800742781181,0.13627927832568176,0.007028030151007872,0.13627772993214918,0.00655611996044564,0.12972160997170354,0.1362777282074136,0,0,disabled,0.0,1,SERVO,direct_path,0,1.0552287659374997,1.6518980979453772,29,1,1,1,13,1.481064295280211,0.12250619381666183,0.003890292529818628;0.004076844174794892;0.0009663148596692608;0.0020034397975021486;0.0024344639665134695;0.005338345888269345;0.0033220907566458386;0.0062700432326995206;0.0032370493080716265;0.002209922876834048;0.005614491211154724;0.0026864372202879427;0.005138412591374661;0.004191459628571066;0.0023293738752595944;0.006657935733082371;0.004680427390668924;0.0029226302427697317;0.001670891195190671;0.005388921363869474;0.004338712538048344;0.003676977526676491;0.005547559181507695;0.005988424355860672;0.003268645734089763;0.008243860735372796;0.006242806938119975;0.002956813276811916;0.006827411266505284,0.12136591225862503;0.1220066025853157;0.12199259549379349;0.12081978470087051;0.1213955208659172;0.12286367267370224;0.12262988835573196;0.12559203803539276;0.12192917615175247;0.12037783116102219;0.1246412917971611;0.12200220674276352;0.12117699533700943;0.12250619381666183;0.12372177094221115;0.12289880961179733;0.12167029827833176;0.12225804477930069;0.12053390592336655;0.12547297775745392;0.12228534370660782;0.12205126136541367;0.12251966446638107;0.12098843604326248;0.1213478073477745;0.12092133611440659;0.1217789426445961;0.12049280852079391;0.12203999608755112,128,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 36}",0.002506193816661839,inf,0.9412825943743756,filtered,16,1,2,1,33,1,1,2,1.0,0.0,0.23303715884685516,0.0,1.0,0.0014346883877587452,0,1,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.2206794425404968,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.0014346883877587452,0.8321072426616429,2.06134249e-20|0.00264799985|0.00674270919|0.00674270919|0.00780954164|0.00780954164,,,,,,,,,,0.01160957501269877,0.0027701869839802384,0.0015785120194777846,0.0016790200024843216
46,2.35,-2.0489239482985373,0.5117561221122742,0.06009868159890175,0.17347867786884308,0.3365882337093353,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.033799175173044205,0.027530819177627563,0.08690284192562103,0.23165418207645416,0.23165418207645416,0.06039447800503121,0.06009868159890175,0.00029579640612946434,0.13556016223989947,0.0063616039929159296,0.13555867813903838,0.005914597479240449,0.12964408065979793,0.13555868017227005,0,0,disabled,0.0,1,SERVO,direct_path,0,1.0552287659374997,1.6518980979453772,29,1,1,1,13,1.481064295280211,0.12250619381666183,0.003890292529818628;0.004076844174794892;0.0009663148596692608;0.0020034397975021486;0.0024344639665134695;0.005338345888269345;0.0033220907566458386;0.0062700432326995206;0.0032370493080716265;0.002209922876834048;0.005614491211154724;0.0026864372202879427;0.005138412591374661;0.004191459628571066;0.0023293738752595944;0.006657935733082371;0.004680427390668924;0.0029226302427697317;0.001670891195190671;0.005388921363869474;0.004338712538048344;0.003676977526676491;0.005547559181507695;0.005988424355860672;0.003268645734089763;0.008243860735372796;0.006242806938119975;0.002956813276811916;0.006827411266505284,0.12136591225862503;0.1220066025853157;0.12199259549379349;0.12081978470087051;0.1213955208659172;0.12286367267370224;0.12262988835573196;0.12559203803539276;0.12192917615175247;0.12037783116102219;0.1246412917971611;0.12200220674276352;0.12117699533700943;0.12250619381666183;0.12372177094221115;0.12289880961179733;0.12167029827833176;0.12225804477930069;0.12053390592336655;0.12547297775745392;0.12228534370660782;0.12205126136541367;0.12251966446638107;0.12098843604326248;0.1213478073477745;0.12092133611440659;0.1217789426445961;0.12049280852079391;0.12203999608755112,128,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 36}",0.002506193816661839,inf,0.9469710480186575,filtered,17,1,2,1,34,1,1,2,1.0,0.0,0.23165418207645416,0.0,1.0,0.0012675677181167716,0,1,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.2204982975658571,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.0012675677181167716,0.8320743953001408,0|0.00251496434|0.00598635373|0.00598635373|0.00702632246|0.00702632246,,,,,,,,,,0.010310343001037836,0.003087241086177528,0.0015171150444075465,0.002012948039919138
47,2.4000000000000004,-2.050833665522309,0.5121192336082458,0.05983184650540352,0.17325524985790253,0.3370116651058197,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03324519470334053,0.025111710652709007,0.04904419183731079,0.23040322959423065,0.23040322959423065,0.0600986843623036,0.05983184650540352,0.00026683785690008455,0.1349110456691498,0.0057580117024170745,0.1349096191193339,0.005335108288201277,0.12957451083113264,0.13490962532262296,0,0,disabled,0.0,1,SERVO,direct_path,0,1.0552287659374997,1.6518980979453772,29,1,1,1,13,1.481064295280211,0.12250619381666183,0.003890292529818628;0.004076844174794892;0.0009663148596692608;0.0020034397975021486;0.0024344639665134695;0.005338345888269345;0.0033220907566458386;0.0062700432326995206;0.0032370493080716265;0.002209922876834048;0.005614491211154724;0.0026864372202879427;0.005138412591374661;0.004191459628571066;0.0023293738752595944;0.006657935733082371;0.004680427390668924;0.0029226302427697317;0.001670891195190671;0.005388921363869474;0.004338712538048344;0.003676977526676491;0.005547559181507695;0.005988424355860672;0.003268645734089763;0.008243860735372796;0.006242806938119975;0.002956813276811916;0.006827411266505284,0.12136591225862503;0.1220066025853157;0.12199259549379349;0.12081978470087051;0.1213955208659172;0.12286367267370224;0.12262988835573196;0.12559203803539276;0.12192917615175247;0.12037783116102219;0.1246412917971611;0.12200220674276352;0.12117699533700943;0.12250619381666183;0.12372177094221115;0.12289880961179733;0.12167029827833176;0.12225804477930069;0.12053390592336655;0.12547297775745392;0.12228534370660782;0.12205126136541367;0.12251966446638107;0.12098843604326248;0.1213478073477745;0.12092133611440659;0.1217789426445961;0.12049280852079391;0.12203999608755112,128,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 36}",0.002506193816661839,inf,0.9518425076094019,filtered,18,1,2,1,35,1,1,2,1.0,0.0,0.23040322959423065,0.0,1.0,0.0011163643185780198,0,1,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.22033408481850314,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.0011163643185780198,0.8320296449775695,0|0.00239718387|0.00534850136|0.00534850136|0.00635998395|0.00635998395,,,,,,,,,,0.009727110038511455,0.002933137002401054,0.0014193650567904115,0.0018199209589511156
48,2.45,-2.052551038517943,0.5124514698982239,0.05958980321884155,0.17305774986743927,0.3373918831348419,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03278084844350815,0.02208797074854374,0.06293825060129166,0.22927217185497284,0.22927217185497284,0.05983184580255631,0.05958980321884155,0.00024204258371475496,0.13432533848996658,0.00523739969038703,0.13432396345764072,0.004839881835973409,0.1294840816216673,0.1343239618797315,0,0,disabled,0.0,1,SERVO,direct_path,0,1.0552287659374997,1.6518980979453772,29,1,1,1,13,1.481064295280211,0.12250619381666183,0.003890292529818628;0.004076844174794892;0.0009663148596692608;0.0020034397975021486;0.0024344639665134695;0.005338345888269345;0.0033220907566458386;0.0062700432326995206;0.0032370493080716265;0.002209922876834048;0.005614491211154724;0.0026864372202879427;0.005138412591374661;0.004191459628571066;0.0023293738752595944;0.006657935733082371;0.004680427390668924;0.0029226302427697317;0.001670891195190671;0.005388921363869474;0.004338712538048344;0.003676977526676491;0.005547559181507695;0.005988424355860672;0.003268645734089763;0.008243860735372796;0.006242806938119975;0.002956813276811916;0.006827411266505284,0.12136591225862503;0.1220066025853157;0.12199259549379349;0.12081978470087051;0.1213955208659172;0.12286367267370224;0.12262988835573196;0.12559203803539276;0.12192917615175247;0.12037783116102219;0.1246412917971611;0.12200220674276352;0.12117699533700943;0.12250619381666183;0.12372177094221115;0.12289880961179733;0.12167029827833176;0.12225804477930069;0.12053390592336655;0.12547297775745392;0.12228534370660782;0.12205126136541367;0.12251966446638107;0.12098843604326248;0.1213478073477745;0.12092133611440659;0.1217789426445961;0.12049280852079391;0.12203999608755112,128,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 36}",0.002506193816661839,inf,0.9562977272781265,filtered,19,1,2,1,36,1,1,2,1.0,0.0,0.22927217185497284,0.0,1.0,0.0009864969117509975,0,1,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.22013727897273966,0,1,12,predictive_link_2,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.0009864969117509975,0.8319734534671792,0|0.0022943577|0.00477784359|0.00477784359|0.00575642405|0.00575642405,,,,,,,,,,0.011333193047903478,0.003159316023811698,0.0014001870295032859,0.0018193389987573028
49,2.5,-2.0744665008624525,0.47961634397506714,0.06756237149238586,0.18031026422977448,0.3174183666706085,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.2811373770236969,5.801333904266357,115.69915771484375,0.3499999940395355,0.888020396232605,0.05958979070602091,0.06756237149238586,-0.007972580786364952,0.21420302541308409,0.17782354365713882,-0.20896987287654212,-0.16374867266388893,-0.04522120021265319,0.03847991191917402,1,0,disabled,0.0,1,TRACK,direct_path,0,0.8094639119226485,2.461362009868026,30,1,1,1,1,0.4321830938302025,0.12332727760076523,0.00388254317739695;0.007040864897345793;0.002562368203208954;0.007240122400813726;0.007194335077125322;0.008036766854106838;0.0048538063344962775;0.010294356567052642;0.005619755591873508;0.0065687085282330705;0.0039136666154651585;0.006291249910595147;0.006201172981486858;0.00454440502249552;0.004569266322891701;0.004570631618308744;0.003996992429719851;0.0033411069082739087;0.0014459937889980444;0.005224299953747517;0.0037170965880849475;0.003928851960674728;0.004272223960680141;0.004127929746365102;0.003961915653058384;0.0022597598229699306;0.002522140772161619;0.0038942002816111172;0.0026969257709587298;0.005906971079204509,0.12138154357671738;0.12332727760076523;0.12070538848638535;0.12009371072053909;0.1205439642071724;0.12013671547174454;0.1203886941075325;0.1209147647023201;0.12612947821617126;0.12497272342443466;0.122990183532238;0.12542517483234406;0.1228136494755745;0.12051386386156082;0.12317762523889542;0.12589770555496216;0.12511079013347626;0.12139346450567245;0.12071038037538528;0.12305324524641037;0.1205516830086708;0.12412255257368088;0.12162493914365768;0.12245988100767136;0.12418285757303238;0.1204657182097435;0.12060854583978653;0.1250213384628296;0.12313420325517654;0.12200868874788284,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 35}",0.0033272776007652327,inf,0.9601569924150607,filtered,0,2,3,2,37,0,1,2,1.0,0.0,0.888020396232605,0.0,1.0,0.0008702843053055992,1,1,0,0,0.1967397704749444,0.3499999940395355,filtered,osqp optimal,0.09122070793805903,0,0,12,,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.0008702843053055992,0.8319066878383969,0|0.00220225945|0.00429172477|0.00429172477|0.00523584771|0.00523584771,,,,,,,,,,0.8217487339861691,0.002865007962100208,0.001277382019907236,0.0018063460011035204
50,2.5500000000000003,-1.9756084112009458,0.4933592677116394,0.06694395840167999,0.1798318773508072,0.32134753465652466,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.07052100449800491,6.58770751953125,247.26353454589844,0.2550102770328522,0.2550102770328522,0.06756236803563809,0.06694395840167999,0.0006184096339580947,0.1513591339459266,0.035609811183182134,0.151357541672965,0.02094479230737025,0.13041274936559474,0.15135753392893778,0,0,disabled,0.0,1,SERVO,direct_path,0,0.8094639119226485,2.461362009868026,30,1,1,1,1,0.4321830938302025,0.12332727760076523,0.00388254317739695;0.007040864897345793;0.002562368203208954;0.007240122400813726;0.007194335077125322;0.008036766854106838;0.0048538063344962775;0.010294356567052642;0.005619755591873508;0.0065687085282330705;0.0039136666154651585;0.006291249910595147;0.006201172981486858;0.00454440502249552;0.004569266322891701;0.004570631618308744;0.003996992429719851;0.0033411069082739087;0.0014459937889980444;0.005224299953747517;0.0037170965880849475;0.003928851960674728;0.004272223960680141;0.004127929746365102;0.003961915653058384;0.0022597598229699306;0.002522140772161619;0.0038942002816111172;0.0026969257709587298;0.005906971079204509,0.12138154357671738;0.12332727760076523;0.12070538848638535;0.12009371072053909;0.1205439642071724;0.12013671547174454;0.1203886941075325;0.1209147647023201;0.12612947821617126;0.12497272342443466;0.122990183532238;0.12542517483234406;0.1228136494755745;0.12051386386156082;0.12317762523889542;0.12589770555496216;0.12511079013347626;0.12139346450567245;0.12071038037538528;0.12305324524641037;0.1205516830086708;0.12412255257368088;0.12162493914365768;0.12245988100767136;0.12418285757303238;0.1204657182097435;0.12060854583978653;0.1250213384628296;0.12313420325517654;0.12200868874788284,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 35}",0.0033272776007652327,inf,0.26063059854725273,filtered,1,2,3,2,38,1,1,2,1.0,0.0,0.2550102770328522,0.0,1.0,0.00879103401997322,0,1,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.2307643389371533,0,0,12,,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.00879103401997322,0.8303845963254851,0|0.0797829189|0.188277116|0.188277116|0.177394951|0.177394951,,,,,,,,,,0.009345300029963255,0.0030856369994580746,0.0013683399884030223,0.001609324011951685
51,2.6,-2.0596404812159967,0.5187888741493225,0.0655980035662651,0.17862893640995026,0.3398222327232361,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.05363166332244873,1.0294440984725952,136.5166778564453,0.2527875304222107,0.2527875304222107,0.06694396059659907,0.0655980035662651,0.0013459570303339663,0.15000348340061487,0.027251853482462257,0.15000211972728725,0.026932762620770594,0.12306935710651665,0.1500021246454684,0,0,disabled,0.0,1,SERVO,direct_path,0,0.8094639119226485,2.461362009868026,30,1,1,1,1,0.4321830938302025,0.12332727760076523,0.00388254317739695;0.007040864897345793;0.002562368203208954;0.007240122400813726;0.007194335077125322;0.008036766854106838;0.0048538063344962775;0.010294356567052642;0.005619755591873508;0.0065687085282330705;0.0039136666154651585;0.006291249910595147;0.006201172981486858;0.00454440502249552;0.004569266322891701;0.004570631618308744;0.003996992429719851;0.0033411069082739087;0.0014459937889980444;0.005224299953747517;0.0037170965880849475;0.003928851960674728;0.004272223960680141;0.004127929746365102;0.003961915653058384;0.0022597598229699306;0.002522140772161619;0.0038942002816111172;0.0026969257709587298;0.005906971079204509,0.12138154357671738;0.12332727760076523;0.12070538848638535;0.12009371072053909;0.1205439642071724;0.12013671547174454;0.1203886941075325;0.1209147647023201;0.12612947821617126;0.12497272342443466;0.122990183532238;0.12542517483234406;0.1228136494755745;0.12051386386156082;0.12317762523889542;0.12589770555496216;0.12511079013347626;0.12139346450567245;0.12071038037538528;0.12305324524641037;0.1205516830086708;0.12412255257368088;0.12162493914365768;0.12245988100767136;0.12418285757303238;0.1204657182097435;0.12060854583978653;0.1250213384628296;0.12313420325517654;0.12200868874788284,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 35}",0.0033272776007652327,inf,0.9049217216740825,filtered,2,2,3,2,39,1,1,2,1.0,0.0,0.2527875304222107,0.0,1.0,0.005977911889468501,0,1,0,0,0.1967397704749444,0.0,filtered,osqp optimal,0.2090556125579768,0,0,12,,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.005977911889468501,0.8310689373751586,6.23166968e-19|0.0107916446|0.0366706117|0.0366706117|0.035623757|0.035623757,,,,,,,,,,0.010121588944457471,0.003189300070516765,0.0012978030135855079,0.0018405780429020524
