step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,-1.5540656479450747,0.3960186839103699,0.18979957699775696,0.25189653038978577,0.26393333077430725,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8816462755203247,0.6395557522773743,0.4631325900554657,0.8816455006599426,0.8816455006599426,0.19547168153644348,0.18979957699775696,0.005672104538686523,0.1182786653817629,0.11827870648507352,0.11368208143847901,0.11368211868952277,-3.725104376350874e-08,0.11368208570294297,0,0,disabled,0.0,1,TRACK,direct_path,0,0.3734900379786268,0.3734900379786268,1,1,1,1,0,1.763404986879902,0.14668971300125122,0.053762210927332514,0.14668971300125122,64,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 65, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,65,65,nan,nan,1.7318464177599804e-06,filtered,0,0,1,0,0,0,1,2,1.0,0.16165949463773474,0.8816455006599426,0.0,1.0,0.06586551914203756,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,1.1448830581251298e-06,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,1.0,0,osqp,0.0,valid,0.06586551914203756,0.9288722744537921,0|0.0676887382|0.092983049|0.09204462|0.122583168|0.122583168,0.401652464|0.303968526|0.13388028|0.136919588|0.0658655191|0.0688655158,0.578096078|0.48041214|0.310323893|0.313363201|0.242309133|0.24530913,0.521652464|0.423968526|0.25388028|0.256919588|0.185865519|0.188865516,0|0.15|0.15|0.15|0.15|0.15,0|-0.0494483166|-0.052199933|-0.0582391492|-0.0900650872|-0.0900650872,0|0|0|0|0|0,1.60660986|1.16642579|0.483321186|0.489439201|0.173396989|0.185396976,optimal,0.2589980741194599,0.1136821186895228,0.1453159554299371,0.432759643|0.53099674|0.320739418,0|-0|0,0.009681342984549701,0.0030236640013754368,0.001564005040563643,0.0015535219572484493
11,0.6000000000000001,-1.5837531744140438,0.40345892310142517,0.18435010313987732,0.24749714136123657,0.2678554058074951,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8507875800132751,0.6171741485595703,0.447632372379303,0.8507871031761169,0.8507871031761169,0.18979957350249155,0.18435010313987732,0.005449470362614228,0.11393159879205617,0.11393163488093147,0.1092282628185225,0.10922829659254854,-3.377402603421675e-08,0.10922826080702293,0,0,disabled,0.0,1,TRACK,direct_path,0,0.3734900379786268,0.3734900379786268,1,1,1,1,0,1.763404986879902,0.14668971300125122,0.053762210927332514,0.14668971300125122,64,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 65, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,65,65,nan,nan,1.298575285948995e-06,filtered,0,0,1,0,0,0,1,2,1.0,0.13646559839129527,0.8507871031761169,0.0,1.0,0.06183449574260724,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,7.725193801172453e-07,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,1.0,0,osqp,0.0,valid,0.06183449574260724,0.929956232018454,0|0.0661452315|0.0898693777|0.0889780535|0.118079648|0.118079648,0.401598266|0.301513473|0.13131919|0.134019379|0.0618344957|0.0648344957,0.578096078|0.478011284|0.307817002|0.31051719|0.238332307|0.241332307,0.521598266|0.421513473|0.25131919|0.254019379|0.181834496|0.184834496,0|0.15|0.15|0.15|0.15|0.15,0|-0.0486952106|-0.0509277077|-0.0571130843|-0.0860905103|-0.0860905103,0|0|0|0|0|0,1.60639306|1.15735868|0.474349053|0.47896443|0.161247473|0.173247473,optimal,0.25757180986680384,0.10922829659254851,0.14834351327425532,0.432759643|0.53099674|0.320739418,0|-0|0,0.009111505001783371,0.0028738980181515217,0.001365375006571412,0.0016680810367688537
12,0.65,-1.612976276028313,0.41074901819229126,0.1791156530380249,0.2432924509048462,0.2717136740684509,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8210089206695557,0.595573365688324,0.43201586604118347,0.8210086822509766,0.8210086822509766,0.18435010180809464,0.1791156530380249,0.005234448770069733,0.1097315198782294,0.10973153864549734,0.10493250209688389,0.10493251936020989,-1.726332600482383e-08,0.10493250133883013,0,0,disabled,0.0,1,TRACK,direct_path,0,0.3734900379786268,0.3734900379786268,1,1,1,1,0,1.763404986879902,0.14668971300125122,0.053762210927332514,0.14668971300125122,64,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 65, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,65,65,nan,nan,9.080055130517535e-07,filtered,0,0,1,0,0,0,1,2,1.0,0.11240044484188819,0.8210086822509766,0.0,1.0,0.05798407117470211,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,4.4745316891206126e-07,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999999403953552,0,osqp,0.0,valid,0.05798407117470211,0.9309635087266855,0|0.0646058466|0.086856953|0.0860141577|0.113727995|0.113727995,0.401547902|0.299107957|0.128831414|0.131192721|0.0579840712|0.0609840487,0.578096078|0.475656133|0.305379589|0.307740896|0.234532247|0.237532224,0.521547902|0.419107957|0.248831414|0.251192721|0.177984071|0.180984049,0|0.15|0.15|0.15|0.15|0.15,0|-0.0479084979|-0.0496600526|-0.055956114|-0.0822838516|-0.0822838516,0|0|0|0|0|0,1.60619161|1.14852333|0.465665603|0.46881477|0.149652433|0.161652343,optimal,0.2562228634907263,0.1049325193602099,0.1512903441305164,0.432759643|0.53099674|0.320739418,0|-0|0,0.009948433027602732,0.003790414077229798,0.0013092440785840154,0.0016938350163400173
13,0.7000000000000001,-1.6417809694181642,0.4179076850414276,0.17408809065818787,0.2392740249633789,0.27551862597465515,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7922750115394592,0.5746779441833496,0.4179553687572479,0.7922749519348145,0.7922749519348145,0.17911564932953708,0.17408809065818787,0.005027558671349214,0.1056759755623073,0.10567597936997493,0.10079193368249072,0.10079193755299214,-3.8705014193674e-09,0.100791931595651,0,0,disabled,0.0,1,TRACK,direct_path,0,0.3734900379786268,0.3734900379786268,1,1,1,1,0,1.763404986879902,0.14668971300125122,0.053762210927332514,0.14668971300125122,64,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 65, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,65,65,nan,nan,5.450041864176998e-07,filtered,0,0,1,0,0,0,1,2,1.0,0.08942475281901056,0.7922749519348145,0.0,1.0,0.05430796045104169,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,1.3399322572772597e-07,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,1.0,0,osqp,0.0,valid,0.05430796045104169,0.9319006778719094,1.35707881e-20|0.0630508831|0.083928772|0.0831443375|0.109515268|0.109515268,0.401501044|0.296754876|0.126413791|0.1284388|0.0543079605|0.0573079605,0.578096078|0.47334991|0.303008825|0.305033834|0.230902994|0.233902994,0.521501044|0.416754876|0.246413791|0.2484388|0.17430796|0.17730796,0|0.15|0.15|0.15|0.15|0.15,-8.45459502e-21|-0.0470929692|-0.0483999416|-0.0547744942|-0.078642007|-0.078642007,0|0|0|0|0|0,1.60600418|1.13992653|0.457255223|0.458980705|0.138589835|0.150589835,optimal,0.25448335058315574,0.10079193755299215,0.1536914130301636,0.432759643|0.53099674|0.320739418,0|-0|0,0.011710727936588228,0.003732427954673767,0.001805345993489027,0.0021099610021337867
14,0.75,-1.6701050422927766,0.42492157220840454,0.16925977170467377,0.23543348908424377,0.27926257252693176,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7645468711853027,0.5545628070831299,0.4023040235042572,0.7645468711853027,0.7645468711853027,0.1740880886627038,0.16925977170467377,0.004828316958030043,0.10176197453558793,0.10176197453558793,0.09680282411713094,0.09680282411713094,0.0,0.09680282300752896,0,0,disabled,0.0,1,TRACK,direct_path,0,0.3734900379786268,0.3734900379786268,1,1,1,1,0,1.763404986879902,0.14668971300125122,0.053762210927332514,0.14668971300125122,64,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 65, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,65,65,nan,nan,1.6912465224414976e-07,filtered,0,0,1,0,0,0,1,2,1.0,0.06746611158733652,0.7645468711853027,0.0,1.0,0.050794577853973844,0,0,0,0,0.1472218018947355,0.0,passthrough,osqp optimal,1.8971243105850766e-09,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,1.0000001192092896,0,osqp,0.0,valid,0.050794577853973844,0.9327714655261934,6.7083653e-18|0.0615276768|0.0811098491|0.0803736575|0.105460508|0.105460508,0.401457505|0.294450449|0.124068253|0.125757993|0.0507945779|0.0537945644,0.578096078|0.471089022|0.300706826|0.302396566|0.227433151|0.230433138,0.521457505|0.414450449|0.244068253|0.245757993|0.170794578|0.173794564,0|0.15|0.15|0.15|0.15|0.15,-4.34370666e-18|-0.0462522187|-0.047148952|-0.053573857|-0.0751598957|-0.0751598957,0|0|0|0|0|0,1.60583002|1.13154958|0.449124059|0.449458113|0.128018416|0.140018362,optimal,0.24963651014644975,0.09680282411713095,0.1528336860293188,0.432759643|0.53099674|0.320739418,0|-0|0,0.008415911928750575,0.0026613259688019753,0.0013076500035822392,0.0016100320499390364
15,0.8,-1.6978797635006908,0.4317764639854431,0.16462330520153046,0.23176312446594238,0.28293168544769287,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7377890348434448,0.5351577997207642,0.38810017704963684,0.7377890348434448,0.7377890348434448,0.16925977174913523,0.16462330520153046,0.004636466547604773,0.09798582095034154,0.09798582095034154,0.09296101645724464,0.09296101645724464,0.0,0.09296101648166379,0,0,disabled,0.0,1,TRACK,direct_path,0,0.3734900379786268,0.3734900379786268,1,1,1,1,0,1.763404986879902,0.14668971300125122,0.053762210927332514,0.14668971300125122,64,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 65, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,65,65,nan,nan,2.4813708381853697e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.046487705488451644,0.7377890348434448,0.0,1.0,0.047438032878152264,0,0,0,0,0.1472218018947355,0.0,passthrough,osqp optimal,1.8349416874564843e-09,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,1.0,0,osqp,0.0,valid,0.047438032878152264,0.9335807805211922,6.47045532e-18|0.0600157891|0.078383001|0.0776939912|0.101548398|0.101548398,0.401417038|0.292196768|0.121791821|0.12314908|0.0474380329|0.0504380329,0.578096078|0.468875807|0.29847086|0.299828119|0.224117072|0.227117072,0.521417038|0.412196768|0.241791821|0.24314908|0.167438033|0.170438033,0|0.15|0.15|0.15|0.15|0.15,-4.08217707e-18|-0.0453902753|-0.0459097841|-0.0523596701|-0.0718324593|-0.0718324593,0|0|0|0|0|0,1.60566815|1.1233968|0.441257501|0.44023665|0.117919672|0.129919672,optimal,0.2437028061745208,0.09296101645724462,0.1507417897172762,0.432759643|0.53099674|0.320739418,0|-0|0,0.010889090015552938,0.002999132964760065,0.0017697570146992803,0.0016826550709083676
16,0.8500000000000001,-1.7250751246205294,0.43846794962882996,0.16017146408557892,0.22825533151626587,0.2865217328071594,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7119672894477844,0.5164337158203125,0.3744812607765198,0.7119672894477844,0.7119672894477844,0.16462329674919682,0.16017146408557892,0.0044518326636178995,0.0943443497351664,0.0943443497351664,0.089262690212059,0.089262690212059,0.0,0.08926268562900172,0,0,disabled,0.0,1,TRACK,direct_path,0,0.3734900379786268,0.3734900379786268,1,1,1,1,0,1.763404986879902,0.14668971300125122,0.053762210927332514,0.14668971300125122,64,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 65, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,65,65,nan,nan,2.4870818090239708e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.02644431828940541,0.7119672894477844,0.0,1.0,0.04423109092630487,0,0,0,0,0.1472218018947355,0.0,passthrough,osqp optimal,1.7743580639004797e-09,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,1.0,0,osqp,0.0,valid,0.04423109092630487,0.934332947676601,9.75629547e-20|0.0585170637|0.0757452537|0.075101989|0.0977756219|0.0977756219,0.40137943|0.28999398|0.119582985|0.120611267|0.0442310909|0.0472310909,0.578096078|0.466710628|0.296299633|0.297327915|0.220947738|0.223947738,0.52137943|0.40999398|0.239582985|0.240611267|0.164231091|0.167231091,0|0.15|0.15|0.15|0.15|0.15,6.42114921e-20|-0.0445107624|-0.0446843852|-0.0511367082|-0.0686547497|-0.0686547497,0|0|0|0|0|0,1.60551772|1.11546516|0.433647556|0.431308361|0.108269614|0.120269614,optimal,0.23740309950979815,0.08926269021205901,0.14814040929773914,0.432759643|0.53099674|0.320739418,0|-0|0,0.009373101056553423,0.003562422003597021,0.001283835037611425,0.0017048739828169346
17,0.9,-1.7516728781460644,0.44499367475509644,0.155897319316864,0.22490274906158447,0.29003000259399414,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.687049150466919,0.49836355447769165,0.36140334606170654,0.687049150466919,0.687049150466919,0.16017146704232038,0.155897319316864,0.0042741477254563676,0.09083401161725306,0.09083401161725306,0.08570368664706382,0.08570368664706382,0.0,0.08570368822914116,0,0,disabled,0.0,1,TRACK,direct_path,0,0.3734900379786268,0.3734900379786268,1,1,1,1,0,1.763404986879902,0.14668971300125122,0.053762210927332514,0.14668971300125122,64,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 65, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,65,65,nan,nan,2.4921904281258568e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.007292556602254497,0.687049150466919,0.0,1.0,0.04116680905636072,0,0,0,0,0.1472218018947355,0.0,passthrough,osqp optimal,1.7153867675190243e-09,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,1.0,0,osqp,0.0,valid,0.04116680905636072,0.9350314414588358,1.20569382e-17|0.0570332481|0.0731937595|0.0725945579|0.0941385476|0.0941385476,0.401344506|0.287842131|0.11744034|0.118143661|0.0411668091|0.0441668037,0.578096078|0.464593703|0.294191912|0.294895233|0.217918381|0.220918376,0.521344506|0.407842131|0.23744034|0.238143661|0.161166809|0.164166804,0|0.15|0.15|0.15|0.15|0.15,-7.9371346e-18|-0.0436170062|-0.0434743471|-0.0499093153|-0.0656214455|-0.0656214455,0|0|0|0|0|0,1.60537802|1.10775152|0.426287012|0.422665328|0.0990457907|0.111045769,optimal,0.23053447573621833,0.08570368664706382,0.1448307890891545,0.432759643|0.53099674|0.320739418,0|-0|0,0.011806078953668475,0.004869587952271104,0.0012328019365668297,0.0027251049177721143
18,0.9500000000000001,-1.9994198041692248,0.5142710208892822,0.15004201233386993,0.22033384442329407,0.3420579135417938,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9471469521522522,5.201956748962402,114.00640106201172,0.9471469521522522,0.9471469521522522,0.15589731767558004,0.15004201233386993,0.00585530534171011,0.12493025765790255,0.12493025765790255,0.11754263422158343,0.11754263422158343,0.0,0.11754263298409684,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.3734900379786268,0.3734900379786268,1,1,1,1,0,1.763404986879902,0.14668971300125122,0.053762210927332514,0.14668971300125122,64,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 65, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,65,65,nan,nan,2.496745343987758e-09,passthrough,0,0,1,0,1,1,1,2,1.0,0.0,0.9471469521522522,0.0,1.0,0.03823844125155362,0,0,0,0,0.1472218018947355,0.0,passthrough,osqp optimal,6.774350873141883e-12,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,1.0,0,osqp,0.0,valid,0.03823844125155362,0.9356806330720959,0|0.0555659095|0.0707257593|0.0701686306|0.0906334125|0.0906334125,0.401312046|0.28574116|0.115362272|0.115745199|0.0382384413|0.0412384413,0.578096078|0.462525192|0.292146304|0.292529231|0.215022473|0.218022473,0.521312046|0.40574116|0.235362272|0.235745199|0.158238441|0.161238441,0|0.15|0.15|0.15|0.15|0.15,0|-0.0610173464|-0.0604016861|-0.0695445527|-0.0896101549|-0.0896101549,0|0|0|0|0|0,1.60524818|1.08194729|0.401047403|0.393436244|0.0633436101|0.0753436101,optimal,0.2194876122768795,0.11754263422158341,0.10194497805529608,0.432759643|0.53099674|0.320739418,0|-0|0,0.010695583070628345,0.0026629669591784477,0.0012518289731815457,0.0016460530459880829
19,1.0,-2.0295101546614482,0.5217540264129639,0.1445215344429016,0.21605250239372253,0.34595468640327454,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8997911214828491,0.947117805480957,122.98149108886719,0.8997899889945984,0.8997899889945984,0.15004201338619613,0.1445215344429016,0.005520478943294521,0.11828236722917776,0.11828242987863116,0.1108278476547169,0.11082789769392201,-5.003920511281734e-08,0.11082784843201285,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.3734900379786268,0.3734900379786268,1,1,1,1,0,1.763404986879902,0.14668971300125122,0.053762210927332514,0.14668971300125122,64,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 65, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,65,65,nan,nan,7.152375729814858e-12,passthrough,0,0,1,0,2,2,1,2,1.0,0.0,0.8997899889945984,0.0,1.0,0.030151658617369403,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,1.3985818852732696e-06,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,1.0,0,osqp,0.0,valid,0.030151658617369403,0.936533780341815,1.25250758e-19|0.0776159991|0.0976823399|0.0969554798|0.124527495|0.124527495,0.401269389|0.279906445|0.109649915|0.109096034|0.0301516586|0.0331516586,0.578096078|0.456733134|0.286476604|0.285922723|0.206978348|0.209978348,0.521269389|0.399906445|0.229649915|0.229096034|0.150151659|0.153151659,0|0.15|0.15|0.15|0.15|0.15,-7.97393955e-20|-0.0589733979|-0.0573598461|-0.0663543719|-0.0829181409|-0.0829181409,0|0|0|0|0|0,1.60507755|1.06065238|0.381239813|0.370029765|0.0376884936|0.0496884936,optimal,0.20119005132504247,0.11082789769392201,0.09036215363112046,0.432759643|0.53099674|0.320739418,0|-0|0,0.009556550066918135,0.0028555310564115644,0.0013689040206372738,0.002188648097217083
20,1.05,-2.060735869942073,0.5288771390914917,0.13931751251220703,0.21203947067260742,0.3496639132499695,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8547995090484619,0.8998319506645203,0.9457272887229919,0.8547989726066589,0.8547989726066589,0.14452153696895095,0.13931751251220703,0.005204024456743922,0.11198459379919291,0.11198463481494196,0.1044821350326445,0.1044821671258203,-3.2093175797442974e-08,0.10448213685885697,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.3734900379786268,0.3734900379786268,1,1,1,1,0,1.763404986879902,0.14668971300125122,0.053762210927332514,0.14668971300125122,64,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 65, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,65,65,nan,nan,1.5543425714660465e-06,filtered,0,0,1,0,3,3,1,2,1.0,0.0,0.8547989726066589,0.0,1.0,0.02666763451595411,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,8.263674651093742e-07,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999999403953552,0,osqp,0.0,valid,0.02666763451595411,0.9373027335307661,2.37977872e-19|0.0746555719|0.09296298|0.0923121972|0.117898261|0.117898261,0.401230941|0.277167123|0.107008645|0.106025176|0.0266676345|0.0296676345,0.578096078|0.45403226|0.283873782|0.282890313|0.203532771|0.206532771,0.521230941|0.397167123|0.227008645|0.226025176|0.146667635|0.149667635,0|0.15|0.15|0.15|0.15|0.15,-1.50463553e-19|-0.0570943944|-0.0550716241|-0.0639312638|-0.0777514468|-0.0777514468,0|0|0|0|0|0,1.60492376|1.0515741|0.372962957|0.36016944|0.0289190913|0.0409190913,optimal,0.18832464520975872,0.10448216712582029,0.08384247808393844,0.432759643|0.53099674|0.320739418,0|-0|0,0.00865712494123727,0.002827682998031378,0.0011987329926341772,0.0016398580046370625
21,1.1,-2.090426839167212,0.535628616809845,0.13441228866577148,0.20827707648277283,0.3531671464443207,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8120577335357666,0.854836106300354,0.8999165892601013,0.8120574951171875,0.8120574951171875,0.13931750253090752,0.13441228866577148,0.004905213865136038,0.10602161264799417,0.1060216293532601,0.09848815718510431,0.09848816912202729,-1.1936922977850983e-08,0.09848815012899359,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.3734900379786268,0.3734900379786268,1,1,1,1,0,1.763404986879902,0.14668971300125122,0.053762210927332514,0.14668971300125122,64,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 65, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,65,65,nan,nan,9.667389545280048e-07,filtered,0,0,1,0,4,4,1,2,1.0,0.0,0.8120574951171875,0.0,1.0,0.023400274673832377,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,3.6030798320303996e-07,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,1.0,0,osqp,0.0,valid,0.023400274673832377,0.9379942706319068,0|0.0717601512|0.088465909|0.0878845118|0.111620611|0.111620611,0.401196364|0.274530859|0.104486328|0.103086251|0.0234002747|0.0264002747,0.578096078|0.451430572|0.281386041|0.279985964|0.200299988|0.203299988,0.521196364|0.394530859|0.224486328|0.223086251|0.143400275|0.146400275,0|0.15|0.15|0.15|0.15|0.15,0|-0.055210777|-0.0528387145|-0.0615308291|-0.0729294322|-0.0729294322,0|0|0|0|0|0,1.60478546|1.04291266|0.365106596|0.350814173|0.0206716665|0.0326716665,optimal,0.17624946361934132,0.09848816912202729,0.07776129449731403,0.432759643|0.53099674|0.320739418,0|-0|0,0.008820206974633038,0.0024560450110584497,0.0019845139468088746,0.0015205080853775144
