step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
187,9.4,-0.4356990071618802,0.3437940180301666,0.09104914218187332,0.19151921570301056,0.2904435694217682,0.35,3,0,0,0,0,,,nan,0,0.6511420607566833,4.260125637054443,56.675621032714844,0.6511420011520386,1.0,nan,0,0,0,0,0.2778313040334618,0.0,filtered,1.8147841026042198e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.01928558247570708,0.443525824|0.30141229|0.0389921776|0.0192855825|0.0212855825|0.0758599507,0.593525824|0.45141229|0.188992178|0.169285582|0.171285582|0.225859951,0.563525824|0.42141229|0.158992178|0.139285582|0.141285582|0.195859951,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0907151266|0.187648248|0.157386781|0.157386781|0,-0.107210256|-0.124136176|-0.151705573|-0.140294436|-0.140294436|0,1.66689304|1.17222811|0.191911385|0.0942346745|0.102234675|0.303439803,0.366595328|-0.593735874|0.376880199,0.0124797234|0.151803002|0.0100211231,0.004601786844432354,0.0014429260045289993,0.0014139991253614426,0.0017138179391622543
188,9.450000000000001,-0.4428553065382318,0.3374928832054138,0.09583166241645813,0.19387631118297577,0.28508472442626953,0.35,3,0,0,0,0,,,nan,0,0.6722938418388367,3.0160305500030518,52.41935348510742,0.6722938418388367,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,1.2796829479872617e-09,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.020277875821930275,0.438185359|0.299753601|0.0408529262|0.0202778758|0.0222778758|0.0730554621,0.588185359|0.449753601|0.190852926|0.170277876|0.172277876|0.223055462,0.558185359|0.419753601|0.160852926|0.140277876|0.142277876|0.193055462,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0925570802|0.201502634|0.186422095|0.186422095|0,-0.106402157|-0.123551492|-0.151687395|-0.140755231|-0.140755231|0,1.64633928|1.16801999|0.213226943|0.126778367|0.134778367|0.292221848,0.367219388|-0.58614558|0.377381235,0.0124797234|0.151803002|0.0100211231,0.0030586058273911476,0.0009873881936073303,0.0008296696469187737,0.001213153824210167
189,9.5,-0.43369368536426917,0.33355167508125305,0.10025596618652344,0.19536106288433075,0.2817628085613251,0.35,3,0,0,0,0,,,nan,0,0.6733068823814392,2.0050559043884277,58.75883483886719,0.6733067631721497,1.0,nan,0,0,0,0,0.2778313040334618,0.0,filtered,2.4697009375708013e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.02259946867281451,0.432885743|0.298215951|0.0433401616|0.0225994687|0.0245994687|0.0720918336,0.582885743|0.448215951|0.193340162|0.172599469|0.174599469|0.222091834,0.552885743|0.418215951|0.163340162|0.142599469|0.144599469|0.192091834,0.15|0.15|0.15|0.15|0.15|0.15,0|0.078414821|0.177055848|0.170460795|0.170460795|0,-0.105576275|-0.122943309|-0.151660499|-0.141016233|-0.141016233|0,1.6259667|1.14833531|0.198755995|0.119842438|0.127842438|0.288367335,0.367843449|-0.578555286|0.377882272,0.0124797234|0.151803002|0.0100211231,0.003127370961010456,0.0009989729151129723,0.0008955392986536026,0.0012131435796618462
190,9.55,-0.4105180382879837,0.3426266312599182,0.10281550884246826,0.1942623108625412,0.2904500663280487,0.35,3,0,0,0,0,,,nan,0,0.6312617659568787,2.603039503097534,33.52450180053711,0.6312615871429443,1.0,nan,0,0,0,0,0.2778313040334618,0.0,filtered,2.796037362842944e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.024074737820772102,0.427627875|0.296002195|0.0445932829|0.0240747378|0.0260747378|0.0707143575,0.577627875|0.446002195|0.194593283|0.174074738|0.176074738|0.220714357,0.547627875|0.416002195|0.164593283|0.144074738|0.146074738|0.190714357,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0471128445|0.120165236|0.119774944|0.119774944|0,-0.104732228|-0.122302417|-0.151635692|-0.141088305|-0.141088305|0,1.60577927|1.10881921|0.146902676|0.0749855903|0.0829855903|0.28285743,0.36846751|-0.570964992|0.378383309,0.0124797234|0.151803002|0.0100211231,0.003399309702217579,0.0008448204025626183,0.000824551098048687,0.0017119105905294418
191,9.600000000000001,-0.4499797659092596,0.40488216280937195,0.10408537089824677,0.19192494451999664,0.3518716096878052,0.35,3,0,0,0,0,,,nan,0,0.5359042286872864,2.3928167819976807,58.91498947143555,0.5359042286872864,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,1.1989353722906201e-09,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.023009097516662386,0.422412672|0.292257392|0.043010132|0.0230090975|0.0250090975|0.0674129811,0.572412672|0.442257392|0.193010132|0.173009098|0.175009098|0.217412981,0.542412672|0.412257392|0.163010132|0.143009098|0.145009098|0.187412981,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0231769773|0.0876090158|0.0953818821|0.0953818821|0,-0.10386963|-0.121633494|-0.151598048|-0.140848343|-0.140848343|0,1.58578106|1.07057305|0.108051495|0.046569929|0.054569929|0.269651924,0.36909157|-0.563374698|0.378884345,0.0124797234|0.151803002|0.0100211231,0.004894637502729893,0.0014524729922413826,0.0013642655685544014,0.0020459946244955063
192,9.65,-0.3822608555300356,0.3351435661315918,0.10527671873569489,0.19448603689670563,0.2837155759334564,0.35,3,0,0,0,0,,,nan,0,0.47801586985588074,5.9217000007629395,102.5648422241211,0.47801586985588074,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,7.468953051220502e-10,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.020742136195750244,0.417241072|0.287350335|0.0398099385|0.0207421362|0.0227421362|0.0634324926,0.567241072|0.437350335|0.189809938|0.170742136|0.172742136|0.213432493,0.537241072|0.407350335|0.159809938|0.140742136|0.142742136|0.183432493,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0261601545|0.139694756|0.193302945|0.193302945|0,-0.102988094|-0.12096151|-0.151539555|-0.14033745|-0.14033745|0,1.56597619|1.00227967|0.147394954|0.13593404|0.14393404|0.25372997,0.369715631|-0.555784404|0.379385382,0.0124797234|0.151803002|0.0100211231,0.0045234402641654015,0.0014083804562687874,0.0012953700497746468,0.0017896667122840881
193,9.700000000000001,-0.3902691709874837,0.3347581624984741,0.10704543441534042,0.1945008486509323,0.2836824059486389,0.35,3,0,0,0,0,,,nan,0,0.4429386854171753,2.75077486038208,167.2593231201172,0.4429386854171753,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,8.756205904276647e-10,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.023476688073589297,0.412114031|0.280034966|0.0393284537|0.0234766881|0.0254766881|0.0651193915,0.562114031|0.430034966|0.189328454|0.173476688|0.175476688|0.215119392,0.532114031|0.400034966|0.159328454|0.143476688|0.145476688|0.185119392,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00678731369|0.110105605|0.141310262|0.141310262|0,-0.102087228|-0.120531216|-0.151295154|-0.139104889|-0.139104889|0,1.5463689|0.992821335|0.116124266|0.0961121261|0.104112126|0.260477566,0.370339692|-0.54819411|0.379886419,0.0124797234|0.151803002|0.0100211231,0.004757959395647049,0.0013673575595021248,0.0012902533635497093,0.002068926580250263
194,9.75,-0.4124980843636782,0.3339114189147949,0.11003480851650238,0.19471950829029083,0.2831931412220001,0.35,3,0,0,0,0,,,nan,0,0.47118669748306274,2.3719472885131836,64.21780395507812,0.4711865782737732,1.0,nan,0,0,0,0,0.2778313040334618,0.0,filtered,2.3940421421350294e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.023621214101654325,0.407032526|0.273688684|0.0373055817|0.0236212141|0.0256212141|0.063947407,0.557032526|0.423688684|0.187305582|0.173621214|0.175621214|0.213947407,0.527032526|0.393688684|0.157305582|0.143621214|0.145621214|0.183947407,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0125468734|0.12043735|0.144374962|0.144374962|0,-0.101166642|-0.119967395|-0.151096573|-0.138177715|-0.138177715|0,1.52696346|0.987334214|0.118563104|0.100682104|0.108682104|0.255789628,0.370963752|-0.540603817|0.380387455,0.0124797234|0.151803002|0.0100211231,0.004563218913972378,0.001422426663339138,0.0013289786875247955,0.0017815697938203812
195,9.8,-0.4278301603562248,0.359982967376709,0.11239456385374069,0.19407208263874054,0.30929502844810486,0.35,3,0,0,0,0,,,nan,0,0.47849515080451965,1.0320898294448853,54.591697692871094,0.47849515080451965,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,1.0585620330280947e-09,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.02393933791014083,0.401997553|0.268337023|0.0357883518|0.0239393379|0.0259393379|0.0631284269,0.551997553|0.418337023|0.185788352|0.173939338|0.175939338|0.213128427,0.521997553|0.388337023|0.155788352|0.143939338|0.145939338|0.183128427,0.15|0.15|0.15|0.15|0.15|0.15,0|0.00251474639|0.102008027|0.126463446|0.126463446|0,-0.10022594|-0.119335664|-0.150944207|-0.137468002|-0.137468002|0,1.50776427|0.956527175|0.0942172271|0.084752796|0.092752796|0.252513708,0.371587813|-0.533013523|0.380888492,0.0124797234|0.151803002|0.0100211231,0.00453560333698988,0.0012967949733138084,0.001410655677318573,0.0018002400174736977
196,9.850000000000001,-0.4297054367792255,0.34123045206069946,0.1158050149679184,0.19410492479801178,0.2898116409778595,0.35,3,0,0,0,0,,,nan,0,0.4417574107646942,1.628685712814331,47.67931365966797,0.4417574107646942,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,9.214047035460917e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.023410630077458944,0.397010127|0.262514597|0.0333641717|0.0234106301|0.0254106301|0.0615301265,0.547010127|0.412514597|0.183364172|0.17341063|0.17541063|0.211530127,0.517010127|0.382514597|0.153364172|0.14341063|0.14541063|0.181530127,0.15|0.15|0.15|0.15|0.15|0.15,0|0.00680385838|0.11338881|0.139258435|0.139258435|0,-0.099264727|-0.118683554|-0.150759156|-0.136617665|-0.136617665|0,1.48877578|0.938178694|0.0960863413|0.0962832897|0.10428329|0.246120506,0.372211874|-0.525423229|0.381389529,0.0124797234|0.151803002|0.0100211231,0.0046701580286026,0.0014209393411874771,0.0014027971774339676,0.0018163789063692093
197,9.9,-0.44555534213150116,0.3587034046649933,0.11905333399772644,0.19395668804645538,0.30645552277565,0.35,3,0,0,0,0,,,nan,0,0.4411024749279022,0.5899344086647034,39.25886917114258,0.4411024749279022,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,9.325129860383487e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.02355525975190112,0.392071284|0.256940783|0.0315159918|0.0235552598|0.0255557539|0.0607988512,0.542071284|0.406940783|0.181515992|0.17355526|0.175555754|0.210798851,0.512071284|0.376940783|0.151515992|0.14355526|0.145555754|0.180798851,0.15|0.15|0.15|0.15|0.15|0.15,0|0.000637854553|0.108571593|0.134827281|0.134944081|0,-0.0982826083|-0.118016974|-0.150564935|-0.135943863|-0.135816381|0,1.47000253|0.910384013|0.0840706248|0.0931044562|0.101350715|0.243195405,0.372835934|-0.517832935|0.381890565,0.0124797234|0.151803002|0.0100211231,0.004429733380675316,0.001451670192182064,0.0012587020173668861,0.0016892245039343834
198,9.950000000000001,-0.45150811426167853,0.35997673869132996,0.122471384704113,0.1940002590417862,0.3069540858268738,0.35,3,0,0,0,0,,,nan,0,0.4516492187976837,0.28253695368766785,10.112398147583008,0.4516492187976837,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,9.52259049781716e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.023444237064008083,0.387182078|0.251091916|0.0294407432|0.0234442371|0.0255314046|0.0598108781,0.537182078|0.401091916|0.179440743|0.173444237|0.175531405|0.209810878,0.507182078|0.371091916|0.149440743|0.143444237|0.145531405|0.179810878,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00270583918|0.110790073|0.136874962|0.138541525|0,-0.0972791891|-0.117343379|-0.150332456|-0.136630799|-0.134931628|0,1.45144912|0.884318447|0.0782205902|0.0940211116|0.105735516|0.239243512,0.373459995|-0.510242641|0.382391602,0.0124797234|0.151803002|0.0100211231,0.004462309181690216,0.001338830217719078,0.001246047206223011,0.001849350519478321
199,10.0,-0.46218197369306113,0.3669315576553345,0.1259983628988266,0.1940128654241562,0.31313955783843994,0.35,3,0,0,0,0,,,nan,0,0.4616403877735138,0.36923739314079285,5.519590854644775,0.4616403877735138,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,9.735294671320345e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.0233986965393497,0.382343586|0.245111038|0.0274922582|0.0233986965|0.0257331013|0.0590204913,0.532343586|0.395111038|0.177492258|0.173398697|0.175733101|0.209020491,0.502343586|0.365111038|0.147492258|0.143398697|0.145733101|0.179020491,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00712538267|0.110448541|0.136658418|0.140273654|0,-0.0962540759|-0.116665527|-0.150061672|-0.13732591|-0.133986716|0,1.43312027|0.856653243|0.0703559015|0.0929272942|0.109219344|0.236081965,0.374084055|-0.502652347|0.382892638,0.0124797234|0.151803002|0.0100211231,0.004652118310332298,0.001409115269780159,0.0013270219787955284,0.00188496895134449
200,10.05,-0.46516626718040754,0.3602609634399414,0.12994913756847382,0.1942107230424881,0.3058265149593353,0.35,3,0,0,0,0,,,nan,0,0.4760335683822632,0.4219357371330261,6.855088233947754,0.4760335683822632,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,9.92954799878603e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.023306332616121056,0.377556901|0.238943899|0.0255476914|0.0233063326|0.0260751921|0.0584418984,0.527556901|0.388943899|0.175547691|0.173306333|0.176075192|0.208441898,0.497556901|0.358943899|0.145547691|0.143306333|0.146075192|0.178441898,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00891059894|0.115453684|0.141063331|0.146944999|0,-0.0952068775|-0.115981192|-0.149740756|-0.138028276|-0.132945501|0,1.41502072|0.830883805|0.0679036935|0.0962603852|0.118300266|0.233767594,0.374708116|-0.495062053|0.383393675,0.0124797234|0.151803002|0.0100211231,0.003015885129570961,0.0008330494165420532,0.0008919797837734222,0.001271519809961319
201,10.100000000000001,-0.4832942370559806,0.3815964162349701,0.13361108303070068,0.19397975504398346,0.3264042139053345,0.35,3,0,0,0,0,,,nan,0,0.4980613589286804,0.888591468334198,17.419536590576172,0.4980613589286804,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,1.0707858553086343e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.023395115491492674,0.372823137|0.23272266|0.023874179|0.0233951155|0.0268044104|0.0582590426,0.522823137|0.38272266|0.173874179|0.173395115|0.17680441|0.208259043,0.492823137|0.35272266|0.143874179|0.143395115|0.14680441|0.178259043,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0160039514|0.109312515|0.133261086|0.141686186|0,-0.0941372057|-0.115291892|-0.149372325|-0.138758223|-0.131857641|0,1.39715534|0.799594796|0.0554369057|0.0880833248|0.117046186|0.23303617,0.375332177|-0.487471759|0.383894712,0.0124797234|0.151803002|0.0100211231,0.0032764794304966927,0.0010256199166178703,0.0009022736921906471,0.0013299472630023956
202,10.15,-0.48434218675907104,0.3692946135997772,0.13788865506649017,0.1926507204771042,0.3135046660900116,0.35,2,0,0,0,0,,,nan,0,0.508881688117981,0.4971330165863037,22.50319480895996,0.508881688117981,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,1.0831715920078264e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.021919047527382135,0.368143428|0.226180868|0.0219190475|0.0230612552|0.0273347091|0.0577734586,0.518143428|0.376180868|0.171919048|0.173061255|0.177334709|0.207773459,0.488143428|0.346180868|0.141919048|0.143061255|0.147334709|0.177773459,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0138705739|0.116338991|0.137957936|0.148741428|0,-0.0930446763|-0.114596206|-0.1489343|-0.139446442|-0.130641885|0,1.37952904|0.776256692|0.055080881|0.0907565147|0.127438379|0.231093834,0.375956237|-0.479881465|0.384395748,0.0124797234|0.151803002|0.0100211231,0.003104904666543007,0.0007805097848176956,0.0007949443534016609,0.0015104608610272408
203,10.200000000000001,-0.50631294510374,0.39301472902297974,0.14194230735301971,0.19074122607707977,0.336271196603775,0.35,2,0,0,0,0,,,nan,0,0.5246612429618835,0.6102269291877747,17.71014404296875,0.5246612429618835,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,1.1409805034879726e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.02033120414590614,0.363518926|0.219782014|0.0203312041|0.0229235895|0.0282732138|0.0577330374,0.513518926|0.369782014|0.170331204|0.172923589|0.178273214|0.207733037,0.483518926|0.339782014|0.140331204|0.142923589|0.148273214|0.177733037,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0195762607|0.110559708|0.13052327|0.144189314|0,-0.0919289101|-0.113883958|-0.148665522|-0.14015399|-0.129437613|0,1.36214679|0.745667839|0.0432190022|0.0820636378|0.127844556|0.23093215,0.376580298|-0.472291172|0.384896785,0.0124797234|0.151803002|0.0100211231,0.004270151257514954,0.0012178383767604828,0.0011995388194918633,0.0018223710358142853
204,10.25,-0.5071350517829695,0.37534186244010925,0.14686408638954163,0.18930469453334808,0.31781771779060364,0.35,2,0,0,0,0,,,nan,0,0.5376823544502258,0.7940210700035095,23.082481384277344,0.5376823544502258,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,1.1484461325371015e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.01840062278050522,0.358950802|0.213133239|0.0184006228|0.0223831803|0.0290533618|0.0575072611,0.508950802|0.363133239|0.168400623|0.17238318|0.179053362|0.207507261,0.478950802|0.333133239|0.138400623|0.14238318|0.149053362|0.177507261,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0193621222|0.120080833|0.140786186|0.157880045|0,-0.0907895342|-0.113160054|-0.148904941|-0.140815866|-0.12810574|0,1.34501367|0.72001078|0.0447783833|0.0895030407|0.145987752|0.230029044,0.377204359|-0.464700878|0.385397822,0.0124797234|0.151803002|0.0100211231,0.004393034614622593,0.001415499486029148,0.0012423843145370483,0.0017033377662301064
205,10.3,-0.5349810624378576,0.40715330839157104,0.15141354501247406,0.18741144239902496,0.34864041209220886,0.35,2,0,0,0,0,,,nan,0,0.5583597421646118,0.9239892363548279,27.949365615844727,0.5583597421646118,1.0,nan,0,0,0,0,0.2778313040334618,0.0,passthrough,1.2261145745810577e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.01692958026096672,0.354440246|0.206533393|0.0169295803|0.0223134249|0.0305792193|0.0580470257,0.504440246|0.356533393|0.16692958|0.172313425|0.180579219|0.208047026,0.474440246|0.326533393|0.13692958|0.142313425|0.150579219|0.178047026,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0240931264|0.111280131|0.131130775|0.150868216|0,-0.0896261828|-0.112439894|-0.149123855|-0.141526022|-0.126781943|0,1.3281348|0.689600553|0.0298745969|0.0788584522|0.146403149|0.232188103,0.377828419|-0.457110584|0.385898858,0.0124797234|0.151803002|0.0100211231,0.004591698758304119,0.001375560648739338,0.0012772222980856895,0.0019094934687018394
206,10.350000000000001,-0.5276809382720127,0.3766077160835266,0.15706004202365875,0.18618957698345184,0.3174301087856293,0.35,2,0,0,0,0,,,nan,0,0.5886883735656738,1.0028079748153687,30.457881927490234,0.588688313961029,1.0,nan,0,0,0,0,0.2778313040334618,0.0,filtered,8.010780976150456e-08,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.015010463343807762,0.349988466|0.199732361|0.0150104633|0.0217306641|0.031825589|0.0581442978,0.499988466|0.349732361|0.165010463|0.171730664|0.181825589|0.208144298,0.469988466|0.319732361|0.135010463|0.141730664|0.151825589|0.178144298,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0234034548|0.125065411|0.145844904|0.169857831|0,-0.0884384989|-0.111704303|-0.149283306|-0.142175971|-0.125366085|0,1.31151536|0.663821687|0.0358239581|0.0905915889|0.171794103|0.232577191,0.37845248|-0.44952029|0.386399895,0.0124797234|0.151803002|0.0100211231,0.004628072492778301,0.001444290392100811,0.0013196533545851707,0.0018329368904232979
207,10.4,-0.5722602929955315,0.43678492307662964,0.16167239844799042,0.18402014672756195,0.3764963150024414,0.35,2,0,0,0,0,,,nan,0,0.6049883365631104,1.330509066581726,40.801856994628906,0.6049882769584656,1.0,nan,0,0,0,0,0.2778313040334618,0.0,filtered,1.0062828699261599e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.013765835833636136,0.345596687|0.193005534|0.0137658358|0.0218386723|0.034083581|0.0592561159,0.495596687|0.343005534|0.163765836|0.171838672|0.184083581|0.209256116,0.465596687|0.313005534|0.133765836|0.141838672|0.154083581|0.179256116,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0320014471|0.106314624|0.125890746|0.152823733|0,-0.0872261353|-0.110984142|-0.149418764|-0.142883846|-0.123988621|0,1.29516061|0.629036548|0.0119592035|0.0703615892|0.165169436|0.237024464,0.37907654|-0.441929996|0.386900932,0.0124797234|0.151803002|0.0100211231,0.00469957385212183,0.0014301324263215065,0.0014101546257734299,0.0018280018121004105
208,10.450000000000001,-0.5545402830055697,0.3757987916469574,0.16842900216579437,0.18321974575519562,0.3150871992111206,0.35,2,0,0,0,0,,,nan,0,0.6491575837135315,1.9646040201187134,60.4910774230957,0.6491572856903076,1.0,nan,0,0,0,0,0.2778313040334618,0.0,filtered,4.360231447063907e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.011585739334433104,0.341266151|0.185883162|0.0115857393|0.0209259522|0.0355727344|0.0594411014,0.491266151|0.335883162|0.161585739|0.170925952|0.185572734|0.209441101,0.461266151|0.305883162|0.131585739|0.140925952|0.155572734|0.179441101,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0315896953|0.134091759|0.156097294|0.191034863|0,-0.085988756|-0.110241213|-0.149472209|-0.143484769|-0.122418884|0,1.27907585|0.601701738|0.0309625066|0.0963163335|0.210906916|0.237764406,0.379700601|-0.434339702|0.387401968,0.0124797234|0.151803002|0.0100211231,0.004732371307909489,0.0013880757614970207,0.0014384817332029343,0.0018746796995401382
209,10.5,-0.6020758628371699,0.45220494270324707,0.17338910698890686,0.1810317486524582,0.3903886377811432,0.35,2,0,0,0,0,,,nan,0,0.6610389351844788,2.148181915283203,77.0645523071289,0.6583752036094666,1.0,nan,0,0,0,0,0.2778313040334618,0.0,filtered,0.007523139351269747,0,0,12,,predictive_link_2,0,0,1,solved,osqp,5.236968346894466e-07,valid,0.010778740051844343,0.336998119|0.178824244|0.0107787401|0.021468207|0.0390376315|0.0616882857,0.486998119|0.328824244|0.16077874|0.171468207|0.189037632|0.211688286,0.456998119|0.298824244|0.13077874|0.141468207|0.159037632|0.181688286,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0432259067|0.106377394|0.127106873|0.163963124|0,-0.0847260377|-0.109557528|-0.149492881|-0.144028098|-0.120932836|0,1.26326644|0.56251354|-5.26801289e-07|0.0689516031|0.199180814|0.246753143,0.380324662|-0.426749408|0.387903005,0.0124797234|0.151803002|0.0100211231,0.0043572308495640755,0.001233982853591442,0.0011639511212706566,0.0019302014261484146
210,10.55,-0.5745875002856657,0.3858405351638794,0.18024788796901703,0.1801147609949112,0.3235647678375244,0.35,2,0,0,0,0,,,nan,0,0.7009978890419006,1.761548399925232,72.42827606201172,0.7100332379341125,1.0,nan,0,0,0,0,0.2778313040334618,0.0,filtered,0.03259313517714518,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,5.607940309348969e-08,valid,0.00859485621967812,0.332793863|0.171214796|0.00859485622|0.0207052563|0.0412407422|0.0623409917,0.482793863|0.321214796|0.158594856|0.170705256|0.191240742|0.212340992,0.452793863|0.291214796|0.128594856|0.140705256|0.161240742|0.182340992,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0344975292|0.132136928|0.157824961|0.193264748|0,-0.0834376713|-0.108849475|-0.14944206|-0.142942042|-0.119209971|0,1.24773778|0.541512182|0.0170742931|0.0977039438|0.239017745|0.249363967,0.380948722|-0.419159114|0.388404042,0.0124797234|0.151803002|0.0100211231,0.004790994338691235,0.001429116353392601,0.0012467624619603157,0.002086961641907692
211,10.600000000000001,-0.6026329449091969,0.4307745397090912,0.18593958020210266,0.178528293967247,0.3676892817020416,0.35,2,0,0,0,0,,,nan,0,0.7098409533500671,1.6152089834213257,61.69670867919922,0.7064167857170105,1.0,nan,0,0,0,0,0.2778313040334618,0.0,filtered,0.07431214601525857,0,2,12,predictive_link_2|workspace_z_lower,predictive_link_2,0,0,1,solved,osqp,6.271129128487818e-08,valid,0.007682713540001634,0.328654674|0.16408241|0.00768271354|0.0215176108|0.0449625762|0.0644708743,0.478654674|0.31408241|0.157682714|0.171517611|0.194962576|0.214470874,0.448654674|0.28408241|0.127682714|0.141517611|0.164962576|0.184470874,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0342137747|0.118653123|0.146274024|0.175008175|0,-0.0821233635|-0.108171921|-0.149384033|-0.141882024|-0.11778775|0,1.23249533|0.513943945|-5.64382749e-08|0.0904624432|0.23707073|0.257883497,0.381572783|-0.41156882|0.388905078,0.0124797234|0.151803002|0.0100211231,0.004755190573632717,0.0014479300007224083,0.0013138605281710625,0.0019636759534478188
